tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size      245, 2679401 req, miss ratio 0.5477, byte miss ratio 0.5477
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size      737, 2679401 req, miss ratio 0.4207, byte miss ratio 0.4207
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size     2457, 2679401 req, miss ratio 0.2669, byte miss ratio 0.2669
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size     7371, 2679401 req, miss ratio 0.2222, byte miss ratio 0.2222
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size    24571, 2679401 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size    49142, 2679401 req, miss ratio 0.1294, byte miss ratio 0.1294
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size    98284, 2679401 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns16269 S3FIFO-0.6000-1.9000 cache size   196568, 2679401 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size      245, 2679401 req, miss ratio 0.6274, byte miss ratio 0.6274
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size      737, 2679401 req, miss ratio 0.4676, byte miss ratio 0.4676
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size     2457, 2679401 req, miss ratio 0.3215, byte miss ratio 0.3215
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size     7371, 2679401 req, miss ratio 0.2441, byte miss ratio 0.2441
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size    24571, 2679401 req, miss ratio 0.1720, byte miss ratio 0.1720
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size    49142, 2679401 req, miss ratio 0.1349, byte miss ratio 0.1349
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size    98284, 2679401 req, miss ratio 0.1088, byte miss ratio 0.1088
tencentBlock.ns16269 S3FIFO-0.9500-1.9000 cache size   196568, 2679401 req, miss ratio 0.0958, byte miss ratio 0.0958
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size      245, 2679401 req, miss ratio 0.5106, byte miss ratio 0.5106
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size      737, 2679401 req, miss ratio 0.3860, byte miss ratio 0.3860
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size     2457, 2679401 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size     7371, 2679401 req, miss ratio 0.2145, byte miss ratio 0.2145
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size    24571, 2679401 req, miss ratio 0.1665, byte miss ratio 0.1665
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size    49142, 2679401 req, miss ratio 0.1312, byte miss ratio 0.1312
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size    98284, 2679401 req, miss ratio 0.0988, byte miss ratio 0.0988
tencentBlock.ns16269 S3FIFO-0.1000-0.9000 cache size   196568, 2679401 req, miss ratio 0.0917, byte miss ratio 0.0917
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size      245, 2679401 req, miss ratio 0.5878, byte miss ratio 0.5878
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size      737, 2679401 req, miss ratio 0.4321, byte miss ratio 0.4321
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size     2457, 2679401 req, miss ratio 0.3011, byte miss ratio 0.3011
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size     7371, 2679401 req, miss ratio 0.2254, byte miss ratio 0.2254
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size    24571, 2679401 req, miss ratio 0.1691, byte miss ratio 0.1691
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size    49142, 2679401 req, miss ratio 0.1314, byte miss ratio 0.1314
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size    98284, 2679401 req, miss ratio 0.1059, byte miss ratio 0.1059
tencentBlock.ns16269 S3FIFO-0.8000-0.9000 cache size   196568, 2679401 req, miss ratio 0.0937, byte miss ratio 0.0937
