tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size       94, 2798768 req, miss ratio 0.4166, byte miss ratio 0.4166
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size      282, 2798768 req, miss ratio 0.2284, byte miss ratio 0.2284
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size      942, 2798768 req, miss ratio 0.1666, byte miss ratio 0.1666
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size     2827, 2798768 req, miss ratio 0.1529, byte miss ratio 0.1529
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size     9425, 2798768 req, miss ratio 0.1221, byte miss ratio 0.1221
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size    18851, 2798768 req, miss ratio 0.0853, byte miss ratio 0.0853
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size    37702, 2798768 req, miss ratio 0.0491, byte miss ratio 0.0491
tencentBlock.ns22344 S3FIFO-0.7500-0.9000 cache size    75404, 2798768 req, miss ratio 0.0371, byte miss ratio 0.0371
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size       94, 2798768 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size      282, 2798768 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size      942, 2798768 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size     2827, 2798768 req, miss ratio 0.1499, byte miss ratio 0.1499
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size     9425, 2798768 req, miss ratio 0.1116, byte miss ratio 0.1116
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size    18851, 2798768 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size    37702, 2798768 req, miss ratio 0.0396, byte miss ratio 0.0396
tencentBlock.ns22344 S3FIFO-0.0100-0.9000 cache size    75404, 2798768 req, miss ratio 0.0341, byte miss ratio 0.0341
