tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size       44, 1847175 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size      133, 1847175 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size      445, 1847175 req, miss ratio 0.1313, byte miss ratio 0.1313
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size     1335, 1847175 req, miss ratio 0.1049, byte miss ratio 0.1049
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size     4451, 1847175 req, miss ratio 0.0830, byte miss ratio 0.0830
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size     8903, 1847175 req, miss ratio 0.0706, byte miss ratio 0.0706
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size    17807, 1847175 req, miss ratio 0.0498, byte miss ratio 0.0498
tencentBlock.ns7072 S3FIFO-0.0050-0.9000 cache size    35615, 1847175 req, miss ratio 0.0260, byte miss ratio 0.0260
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size       44, 1847175 req, miss ratio 0.4541, byte miss ratio 0.4541
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size      133, 1847175 req, miss ratio 0.3264, byte miss ratio 0.3264
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size      445, 1847175 req, miss ratio 0.1158, byte miss ratio 0.1158
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size     1335, 1847175 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size     4451, 1847175 req, miss ratio 0.0826, byte miss ratio 0.0826
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size     8903, 1847175 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size    17807, 1847175 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns7072 S3FIFO-0.1000-1.9000 cache size    35615, 1847175 req, miss ratio 0.0259, byte miss ratio 0.0259
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size       44, 1847175 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size      133, 1847175 req, miss ratio 0.3809, byte miss ratio 0.3809
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size      445, 1847175 req, miss ratio 0.1460, byte miss ratio 0.1460
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size     1335, 1847175 req, miss ratio 0.1093, byte miss ratio 0.1093
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size     4451, 1847175 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size     8903, 1847175 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size    17807, 1847175 req, miss ratio 0.0537, byte miss ratio 0.0537
tencentBlock.ns7072 S3FIFO-0.8000-1.9000 cache size    35615, 1847175 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size       44, 1847175 req, miss ratio 0.5225, byte miss ratio 0.5225
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size      133, 1847175 req, miss ratio 0.3717, byte miss ratio 0.3717
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size      445, 1847175 req, miss ratio 0.1316, byte miss ratio 0.1316
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size     1335, 1847175 req, miss ratio 0.1027, byte miss ratio 0.1027
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size     4451, 1847175 req, miss ratio 0.0915, byte miss ratio 0.0915
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size     8903, 1847175 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size    17807, 1847175 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns7072 S3FIFO-0.5500-0.9000 cache size    35615, 1847175 req, miss ratio 0.0270, byte miss ratio 0.0270
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size       44, 1847175 req, miss ratio 0.5284, byte miss ratio 0.5284
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size      133, 1847175 req, miss ratio 0.3736, byte miss ratio 0.3736
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size      445, 1847175 req, miss ratio 0.1343, byte miss ratio 0.1343
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size     1335, 1847175 req, miss ratio 0.1044, byte miss ratio 0.1044
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size     4451, 1847175 req, miss ratio 0.0917, byte miss ratio 0.0917
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size     8903, 1847175 req, miss ratio 0.0782, byte miss ratio 0.0782
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size    17807, 1847175 req, miss ratio 0.0525, byte miss ratio 0.0525
tencentBlock.ns7072 S3FIFO-0.6000-0.9000 cache size    35615, 1847175 req, miss ratio 0.0270, byte miss ratio 0.0270
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size       44, 1847175 req, miss ratio 0.5337, byte miss ratio 0.5337
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size      133, 1847175 req, miss ratio 0.3753, byte miss ratio 0.3753
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size      445, 1847175 req, miss ratio 0.1364, byte miss ratio 0.1364
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size     1335, 1847175 req, miss ratio 0.1058, byte miss ratio 0.1058
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size     4451, 1847175 req, miss ratio 0.0921, byte miss ratio 0.0921
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size     8903, 1847175 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size    17807, 1847175 req, miss ratio 0.0530, byte miss ratio 0.0530
tencentBlock.ns7072 S3FIFO-0.6500-0.9000 cache size    35615, 1847175 req, miss ratio 0.0271, byte miss ratio 0.0271
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size       44, 1847175 req, miss ratio 0.4381, byte miss ratio 0.4381
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size      133, 1847175 req, miss ratio 0.3324, byte miss ratio 0.3324
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size      445, 1847175 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size     1335, 1847175 req, miss ratio 0.0973, byte miss ratio 0.0973
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size     4451, 1847175 req, miss ratio 0.0820, byte miss ratio 0.0820
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size     8903, 1847175 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size    17807, 1847175 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns7072 S3FIFO-0.0250-1.9000 cache size    35615, 1847175 req, miss ratio 0.0259, byte miss ratio 0.0259
