cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size      260, 3395264 req, miss ratio 0.6145, byte miss ratio 0.6145
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size      781, 3395264 req, miss ratio 0.5242, byte miss ratio 0.5242
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size     2605, 3395264 req, miss ratio 0.4262, byte miss ratio 0.4262
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size     7815, 3395264 req, miss ratio 0.3396, byte miss ratio 0.3396
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size    26051, 3395264 req, miss ratio 0.2538, byte miss ratio 0.2538
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size    52102, 3395264 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size   104205, 3395264 req, miss ratio 0.1506, byte miss ratio 0.1506
cdn1_allcolo.ns1899 S3FIFO-0.8500-1.9000 cache size   208411, 3395264 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size      260, 3395264 req, miss ratio 0.6118, byte miss ratio 0.6118
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size      781, 3395264 req, miss ratio 0.5217, byte miss ratio 0.5217
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size     2605, 3395264 req, miss ratio 0.4244, byte miss ratio 0.4244
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size     7815, 3395264 req, miss ratio 0.3385, byte miss ratio 0.3385
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size    26051, 3395264 req, miss ratio 0.2531, byte miss ratio 0.2531
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size    52102, 3395264 req, miss ratio 0.2051, byte miss ratio 0.2051
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size   104205, 3395264 req, miss ratio 0.1506, byte miss ratio 0.1506
cdn1_allcolo.ns1899 S3FIFO-0.8500-0.9000 cache size   208411, 3395264 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size      260, 3395264 req, miss ratio 0.5843, byte miss ratio 0.5843
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size      781, 3395264 req, miss ratio 0.4936, byte miss ratio 0.4936
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size     2605, 3395264 req, miss ratio 0.3954, byte miss ratio 0.3954
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size     7815, 3395264 req, miss ratio 0.3141, byte miss ratio 0.3141
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size    26051, 3395264 req, miss ratio 0.2362, byte miss ratio 0.2362
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size    52102, 3395264 req, miss ratio 0.1916, byte miss ratio 0.1916
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size   104205, 3395264 req, miss ratio 0.1364, byte miss ratio 0.1364
cdn1_allcolo.ns1899 S3FIFO-0.5000-1.9000 cache size   208411, 3395264 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size      260, 3395264 req, miss ratio 0.5743, byte miss ratio 0.5743
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size      781, 3395264 req, miss ratio 0.4853, byte miss ratio 0.4853
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size     2605, 3395264 req, miss ratio 0.3813, byte miss ratio 0.3813
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size     7815, 3395264 req, miss ratio 0.3006, byte miss ratio 0.3006
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size    26051, 3395264 req, miss ratio 0.2266, byte miss ratio 0.2266
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size    52102, 3395264 req, miss ratio 0.1802, byte miss ratio 0.1802
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size   104205, 3395264 req, miss ratio 0.1255, byte miss ratio 0.1255
cdn1_allcolo.ns1899 S3FIFO-0.2000-0.9000 cache size   208411, 3395264 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size      260, 3395264 req, miss ratio 0.5941, byte miss ratio 0.5941
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size      781, 3395264 req, miss ratio 0.5039, byte miss ratio 0.5039
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size     2605, 3395264 req, miss ratio 0.4065, byte miss ratio 0.4065
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size     7815, 3395264 req, miss ratio 0.3233, byte miss ratio 0.3233
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size    26051, 3395264 req, miss ratio 0.2424, byte miss ratio 0.2424
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size    52102, 3395264 req, miss ratio 0.1964, byte miss ratio 0.1964
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size   104205, 3395264 req, miss ratio 0.1422, byte miss ratio 0.1422
cdn1_allcolo.ns1899 S3FIFO-0.6500-1.9000 cache size   208411, 3395264 req, miss ratio 0.0848, byte miss ratio 0.0848
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size      260, 3395264 req, miss ratio 0.5814, byte miss ratio 0.5814
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size      781, 3395264 req, miss ratio 0.4998, byte miss ratio 0.4998
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size     2605, 3395264 req, miss ratio 0.4018, byte miss ratio 0.4018
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size     7815, 3395264 req, miss ratio 0.3170, byte miss ratio 0.3170
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size    26051, 3395264 req, miss ratio 0.2329, byte miss ratio 0.2329
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size    52102, 3395264 req, miss ratio 0.1821, byte miss ratio 0.1821
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size   104205, 3395264 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_allcolo.ns1899 S3FIFO-0.0050-0.9000 cache size   208411, 3395264 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size      260, 3395264 req, miss ratio 0.6003, byte miss ratio 0.6003
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size      781, 3395264 req, miss ratio 0.5103, byte miss ratio 0.5103
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size     2605, 3395264 req, miss ratio 0.4133, byte miss ratio 0.4133
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size     7815, 3395264 req, miss ratio 0.3292, byte miss ratio 0.3292
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size    26051, 3395264 req, miss ratio 0.2464, byte miss ratio 0.2464
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size    52102, 3395264 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size   104205, 3395264 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_allcolo.ns1899 S3FIFO-0.7500-0.9000 cache size   208411, 3395264 req, miss ratio 0.0870, byte miss ratio 0.0870
cdn1_allcolo.ns1899 S3FIFO-0.5500-1.9000 cache size      260, 3395264 req, miss ratio 0.5871, byte miss ratio 0.5871
cdn1_allcolo.ns1899 S3FIFO-0.5500-1.9000 cache size      781, 3395264 req, miss ratio 0.4966, byte miss ratio 0.4966
