io_traces.ns97 S3FIFO-0.9000-1.9000 cache size     1627, 18800000 req, miss ratio 0.1260, byte miss ratio 0.1260
io_traces.ns97 S3FIFO-0.8000-0.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size     1627, 18800000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size     4881, 18800000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size    16271, 18800000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size    48813, 18800000 req, miss ratio 0.1073, byte miss ratio 0.1073
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size   162711, 18800000 req, miss ratio 0.0997, byte miss ratio 0.0997
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size   325423, 18800000 req, miss ratio 0.0960, byte miss ratio 0.0960
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.4000-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size     1627, 18800000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size     4881, 18800000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size    16271, 18800000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size    48813, 18800000 req, miss ratio 0.1074, byte miss ratio 0.1074
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size   162711, 18800000 req, miss ratio 0.0999, byte miss ratio 0.0999
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size   325423, 18800000 req, miss ratio 0.0961, byte miss ratio 0.0961
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.4500-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size     1627, 18800000 req, miss ratio 0.1159, byte miss ratio 0.1159
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size     4881, 18800000 req, miss ratio 0.1147, byte miss ratio 0.1147
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size    16271, 18800000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size    48813, 18800000 req, miss ratio 0.1069, byte miss ratio 0.1069
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size   162711, 18800000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size   325423, 18800000 req, miss ratio 0.0959, byte miss ratio 0.0959
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.2000-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size     1627, 18800000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size     4881, 18800000 req, miss ratio 0.1182, byte miss ratio 0.1182
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size    16271, 18800000 req, miss ratio 0.1152, byte miss ratio 0.1152
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size    48813, 18800000 req, miss ratio 0.1107, byte miss ratio 0.1107
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size   162711, 18800000 req, miss ratio 0.1057, byte miss ratio 0.1057
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size   325423, 18800000 req, miss ratio 0.1016, byte miss ratio 0.1016
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size   650847, 18800000 req, miss ratio 0.0946, byte miss ratio 0.0946
io_traces.ns97 S3FIFO-0.9500-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0872, byte miss ratio 0.0872
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size     1627, 18800000 req, miss ratio 0.1167, byte miss ratio 0.1167
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size     4881, 18800000 req, miss ratio 0.1149, byte miss ratio 0.1149
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size    16271, 18800000 req, miss ratio 0.1095, byte miss ratio 0.1095
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size    48813, 18800000 req, miss ratio 0.1065, byte miss ratio 0.1065
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size   162711, 18800000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size   325423, 18800000 req, miss ratio 0.0959, byte miss ratio 0.0959
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.0500-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size     1627, 18800000 req, miss ratio 0.1185, byte miss ratio 0.1185
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size     4881, 18800000 req, miss ratio 0.1151, byte miss ratio 0.1151
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size    16271, 18800000 req, miss ratio 0.1095, byte miss ratio 0.1095
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size    48813, 18800000 req, miss ratio 0.1065, byte miss ratio 0.1065
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size   162711, 18800000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size   325423, 18800000 req, miss ratio 0.0959, byte miss ratio 0.0959
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.0250-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size     1627, 18800000 req, miss ratio 0.1168, byte miss ratio 0.1168
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size     4881, 18800000 req, miss ratio 0.1149, byte miss ratio 0.1149
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size    16271, 18800000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size    48813, 18800000 req, miss ratio 0.1071, byte miss ratio 0.1071
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size   162711, 18800000 req, miss ratio 0.0995, byte miss ratio 0.0995
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size   325423, 18800000 req, miss ratio 0.0962, byte miss ratio 0.0962
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.0500-0.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size     1627, 18800000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size     4881, 18800000 req, miss ratio 0.1149, byte miss ratio 0.1149
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size    16271, 18800000 req, miss ratio 0.1107, byte miss ratio 0.1107
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size    48813, 18800000 req, miss ratio 0.1085, byte miss ratio 0.1085
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size   162711, 18800000 req, miss ratio 0.1002, byte miss ratio 0.1002
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size   325423, 18800000 req, miss ratio 0.0963, byte miss ratio 0.0963
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.5500-0.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size     1627, 18800000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size     4881, 18800000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size    16271, 18800000 req, miss ratio 0.1102, byte miss ratio 0.1102
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size    48813, 18800000 req, miss ratio 0.1071, byte miss ratio 0.1071
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size   162711, 18800000 req, miss ratio 0.0995, byte miss ratio 0.0995
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size   325423, 18800000 req, miss ratio 0.0959, byte miss ratio 0.0959
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.3500-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size     1627, 18800000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size     4881, 18800000 req, miss ratio 0.1147, byte miss ratio 0.1147
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size    16271, 18800000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size    48813, 18800000 req, miss ratio 0.1074, byte miss ratio 0.1074
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size   162711, 18800000 req, miss ratio 0.0995, byte miss ratio 0.0995
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size   325423, 18800000 req, miss ratio 0.0962, byte miss ratio 0.0962
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.2000-0.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size     1627, 18800000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size     4881, 18800000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size    16271, 18800000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size    48813, 18800000 req, miss ratio 0.1073, byte miss ratio 0.1073
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size   162711, 18800000 req, miss ratio 0.0995, byte miss ratio 0.0995
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size   325423, 18800000 req, miss ratio 0.0962, byte miss ratio 0.0962
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.1500-0.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size     1627, 18800000 req, miss ratio 0.1208, byte miss ratio 0.1208
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size     4881, 18800000 req, miss ratio 0.1163, byte miss ratio 0.1163
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size    16271, 18800000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size    48813, 18800000 req, miss ratio 0.1065, byte miss ratio 0.1065
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size   162711, 18800000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size   325423, 18800000 req, miss ratio 0.0959, byte miss ratio 0.0959
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size   650847, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns97 S3FIFO-0.0100-1.9000 cache size  1301695, 18800000 req, miss ratio 0.0871, byte miss ratio 0.0871
io_traces.ns97 S3FIFO-0.7500-0.9000 cache size     1627, 18800000 req, miss ratio 0.1181, byte miss ratio 0.1181
