cdn1_allcolo.ns1492 S3FIFO-0.0010-1.9000 cache size       14, 2820678 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1492 S3FIFO-0.0010-1.9000 cache size       42, 2820678 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1492 S3FIFO-0.0010-1.9000 cache size      140, 2820678 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1492 S3FIFO-0.0010-1.9000 cache size      280, 2820678 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1492 S3FIFO-0.0010-1.9000 cache size      561, 2820678 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1492 S3FIFO-0.0010-1.9000 cache size     1123, 2820678 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1492 S3FIFO-0.5000-0.9000 cache size       14, 2820678 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns1492 S3FIFO-0.5000-0.9000 cache size       42, 2820678 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1492 S3FIFO-0.5000-0.9000 cache size      140, 2820678 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1492 S3FIFO-0.5000-0.9000 cache size      280, 2820678 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1492 S3FIFO-0.5000-0.9000 cache size      561, 2820678 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1492 S3FIFO-0.5000-0.9000 cache size     1123, 2820678 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1492 S3FIFO-0.3000-0.9000 cache size       14, 2820678 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns1492 S3FIFO-0.3000-0.9000 cache size       42, 2820678 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1492 S3FIFO-0.3000-0.9000 cache size      140, 2820678 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1492 S3FIFO-0.3000-0.9000 cache size      280, 2820678 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1492 S3FIFO-0.3000-0.9000 cache size      561, 2820678 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1492 S3FIFO-0.3000-0.9000 cache size     1123, 2820678 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1492 S3FIFO-0.9000-1.9000 cache size       14, 2820678 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns1492 S3FIFO-0.9000-1.9000 cache size       42, 2820678 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns1492 S3FIFO-0.9000-1.9000 cache size      140, 2820678 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1492 S3FIFO-0.9000-1.9000 cache size      280, 2820678 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1492 S3FIFO-0.9000-1.9000 cache size      561, 2820678 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1492 S3FIFO-0.9000-1.9000 cache size     1123, 2820678 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1492 S3FIFO-0.9900-1.9000 cache size       14, 2820678 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1492 S3FIFO-0.9900-1.9000 cache size       42, 2820678 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1492 S3FIFO-0.9900-1.9000 cache size      140, 2820678 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1492 S3FIFO-0.9900-1.9000 cache size      280, 2820678 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1492 S3FIFO-0.9900-1.9000 cache size      561, 2820678 req, miss ratio 0.0007, byte miss ratio 0.0007
