cdn1_colo28.ns940 S3FIFO-0.4500-0.9000 cache size        6, 1218357 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_colo28.ns940 S3FIFO-0.5000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0250-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0250-0.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0250-0.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0250-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.5500-1.9000 cache size        6, 1218357 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns940 S3FIFO-0.5500-1.9000 cache size       12, 1218357 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns940 S3FIFO-0.5500-1.9000 cache size       24, 1218357 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns940 S3FIFO-0.5500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0250-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0250-1.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0250-1.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0250-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0100-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0100-0.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0100-0.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0100-0.9000 cache size       49, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.9900-1.9000 cache size        6, 1218357 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns940 S3FIFO-0.9900-1.9000 cache size       12, 1218357 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_colo28.ns940 S3FIFO-0.9900-1.9000 cache size       24, 1218357 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns940 S3FIFO-0.9900-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.8000-0.9000 cache size        6, 1218357 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_colo28.ns940 S3FIFO-0.8000-0.9000 cache size       12, 1218357 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns940 S3FIFO-0.8000-0.9000 cache size       24, 1218357 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns940 S3FIFO-0.8000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0050-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0050-0.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0050-0.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0050-0.9000 cache size       49, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.9900-0.9000 cache size        6, 1218357 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns940 S3FIFO-0.9900-0.9000 cache size       12, 1218357 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_colo28.ns940 S3FIFO-0.9900-0.9000 cache size       24, 1218357 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns940 S3FIFO-0.9900-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.7500-1.9000 cache size        6, 1218357 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns940 S3FIFO-0.7500-1.9000 cache size       12, 1218357 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns940 S3FIFO-0.7500-1.9000 cache size       24, 1218357 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns940 S3FIFO-0.7500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0010-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0010-1.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0010-1.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0010-1.9000 cache size       49, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.9000-1.9000 cache size        6, 1218357 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns940 S3FIFO-0.9000-1.9000 cache size       12, 1218357 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns940 S3FIFO-0.9000-1.9000 cache size       24, 1218357 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns940 S3FIFO-0.9000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0500-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0500-1.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0500-1.9000 cache size       24, 1218357 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns940 S3FIFO-0.0500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.2500-0.9000 cache size        6, 1218357 req, miss ratio 0.0412, byte miss ratio 0.0412
cdn1_colo28.ns940 S3FIFO-0.2500-0.9000 cache size       12, 1218357 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns940 S3FIFO-0.2500-0.9000 cache size       24, 1218357 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns940 S3FIFO-0.2500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.6000-1.9000 cache size        6, 1218357 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns940 S3FIFO-0.6000-1.9000 cache size       12, 1218357 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_colo28.ns940 S3FIFO-0.6000-1.9000 cache size       24, 1218357 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns940 S3FIFO-0.6000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.1000-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.1000-0.9000 cache size       12, 1218357 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns940 S3FIFO-0.1000-0.9000 cache size       24, 1218357 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns940 S3FIFO-0.1000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.6500-0.9000 cache size        6, 1218357 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns940 S3FIFO-0.6500-0.9000 cache size       12, 1218357 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns940 S3FIFO-0.6500-0.9000 cache size       24, 1218357 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns940 S3FIFO-0.6500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.8000-1.9000 cache size        6, 1218357 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns940 S3FIFO-0.8000-1.9000 cache size       12, 1218357 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns940 S3FIFO-0.8000-1.9000 cache size       24, 1218357 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns940 S3FIFO-0.8000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.4500-1.9000 cache size        6, 1218357 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns940 S3FIFO-0.4500-1.9000 cache size       12, 1218357 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns940 S3FIFO-0.4500-1.9000 cache size       24, 1218357 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns940 S3FIFO-0.4500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.4000-0.9000 cache size        6, 1218357 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_colo28.ns940 S3FIFO-0.4000-0.9000 cache size       12, 1218357 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns940 S3FIFO-0.4000-0.9000 cache size       24, 1218357 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns940 S3FIFO-0.4000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.9000-0.9000 cache size        6, 1218357 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns940 S3FIFO-0.9000-0.9000 cache size       12, 1218357 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns940 S3FIFO-0.9000-0.9000 cache size       24, 1218357 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns940 S3FIFO-0.9000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.9500-1.9000 cache size        6, 1218357 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns940 S3FIFO-0.9500-1.9000 cache size       12, 1218357 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_colo28.ns940 S3FIFO-0.9500-1.9000 cache size       24, 1218357 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns940 S3FIFO-0.9500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.3500-1.9000 cache size        6, 1218357 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns940 S3FIFO-0.3500-1.9000 cache size       12, 1218357 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns940 S3FIFO-0.3500-1.9000 cache size       24, 1218357 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns940 S3FIFO-0.3500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.9500-0.9000 cache size        6, 1218357 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns940 S3FIFO-0.9500-0.9000 cache size       12, 1218357 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_colo28.ns940 S3FIFO-0.9500-0.9000 cache size       24, 1218357 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns940 S3FIFO-0.9500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.2000-1.9000 cache size        6, 1218357 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns940 S3FIFO-0.2000-1.9000 cache size       12, 1218357 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns940 S3FIFO-0.2000-1.9000 cache size       24, 1218357 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns940 S3FIFO-0.2000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0100-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0100-1.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0100-1.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0100-1.9000 cache size       49, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.3000-1.9000 cache size        6, 1218357 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns940 S3FIFO-0.3000-1.9000 cache size       12, 1218357 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns940 S3FIFO-0.3000-1.9000 cache size       24, 1218357 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns940 S3FIFO-0.3000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.8500-1.9000 cache size        6, 1218357 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns940 S3FIFO-0.8500-1.9000 cache size       12, 1218357 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns940 S3FIFO-0.8500-1.9000 cache size       24, 1218357 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns940 S3FIFO-0.8500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0010-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0010-0.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0010-0.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0010-0.9000 cache size       49, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.7000-0.9000 cache size        6, 1218357 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_colo28.ns940 S3FIFO-0.7000-0.9000 cache size       12, 1218357 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns940 S3FIFO-0.7000-0.9000 cache size       24, 1218357 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns940 S3FIFO-0.7000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.4000-1.9000 cache size        6, 1218357 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns940 S3FIFO-0.4000-1.9000 cache size       12, 1218357 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns940 S3FIFO-0.4000-1.9000 cache size       24, 1218357 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns940 S3FIFO-0.4000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.1500-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.1500-0.9000 cache size       12, 1218357 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns940 S3FIFO-0.1500-0.9000 cache size       24, 1218357 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns940 S3FIFO-0.1500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.5000-1.9000 cache size        6, 1218357 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns940 S3FIFO-0.5000-1.9000 cache size       12, 1218357 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns940 S3FIFO-0.5000-1.9000 cache size       24, 1218357 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns940 S3FIFO-0.5000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.3500-0.9000 cache size        6, 1218357 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_colo28.ns940 S3FIFO-0.3500-0.9000 cache size       12, 1218357 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns940 S3FIFO-0.3500-0.9000 cache size       24, 1218357 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns940 S3FIFO-0.3500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.1000-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.1000-1.9000 cache size       12, 1218357 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns940 S3FIFO-0.1000-1.9000 cache size       24, 1218357 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns940 S3FIFO-0.1000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.7000-1.9000 cache size        6, 1218357 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns940 S3FIFO-0.7000-1.9000 cache size       12, 1218357 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_colo28.ns940 S3FIFO-0.7000-1.9000 cache size       24, 1218357 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns940 S3FIFO-0.7000-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.2500-1.9000 cache size        6, 1218357 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns940 S3FIFO-0.2500-1.9000 cache size       12, 1218357 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns940 S3FIFO-0.2500-1.9000 cache size       24, 1218357 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns940 S3FIFO-0.2500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.7500-0.9000 cache size        6, 1218357 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_colo28.ns940 S3FIFO-0.7500-0.9000 cache size       12, 1218357 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns940 S3FIFO-0.7500-0.9000 cache size       24, 1218357 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns940 S3FIFO-0.7500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.0050-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0050-1.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0050-1.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0050-1.9000 cache size       49, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0500-0.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0500-0.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0500-0.9000 cache size       24, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.0500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.1500-1.9000 cache size        6, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.1500-1.9000 cache size       12, 1218357 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns940 S3FIFO-0.1500-1.9000 cache size       24, 1218357 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns940 S3FIFO-0.1500-1.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.6000-0.9000 cache size        6, 1218357 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns940 S3FIFO-0.6000-0.9000 cache size       12, 1218357 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns940 S3FIFO-0.6000-0.9000 cache size       24, 1218357 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns940 S3FIFO-0.6000-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 S3FIFO-0.8500-0.9000 cache size        6, 1218357 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns940 S3FIFO-0.8500-0.9000 cache size       12, 1218357 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns940 S3FIFO-0.8500-0.9000 cache size       24, 1218357 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns940 S3FIFO-0.8500-0.9000 cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns940 FIFO cache size        6, 1218357 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_colo28.ns940 FIFO cache size       12, 1218357 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_colo28.ns940 FIFO cache size       24, 1218357 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns940 FIFO cache size       49, 1218357 req, miss ratio 0.0001, byte miss ratio 0.0001
