cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size       36, 1991227 req, miss ratio 0.1443, byte miss ratio 0.1443
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size      110, 1991227 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size      369, 1991227 req, miss ratio 0.0910, byte miss ratio 0.0910
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size     1107, 1991227 req, miss ratio 0.0703, byte miss ratio 0.0703
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size     3690, 1991227 req, miss ratio 0.0479, byte miss ratio 0.0479
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size     7380, 1991227 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size    14760, 1991227 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns1282 S3FIFO-0.1000-1.9000 cache size    29520, 1991227 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size       36, 1991227 req, miss ratio 0.1669, byte miss ratio 0.1669
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size      110, 1991227 req, miss ratio 0.1334, byte miss ratio 0.1334
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size      369, 1991227 req, miss ratio 0.1083, byte miss ratio 0.1083
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size     1107, 1991227 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size     3690, 1991227 req, miss ratio 0.0563, byte miss ratio 0.0563
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size     7380, 1991227 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size    14760, 1991227 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns1282 S3FIFO-0.7500-1.9000 cache size    29520, 1991227 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size       36, 1991227 req, miss ratio 0.1444, byte miss ratio 0.1444
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size      110, 1991227 req, miss ratio 0.1154, byte miss ratio 0.1154
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size      369, 1991227 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size     1107, 1991227 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size     3690, 1991227 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size     7380, 1991227 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns1282 S3FIFO-0.0500-1.9000 cache size    14760, 1991227 req, miss ratio 0.0258, byte miss ratio 0.0258
