cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size      182, 4125339 req, miss ratio 0.8044, byte miss ratio 0.8044
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size      546, 4125339 req, miss ratio 0.7010, byte miss ratio 0.7010
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size     1820, 4125339 req, miss ratio 0.5548, byte miss ratio 0.5548
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size     5461, 4125339 req, miss ratio 0.3965, byte miss ratio 0.3965
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size    18205, 4125339 req, miss ratio 0.2149, byte miss ratio 0.2149
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size    36411, 4125339 req, miss ratio 0.1292, byte miss ratio 0.1292
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size    72823, 4125339 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_allcolo.ns1242 S3FIFO-0.5000-1.9000 cache size   145647, 4125339 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size      182, 4125339 req, miss ratio 0.8608, byte miss ratio 0.8608
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size      546, 4125339 req, miss ratio 0.7716, byte miss ratio 0.7716
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size     1820, 4125339 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size     5461, 4125339 req, miss ratio 0.4566, byte miss ratio 0.4566
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size    18205, 4125339 req, miss ratio 0.2564, byte miss ratio 0.2564
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size    36411, 4125339 req, miss ratio 0.1574, byte miss ratio 0.1574
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size    72823, 4125339 req, miss ratio 0.0874, byte miss ratio 0.0874
cdn1_allcolo.ns1242 S3FIFO-0.9000-0.9000 cache size   145647, 4125339 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size      182, 4125339 req, miss ratio 0.7640, byte miss ratio 0.7640
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size      546, 4125339 req, miss ratio 0.6486, byte miss ratio 0.6486
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size     1820, 4125339 req, miss ratio 0.4968, byte miss ratio 0.4968
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size     5461, 4125339 req, miss ratio 0.3449, byte miss ratio 0.3449
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size    18205, 4125339 req, miss ratio 0.1818, byte miss ratio 0.1818
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size    36411, 4125339 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size    72823, 4125339 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns1242 S3FIFO-0.0100-1.9000 cache size   145647, 4125339 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size      182, 4125339 req, miss ratio 0.7646, byte miss ratio 0.7646
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size      546, 4125339 req, miss ratio 0.6476, byte miss ratio 0.6476
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size     1820, 4125339 req, miss ratio 0.4972, byte miss ratio 0.4972
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size     5461, 4125339 req, miss ratio 0.3456, byte miss ratio 0.3456
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size    18205, 4125339 req, miss ratio 0.1821, byte miss ratio 0.1821
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size    36411, 4125339 req, miss ratio 0.1091, byte miss ratio 0.1091
cdn1_allcolo.ns1242 S3FIFO-0.0250-1.9000 cache size    72823, 4125339 req, miss ratio 0.0637, byte miss ratio 0.0637
