cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size        5, 9044463 req, miss ratio 0.3216, byte miss ratio 0.3216
cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size       19, 9044463 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size       58, 9044463 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size      195, 9044463 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size      391, 9044463 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size      782, 9044463 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns1769 S3FIFO-0.8500-1.9000 cache size     1565, 9044463 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size        5, 9044463 req, miss ratio 0.3216, byte miss ratio 0.3216
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size       19, 9044463 req, miss ratio 0.1680, byte miss ratio 0.1680
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size       58, 9044463 req, miss ratio 0.0852, byte miss ratio 0.0852
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size      195, 9044463 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size      391, 9044463 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size      782, 9044463 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns1769 S3FIFO-0.9000-0.9000 cache size     1565, 9044463 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size        5, 9044463 req, miss ratio 0.2937, byte miss ratio 0.2937
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size       19, 9044463 req, miss ratio 0.1362, byte miss ratio 0.1362
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size       58, 9044463 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size      195, 9044463 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size      391, 9044463 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size      782, 9044463 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns1769 S3FIFO-0.4500-1.9000 cache size     1565, 9044463 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size        5, 9044463 req, miss ratio 0.2717, byte miss ratio 0.2717
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size       19, 9044463 req, miss ratio 0.1313, byte miss ratio 0.1313
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size       58, 9044463 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size      195, 9044463 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size      391, 9044463 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size      782, 9044463 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns1769 S3FIFO-0.3500-1.9000 cache size     1565, 9044463 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1769 S3FIFO-0.4500-0.9000 cache size        5, 9044463 req, miss ratio 0.2937, byte miss ratio 0.2937
cdn1_allcolo.ns1769 S3FIFO-0.4500-0.9000 cache size       19, 9044463 req, miss ratio 0.1362, byte miss ratio 0.1362
cdn1_allcolo.ns1769 S3FIFO-0.4500-0.9000 cache size       58, 9044463 req, miss ratio 0.0674, byte miss ratio 0.0674
