io_traces.ns375 S3FIFO-0.7500-0.9000 cache size     1194, 3000000 req, miss ratio 0.7497, byte miss ratio 0.7497
io_traces.ns375 S3FIFO-0.6500-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size     1194, 3000000 req, miss ratio 0.7496, byte miss ratio 0.7496
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size     3584, 3000000 req, miss ratio 0.7479, byte miss ratio 0.7479
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size    11947, 3000000 req, miss ratio 0.7016, byte miss ratio 0.7016
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size    35842, 3000000 req, miss ratio 0.5206, byte miss ratio 0.5206
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.4000-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size     1194, 3000000 req, miss ratio 0.7508, byte miss ratio 0.7508
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size     3584, 3000000 req, miss ratio 0.7475, byte miss ratio 0.7475
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size    11947, 3000000 req, miss ratio 0.7016, byte miss ratio 0.7016
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size    35842, 3000000 req, miss ratio 0.4272, byte miss ratio 0.4272
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.1000-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size     1194, 3000000 req, miss ratio 0.7499, byte miss ratio 0.7499
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size     3584, 3000000 req, miss ratio 0.7477, byte miss ratio 0.7477
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size    11947, 3000000 req, miss ratio 0.6806, byte miss ratio 0.6806
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size    35842, 3000000 req, miss ratio 0.4989, byte miss ratio 0.4989
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.3000-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size     1194, 3000000 req, miss ratio 0.7494, byte miss ratio 0.7494
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size     3584, 3000000 req, miss ratio 0.7482, byte miss ratio 0.7482
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size    11947, 3000000 req, miss ratio 0.7062, byte miss ratio 0.7062
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size    35842, 3000000 req, miss ratio 0.5536, byte miss ratio 0.5536
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.5500-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size     1194, 3000000 req, miss ratio 0.7508, byte miss ratio 0.7508
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size     3584, 3000000 req, miss ratio 0.7475, byte miss ratio 0.7475
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size    11947, 3000000 req, miss ratio 0.6532, byte miss ratio 0.6532
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size    35842, 3000000 req, miss ratio 0.4248, byte miss ratio 0.4248
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.1000-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size     1194, 3000000 req, miss ratio 0.7511, byte miss ratio 0.7511
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size     3584, 3000000 req, miss ratio 0.7479, byte miss ratio 0.7479
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size    11947, 3000000 req, miss ratio 0.6455, byte miss ratio 0.6455
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size    35842, 3000000 req, miss ratio 0.4120, byte miss ratio 0.4120
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.0500-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size     1194, 3000000 req, miss ratio 0.7498, byte miss ratio 0.7498
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size     3584, 3000000 req, miss ratio 0.7478, byte miss ratio 0.7478
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size    11947, 3000000 req, miss ratio 0.6850, byte miss ratio 0.6850
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size    35842, 3000000 req, miss ratio 0.5103, byte miss ratio 0.5103
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.3500-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size     1194, 3000000 req, miss ratio 0.7506, byte miss ratio 0.7506
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size     3584, 3000000 req, miss ratio 0.7474, byte miss ratio 0.7474
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size    11947, 3000000 req, miss ratio 0.6618, byte miss ratio 0.6618
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size    35842, 3000000 req, miss ratio 0.4418, byte miss ratio 0.4418
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.1500-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size     1194, 3000000 req, miss ratio 0.7496, byte miss ratio 0.7496
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size     3584, 3000000 req, miss ratio 0.7487, byte miss ratio 0.7487
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size    11947, 3000000 req, miss ratio 0.7209, byte miss ratio 0.7209
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size    35842, 3000000 req, miss ratio 0.5962, byte miss ratio 0.5962
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size   119473, 3000000 req, miss ratio 0.4001, byte miss ratio 0.4001
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.7000-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size     1194, 3000000 req, miss ratio 0.7499, byte miss ratio 0.7499
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size     3584, 3000000 req, miss ratio 0.7477, byte miss ratio 0.7477
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size    11947, 3000000 req, miss ratio 0.7016, byte miss ratio 0.7016
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size    35842, 3000000 req, miss ratio 0.4989, byte miss ratio 0.4989
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.3000-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size     1194, 3000000 req, miss ratio 0.7496, byte miss ratio 0.7496
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size     3584, 3000000 req, miss ratio 0.7488, byte miss ratio 0.7488
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size    11947, 3000000 req, miss ratio 0.7471, byte miss ratio 0.7471
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size    35842, 3000000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size   119473, 3000000 req, miss ratio 0.4142, byte miss ratio 0.4142
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.7500-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size     1194, 3000000 req, miss ratio 0.7504, byte miss ratio 0.7504
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size     3584, 3000000 req, miss ratio 0.7475, byte miss ratio 0.7475
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size    11947, 3000000 req, miss ratio 0.7016, byte miss ratio 0.7016
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size    35842, 3000000 req, miss ratio 0.4602, byte miss ratio 0.4602
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.2000-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size     1194, 3000000 req, miss ratio 0.7503, byte miss ratio 0.7503
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size     3584, 3000000 req, miss ratio 0.7491, byte miss ratio 0.7491
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size    11947, 3000000 req, miss ratio 0.7465, byte miss ratio 0.7465
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size    35842, 3000000 req, miss ratio 0.6538, byte miss ratio 0.6538
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size   119473, 3000000 req, miss ratio 0.4674, byte miss ratio 0.4674
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size   238947, 3000000 req, miss ratio 0.4133, byte miss ratio 0.4133
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.9000-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size     1194, 3000000 req, miss ratio 0.7502, byte miss ratio 0.7502
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size     3584, 3000000 req, miss ratio 0.7491, byte miss ratio 0.7491
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size    11947, 3000000 req, miss ratio 0.7494, byte miss ratio 0.7494
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size    35842, 3000000 req, miss ratio 0.6579, byte miss ratio 0.6579
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size   119473, 3000000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size   238947, 3000000 req, miss ratio 0.4133, byte miss ratio 0.4133
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.9000-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size     1194, 3000000 req, miss ratio 0.7504, byte miss ratio 0.7504
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size     3584, 3000000 req, miss ratio 0.7475, byte miss ratio 0.7475
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size    11947, 3000000 req, miss ratio 0.6706, byte miss ratio 0.6706
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size    35842, 3000000 req, miss ratio 0.4591, byte miss ratio 0.4591
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.2000-1.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size     1194, 3000000 req, miss ratio 0.7498, byte miss ratio 0.7498
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size     3584, 3000000 req, miss ratio 0.7478, byte miss ratio 0.7478
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size    11947, 3000000 req, miss ratio 0.7016, byte miss ratio 0.7016
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size    35842, 3000000 req, miss ratio 0.5101, byte miss ratio 0.5101
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size   119473, 3000000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size   238947, 3000000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size   477895, 3000000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns375 S3FIFO-0.3500-0.9000 cache size   955790, 3000000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns375 S3FIFO-0.0010-0.9000 cache size     1194, 3000000 req, miss ratio 0.7535, byte miss ratio 0.7535
