cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size      182, 4236152 req, miss ratio 0.7830, byte miss ratio 0.7830
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size      546, 4236152 req, miss ratio 0.6713, byte miss ratio 0.6713
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size     1823, 4236152 req, miss ratio 0.5198, byte miss ratio 0.5198
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size     5469, 4236152 req, miss ratio 0.3653, byte miss ratio 0.3653
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size    18232, 4236152 req, miss ratio 0.1952, byte miss ratio 0.1952
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size    36464, 4236152 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size    72929, 4236152 req, miss ratio 0.0662, byte miss ratio 0.0662
cdn1_allcolo.ns3453 S3FIFO-0.3500-1.9000 cache size   145858, 4236152 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size      182, 4236152 req, miss ratio 0.8538, byte miss ratio 0.8538
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size      546, 4236152 req, miss ratio 0.7592, byte miss ratio 0.7592
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size     1823, 4236152 req, miss ratio 0.6074, byte miss ratio 0.6074
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size     5469, 4236152 req, miss ratio 0.4342, byte miss ratio 0.4342
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size    18232, 4236152 req, miss ratio 0.2381, byte miss ratio 0.2381
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size    36464, 4236152 req, miss ratio 0.1459, byte miss ratio 0.1459
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size    72929, 4236152 req, miss ratio 0.0825, byte miss ratio 0.0825
cdn1_allcolo.ns3453 S3FIFO-0.8500-1.9000 cache size   145858, 4236152 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size      182, 4236152 req, miss ratio 0.7780, byte miss ratio 0.7780
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size      546, 4236152 req, miss ratio 0.6647, byte miss ratio 0.6647
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size     1823, 4236152 req, miss ratio 0.5131, byte miss ratio 0.5131
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size     5469, 4236152 req, miss ratio 0.3596, byte miss ratio 0.3596
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size    18232, 4236152 req, miss ratio 0.1917, byte miss ratio 0.1917
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size    36464, 4236152 req, miss ratio 0.1154, byte miss ratio 0.1154
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size    72929, 4236152 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_allcolo.ns3453 S3FIFO-0.3000-1.9000 cache size   145858, 4236152 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size      182, 4236152 req, miss ratio 0.8000, byte miss ratio 0.8000
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size      546, 4236152 req, miss ratio 0.6928, byte miss ratio 0.6928
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size     1823, 4236152 req, miss ratio 0.5420, byte miss ratio 0.5420
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size     5469, 4236152 req, miss ratio 0.3837, byte miss ratio 0.3837
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size    18232, 4236152 req, miss ratio 0.2067, byte miss ratio 0.2067
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size    36464, 4236152 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size    72929, 4236152 req, miss ratio 0.0698, byte miss ratio 0.0698
cdn1_allcolo.ns3453 S3FIFO-0.5000-1.9000 cache size   145858, 4236152 req, miss ratio 0.0447, byte miss ratio 0.0447
