tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size      105, 4198698 req, miss ratio 0.3764, byte miss ratio 0.3764
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size      316, 4198698 req, miss ratio 0.2011, byte miss ratio 0.2011
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size     1054, 4198698 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size     3164, 4198698 req, miss ratio 0.1238, byte miss ratio 0.1238
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size    10548, 4198698 req, miss ratio 0.1114, byte miss ratio 0.1114
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size    21097, 4198698 req, miss ratio 0.1075, byte miss ratio 0.1075
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size    42194, 4198698 req, miss ratio 0.0825, byte miss ratio 0.0825
tencentBlock.ns5709 S3FIFO-0.5000-1.9000 cache size    84388, 4198698 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size      105, 4198698 req, miss ratio 0.3686, byte miss ratio 0.3686
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size      316, 4198698 req, miss ratio 0.2006, byte miss ratio 0.2006
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size     1054, 4198698 req, miss ratio 0.1395, byte miss ratio 0.1395
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size     3164, 4198698 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size    10548, 4198698 req, miss ratio 0.1116, byte miss ratio 0.1116
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size    21097, 4198698 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size    42194, 4198698 req, miss ratio 0.0825, byte miss ratio 0.0825
tencentBlock.ns5709 S3FIFO-0.5000-0.9000 cache size    84388, 4198698 req, miss ratio 0.0302, byte miss ratio 0.0302
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size      105, 4198698 req, miss ratio 0.4492, byte miss ratio 0.4492
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size      316, 4198698 req, miss ratio 0.2576, byte miss ratio 0.2576
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size     1054, 4198698 req, miss ratio 0.1671, byte miss ratio 0.1671
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size     3164, 4198698 req, miss ratio 0.1388, byte miss ratio 0.1388
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size    10548, 4198698 req, miss ratio 0.1219, byte miss ratio 0.1219
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size    21097, 4198698 req, miss ratio 0.1109, byte miss ratio 0.1109
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size    42194, 4198698 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns5709 S3FIFO-0.9500-0.9000 cache size    84388, 4198698 req, miss ratio 0.0343, byte miss ratio 0.0343
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size      105, 4198698 req, miss ratio 0.3478, byte miss ratio 0.3478
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size      316, 4198698 req, miss ratio 0.1919, byte miss ratio 0.1919
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size     1054, 4198698 req, miss ratio 0.1366, byte miss ratio 0.1366
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size     3164, 4198698 req, miss ratio 0.1221, byte miss ratio 0.1221
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size    10548, 4198698 req, miss ratio 0.1097, byte miss ratio 0.1097
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size    21097, 4198698 req, miss ratio 0.1066, byte miss ratio 0.1066
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size    42194, 4198698 req, miss ratio 0.0909, byte miss ratio 0.0909
tencentBlock.ns5709 S3FIFO-0.3500-1.9000 cache size    84388, 4198698 req, miss ratio 0.0288, byte miss ratio 0.0288
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size      105, 4198698 req, miss ratio 0.3892, byte miss ratio 0.3892
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size      316, 4198698 req, miss ratio 0.2083, byte miss ratio 0.2083
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size     1054, 4198698 req, miss ratio 0.1437, byte miss ratio 0.1437
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size     3164, 4198698 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size    10548, 4198698 req, miss ratio 0.1125, byte miss ratio 0.1125
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size    21097, 4198698 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size    42194, 4198698 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns5709 S3FIFO-0.6000-0.9000 cache size    84388, 4198698 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size      105, 4198698 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size      316, 4198698 req, miss ratio 0.1930, byte miss ratio 0.1930
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size     1054, 4198698 req, miss ratio 0.1491, byte miss ratio 0.1491
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size     3164, 4198698 req, miss ratio 0.1275, byte miss ratio 0.1275
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size    10548, 4198698 req, miss ratio 0.1094, byte miss ratio 0.1094
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size    21097, 4198698 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size    42194, 4198698 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns5709 S3FIFO-0.0050-0.9000 cache size    84388, 4198698 req, miss ratio 0.0270, byte miss ratio 0.0270
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size      105, 4198698 req, miss ratio 0.3935, byte miss ratio 0.3935
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size      316, 4198698 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size     1054, 4198698 req, miss ratio 0.1443, byte miss ratio 0.1443
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size     3164, 4198698 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size    10548, 4198698 req, miss ratio 0.1123, byte miss ratio 0.1123
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size    21097, 4198698 req, miss ratio 0.1077, byte miss ratio 0.1077
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size    42194, 4198698 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns5709 S3FIFO-0.6000-1.9000 cache size    84388, 4198698 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size      105, 4198698 req, miss ratio 0.3581, byte miss ratio 0.3581
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size      316, 4198698 req, miss ratio 0.1971, byte miss ratio 0.1971
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size     1054, 4198698 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size     3164, 4198698 req, miss ratio 0.1232, byte miss ratio 0.1232
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size    10548, 4198698 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size    21097, 4198698 req, miss ratio 0.1042, byte miss ratio 0.1042
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size    42194, 4198698 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns5709 S3FIFO-0.4500-0.9000 cache size    84388, 4198698 req, miss ratio 0.0298, byte miss ratio 0.0298
tencentBlock.ns5709 S3FIFO-0.8500-0.9000 cache size      105, 4198698 req, miss ratio 0.4321, byte miss ratio 0.4321
tencentBlock.ns5709 S3FIFO-0.8500-0.9000 cache size      316, 4198698 req, miss ratio 0.2407, byte miss ratio 0.2407
