cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size      311, 1439181 req, miss ratio 0.4346, byte miss ratio 0.4346
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size      934, 1439181 req, miss ratio 0.4290, byte miss ratio 0.4290
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size     3113, 1439181 req, miss ratio 0.4168, byte miss ratio 0.4168
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size     9340, 1439181 req, miss ratio 0.3859, byte miss ratio 0.3859
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size    31136, 1439181 req, miss ratio 0.3156, byte miss ratio 0.3156
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size    62272, 1439181 req, miss ratio 0.2763, byte miss ratio 0.2763
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size   124544, 1439181 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_colo28.ns852 S3FIFO-0.2500-0.9000 cache size   249088, 1439181 req, miss ratio 0.2210, byte miss ratio 0.2210
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size      311, 1439181 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size      934, 1439181 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size     3113, 1439181 req, miss ratio 0.4519, byte miss ratio 0.4519
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size     9340, 1439181 req, miss ratio 0.4107, byte miss ratio 0.4107
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size    31136, 1439181 req, miss ratio 0.3148, byte miss ratio 0.3148
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size    62272, 1439181 req, miss ratio 0.2743, byte miss ratio 0.2743
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size   124544, 1439181 req, miss ratio 0.2428, byte miss ratio 0.2428
cdn1_colo28.ns852 S3FIFO-0.0010-1.9000 cache size   249088, 1439181 req, miss ratio 0.2214, byte miss ratio 0.2214
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size      311, 1439181 req, miss ratio 0.4375, byte miss ratio 0.4375
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size      934, 1439181 req, miss ratio 0.4306, byte miss ratio 0.4306
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size     3113, 1439181 req, miss ratio 0.4194, byte miss ratio 0.4194
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size     9340, 1439181 req, miss ratio 0.3925, byte miss ratio 0.3925
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size    31136, 1439181 req, miss ratio 0.3289, byte miss ratio 0.3289
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size    62272, 1439181 req, miss ratio 0.2895, byte miss ratio 0.2895
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size   124544, 1439181 req, miss ratio 0.2449, byte miss ratio 0.2449
cdn1_colo28.ns852 S3FIFO-0.7000-1.9000 cache size   249088, 1439181 req, miss ratio 0.2212, byte miss ratio 0.2212
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size      311, 1439181 req, miss ratio 0.4468, byte miss ratio 0.4468
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size      934, 1439181 req, miss ratio 0.4302, byte miss ratio 0.4302
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size     3113, 1439181 req, miss ratio 0.4148, byte miss ratio 0.4148
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size     9340, 1439181 req, miss ratio 0.3827, byte miss ratio 0.3827
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size    31136, 1439181 req, miss ratio 0.3133, byte miss ratio 0.3133
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size    62272, 1439181 req, miss ratio 0.2740, byte miss ratio 0.2740
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size   124544, 1439181 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_colo28.ns852 S3FIFO-0.0500-0.9000 cache size   249088, 1439181 req, miss ratio 0.2211, byte miss ratio 0.2211
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size      311, 1439181 req, miss ratio 0.4350, byte miss ratio 0.4350
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size      934, 1439181 req, miss ratio 0.4295, byte miss ratio 0.4295
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size     3113, 1439181 req, miss ratio 0.4184, byte miss ratio 0.4184
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size     9340, 1439181 req, miss ratio 0.3878, byte miss ratio 0.3878
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size    31136, 1439181 req, miss ratio 0.3207, byte miss ratio 0.3207
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size    62272, 1439181 req, miss ratio 0.2803, byte miss ratio 0.2803
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size   124544, 1439181 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_colo28.ns852 S3FIFO-0.4000-1.9000 cache size   249088, 1439181 req, miss ratio 0.2211, byte miss ratio 0.2211
cdn1_colo28.ns852 S3FIFO-0.6000-1.9000 cache size      311, 1439181 req, miss ratio 0.4363, byte miss ratio 0.4363
