cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size       14, 6854358 req, miss ratio 0.8097, byte miss ratio 0.8097
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size       42, 6854358 req, miss ratio 0.5000, byte miss ratio 0.5000
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size      140, 6854358 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size      421, 6854358 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size     1403, 6854358 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size     2807, 6854358 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size     5614, 6854358 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns65 S3FIFO-0.6000-0.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size       14, 6854358 req, miss ratio 0.7585, byte miss ratio 0.7585
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size       42, 6854358 req, miss ratio 0.4513, byte miss ratio 0.4513
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size      140, 6854358 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size      421, 6854358 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size     1403, 6854358 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size     2807, 6854358 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size     5614, 6854358 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns65 S3FIFO-0.2500-0.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size       14, 6854358 req, miss ratio 0.8011, byte miss ratio 0.8011
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size       42, 6854358 req, miss ratio 0.5003, byte miss ratio 0.5003
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size      140, 6854358 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size      421, 6854358 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size     1403, 6854358 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size     2807, 6854358 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size     5614, 6854358 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns65 S3FIFO-0.5500-0.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size       14, 6854358 req, miss ratio 0.7915, byte miss ratio 0.7915
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size       42, 6854358 req, miss ratio 0.4937, byte miss ratio 0.4937
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size      140, 6854358 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size      421, 6854358 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size     1403, 6854358 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size     2807, 6854358 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size     5614, 6854358 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns65 S3FIFO-0.4500-0.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size       14, 6854358 req, miss ratio 0.7922, byte miss ratio 0.7922
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size       42, 6854358 req, miss ratio 0.4635, byte miss ratio 0.4635
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size      140, 6854358 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size      421, 6854358 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size     1403, 6854358 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size     2807, 6854358 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size     5614, 6854358 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns65 S3FIFO-0.2500-1.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size       14, 6854358 req, miss ratio 0.7709, byte miss ratio 0.7709
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size       42, 6854358 req, miss ratio 0.4037, byte miss ratio 0.4037
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size      140, 6854358 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size      421, 6854358 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size     1403, 6854358 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size     2807, 6854358 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size     5614, 6854358 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns65 S3FIFO-0.1000-1.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size       14, 6854358 req, miss ratio 0.7813, byte miss ratio 0.7813
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size       42, 6854358 req, miss ratio 0.4870, byte miss ratio 0.4870
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size      140, 6854358 req, miss ratio 0.0553, byte miss ratio 0.0553
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size      421, 6854358 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size     1403, 6854358 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size     2807, 6854358 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size     5614, 6854358 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns65 S3FIFO-0.4000-0.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size       14, 6854358 req, miss ratio 0.8288, byte miss ratio 0.8288
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size       42, 6854358 req, miss ratio 0.4882, byte miss ratio 0.4882
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size      140, 6854358 req, miss ratio 0.0691, byte miss ratio 0.0691
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size      421, 6854358 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size     1403, 6854358 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size     2807, 6854358 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size     5614, 6854358 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns65 S3FIFO-0.7000-1.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size       14, 6854358 req, miss ratio 0.8355, byte miss ratio 0.8355
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size       42, 6854358 req, miss ratio 0.4909, byte miss ratio 0.4909
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size      140, 6854358 req, miss ratio 0.0845, byte miss ratio 0.0845
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size      421, 6854358 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size     1403, 6854358 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size     2807, 6854358 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size     5614, 6854358 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns65 S3FIFO-0.9000-0.9000 cache size    11229, 6854358 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size       14, 6854358 req, miss ratio 0.8210, byte miss ratio 0.8210
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size       42, 6854358 req, miss ratio 0.4959, byte miss ratio 0.4959
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size      140, 6854358 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size      421, 6854358 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size     1403, 6854358 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size     2807, 6854358 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size     5614, 6854358 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns65 S3FIFO-0.5500-1.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size       14, 6854358 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size       42, 6854358 req, miss ratio 0.3717, byte miss ratio 0.3717
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size      140, 6854358 req, miss ratio 0.0439, byte miss ratio 0.0439
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size      421, 6854358 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size     1403, 6854358 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size     2807, 6854358 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size     5614, 6854358 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns65 S3FIFO-0.0500-1.9000 cache size    11229, 6854358 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns65 S3FIFO-0.1500-0.9000 cache size       14, 6854358 req, miss ratio 0.7456, byte miss ratio 0.7456
cdn1_colo28.ns65 S3FIFO-0.1500-0.9000 cache size       42, 6854358 req, miss ratio 0.4103, byte miss ratio 0.4103
