tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size       82, 5279149 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size      246, 5279149 req, miss ratio 0.1819, byte miss ratio 0.1819
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size      822, 5279149 req, miss ratio 0.1516, byte miss ratio 0.1516
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size     2468, 5279149 req, miss ratio 0.1381, byte miss ratio 0.1381
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size     8228, 5279149 req, miss ratio 0.1112, byte miss ratio 0.1112
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size    16457, 5279149 req, miss ratio 0.0964, byte miss ratio 0.0964
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size    32914, 5279149 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns1571 S3FIFO-0.0050-1.9000 cache size    65829, 5279149 req, miss ratio 0.0159, byte miss ratio 0.0159
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size       82, 5279149 req, miss ratio 0.3129, byte miss ratio 0.3129
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size      246, 5279149 req, miss ratio 0.1884, byte miss ratio 0.1884
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size      822, 5279149 req, miss ratio 0.1469, byte miss ratio 0.1469
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size     2468, 5279149 req, miss ratio 0.1370, byte miss ratio 0.1370
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size     8228, 5279149 req, miss ratio 0.1192, byte miss ratio 0.1192
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size    16457, 5279149 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size    32914, 5279149 req, miss ratio 0.0703, byte miss ratio 0.0703
tencentBlock.ns1571 S3FIFO-0.3500-0.9000 cache size    65829, 5279149 req, miss ratio 0.0191, byte miss ratio 0.0191
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size       82, 5279149 req, miss ratio 0.3668, byte miss ratio 0.3668
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size      246, 5279149 req, miss ratio 0.2226, byte miss ratio 0.2226
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size      822, 5279149 req, miss ratio 0.1540, byte miss ratio 0.1540
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size     2468, 5279149 req, miss ratio 0.1432, byte miss ratio 0.1432
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size     8228, 5279149 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size    16457, 5279149 req, miss ratio 0.1123, byte miss ratio 0.1123
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size    32914, 5279149 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1571 S3FIFO-0.6500-0.9000 cache size    65829, 5279149 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size       82, 5279149 req, miss ratio 0.3045, byte miss ratio 0.3045
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size      246, 5279149 req, miss ratio 0.1843, byte miss ratio 0.1843
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size      822, 5279149 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size     2468, 5279149 req, miss ratio 0.1362, byte miss ratio 0.1362
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size     8228, 5279149 req, miss ratio 0.1182, byte miss ratio 0.1182
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size    16457, 5279149 req, miss ratio 0.0966, byte miss ratio 0.0966
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size    32914, 5279149 req, miss ratio 0.0688, byte miss ratio 0.0688
tencentBlock.ns1571 S3FIFO-0.3000-0.9000 cache size    65829, 5279149 req, miss ratio 0.0185, byte miss ratio 0.0185
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size       82, 5279149 req, miss ratio 0.2873, byte miss ratio 0.2873
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size      246, 5279149 req, miss ratio 0.1793, byte miss ratio 0.1793
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size      822, 5279149 req, miss ratio 0.1459, byte miss ratio 0.1459
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size     2468, 5279149 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size     8228, 5279149 req, miss ratio 0.1146, byte miss ratio 0.1146
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size    16457, 5279149 req, miss ratio 0.1011, byte miss ratio 0.1011
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size    32914, 5279149 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns1571 S3FIFO-0.1500-1.9000 cache size    65829, 5279149 req, miss ratio 0.0167, byte miss ratio 0.0167
tencentBlock.ns1571 S3FIFO-0.0500-1.9000 cache size       82, 5279149 req, miss ratio 0.2746, byte miss ratio 0.2746
tencentBlock.ns1571 S3FIFO-0.0500-1.9000 cache size      246, 5279149 req, miss ratio 0.1818, byte miss ratio 0.1818
tencentBlock.ns1571 S3FIFO-0.0500-1.9000 cache size      822, 5279149 req, miss ratio 0.1463, byte miss ratio 0.1463
tencentBlock.ns1571 S3FIFO-0.0500-1.9000 cache size     2468, 5279149 req, miss ratio 0.1349, byte miss ratio 0.1349
