cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size        6, 3343042 req, miss ratio 0.3042, byte miss ratio 0.3042
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size       18, 3343042 req, miss ratio 0.1440, byte miss ratio 0.1440
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size       61, 3343042 req, miss ratio 0.0975, byte miss ratio 0.0975
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size      185, 3343042 req, miss ratio 0.0643, byte miss ratio 0.0643
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size      618, 3343042 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size     1237, 3343042 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size     2475, 3343042 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1887 S3FIFO-0.6000-1.9000 cache size     4951, 3343042 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size        6, 3343042 req, miss ratio 0.3621, byte miss ratio 0.3621
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size       18, 3343042 req, miss ratio 0.1883, byte miss ratio 0.1883
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size       61, 3343042 req, miss ratio 0.1139, byte miss ratio 0.1139
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size      185, 3343042 req, miss ratio 0.0729, byte miss ratio 0.0729
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size      618, 3343042 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size     1237, 3343042 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size     2475, 3343042 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns1887 S3FIFO-0.9500-1.9000 cache size     4951, 3343042 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size        6, 3343042 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size       18, 3343042 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size       61, 3343042 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size      185, 3343042 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size      618, 3343042 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size     1237, 3343042 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size     2475, 3343042 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns1887 S3FIFO-0.0250-0.9000 cache size     4951, 3343042 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size        6, 3343042 req, miss ratio 0.2684, byte miss ratio 0.2684
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size       18, 3343042 req, miss ratio 0.1299, byte miss ratio 0.1299
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size       61, 3343042 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size      185, 3343042 req, miss ratio 0.0591, byte miss ratio 0.0591
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size      618, 3343042 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size     1237, 3343042 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size     2475, 3343042 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns1887 S3FIFO-0.3500-1.9000 cache size     4951, 3343042 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size        6, 3343042 req, miss ratio 0.2347, byte miss ratio 0.2347
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size       18, 3343042 req, miss ratio 0.1249, byte miss ratio 0.1249
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size       61, 3343042 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size      185, 3343042 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size      618, 3343042 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size     1237, 3343042 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size     2475, 3343042 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns1887 S3FIFO-0.2500-1.9000 cache size     4951, 3343042 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size        6, 3343042 req, miss ratio 0.3358, byte miss ratio 0.3358
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size       18, 3343042 req, miss ratio 0.1662, byte miss ratio 0.1662
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size       61, 3343042 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size      185, 3343042 req, miss ratio 0.0689, byte miss ratio 0.0689
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size      618, 3343042 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size     1237, 3343042 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size     2475, 3343042 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1887 S3FIFO-0.8000-1.9000 cache size     4951, 3343042 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size        6, 3343042 req, miss ratio 0.2298, byte miss ratio 0.2298
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size       18, 3343042 req, miss ratio 0.1231, byte miss ratio 0.1231
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size       61, 3343042 req, miss ratio 0.0863, byte miss ratio 0.0863
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size      185, 3343042 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size      618, 3343042 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size     1237, 3343042 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns1887 S3FIFO-0.2500-0.9000 cache size     2475, 3343042 req, miss ratio 0.0049, byte miss ratio 0.0049
