cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size      398, 3381750 req, miss ratio 0.2800, byte miss ratio 0.2800
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size     1196, 3381750 req, miss ratio 0.2520, byte miss ratio 0.2520
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size     3987, 3381750 req, miss ratio 0.2175, byte miss ratio 0.2175
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size    11963, 3381750 req, miss ratio 0.1866, byte miss ratio 0.1866
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size    39879, 3381750 req, miss ratio 0.1589, byte miss ratio 0.1589
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size    79758, 3381750 req, miss ratio 0.1441, byte miss ratio 0.1441
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size   159516, 3381750 req, miss ratio 0.1311, byte miss ratio 0.1311
cdn1_allcolo.ns2526 S3FIFO-0.9900-0.9000 cache size   319032, 3381750 req, miss ratio 0.1211, byte miss ratio 0.1211
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size      398, 3381750 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size     1196, 3381750 req, miss ratio 0.2266, byte miss ratio 0.2266
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size     3987, 3381750 req, miss ratio 0.1861, byte miss ratio 0.1861
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size    11963, 3381750 req, miss ratio 0.1610, byte miss ratio 0.1610
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size    39879, 3381750 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size    79758, 3381750 req, miss ratio 0.1316, byte miss ratio 0.1316
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size   159516, 3381750 req, miss ratio 0.1236, byte miss ratio 0.1236
cdn1_allcolo.ns2526 S3FIFO-0.0010-1.9000 cache size   319032, 3381750 req, miss ratio 0.1185, byte miss ratio 0.1185
cdn1_allcolo.ns2526 S3FIFO-0.2000-0.9000 cache size      398, 3381750 req, miss ratio 0.2554, byte miss ratio 0.2554
cdn1_allcolo.ns2526 S3FIFO-0.2000-0.9000 cache size     1196, 3381750 req, miss ratio 0.2205, byte miss ratio 0.2205
