tencentBlock.ns23944 S3FIFO-0.8000-0.9000 cache size       12, 12448943 req, miss ratio 0.7387, byte miss ratio 0.7387
tencentBlock.ns23944 S3FIFO-0.8000-0.9000 cache size       24, 12448943 req, miss ratio 0.7359, byte miss ratio 0.7359
tencentBlock.ns23944 S3FIFO-0.8000-0.9000 cache size       48, 12448943 req, miss ratio 0.7034, byte miss ratio 0.7034
tencentBlock.ns23944 S3FIFO-0.8000-0.9000 cache size       96, 12448943 req, miss ratio 0.3978, byte miss ratio 0.3978
tencentBlock.ns23944 S3FIFO-0.4500-0.9000 cache size       12, 12448943 req, miss ratio 0.7366, byte miss ratio 0.7366
tencentBlock.ns23944 S3FIFO-0.4500-0.9000 cache size       24, 12448943 req, miss ratio 0.7080, byte miss ratio 0.7080
tencentBlock.ns23944 S3FIFO-0.4500-0.9000 cache size       48, 12448943 req, miss ratio 0.6339, byte miss ratio 0.6339
tencentBlock.ns23944 S3FIFO-0.4500-0.9000 cache size       96, 12448943 req, miss ratio 0.3768, byte miss ratio 0.3768
tencentBlock.ns23944 S3FIFO-0.6500-1.9000 cache size       12, 12448943 req, miss ratio 0.7376, byte miss ratio 0.7376
tencentBlock.ns23944 S3FIFO-0.6500-1.9000 cache size       24, 12448943 req, miss ratio 0.7333, byte miss ratio 0.7333
tencentBlock.ns23944 S3FIFO-0.6500-1.9000 cache size       48, 12448943 req, miss ratio 0.6866, byte miss ratio 0.6866
tencentBlock.ns23944 S3FIFO-0.6500-1.9000 cache size       96, 12448943 req, miss ratio 0.4121, byte miss ratio 0.4121
tencentBlock.ns23944 S3FIFO-0.5000-1.9000 cache size       12, 12448943 req, miss ratio 0.7371, byte miss ratio 0.7371
tencentBlock.ns23944 S3FIFO-0.5000-1.9000 cache size       24, 12448943 req, miss ratio 0.7255, byte miss ratio 0.7255
tencentBlock.ns23944 S3FIFO-0.5000-1.9000 cache size       48, 12448943 req, miss ratio 0.6933, byte miss ratio 0.6933
tencentBlock.ns23944 S3FIFO-0.5000-1.9000 cache size       96, 12448943 req, miss ratio 0.3885, byte miss ratio 0.3885
tencentBlock.ns23944 S3FIFO-0.1000-0.9000 cache size       12, 12448943 req, miss ratio 0.7246, byte miss ratio 0.7246
tencentBlock.ns23944 S3FIFO-0.1000-0.9000 cache size       24, 12448943 req, miss ratio 0.6616, byte miss ratio 0.6616
tencentBlock.ns23944 S3FIFO-0.1000-0.9000 cache size       48, 12448943 req, miss ratio 0.4759, byte miss ratio 0.4759
tencentBlock.ns23944 S3FIFO-0.1000-0.9000 cache size       96, 12448943 req, miss ratio 0.3213, byte miss ratio 0.3213
tencentBlock.ns23944 S3FIFO-0.3500-1.9000 cache size       12, 12448943 req, miss ratio 0.7353, byte miss ratio 0.7353
tencentBlock.ns23944 S3FIFO-0.3500-1.9000 cache size       24, 12448943 req, miss ratio 0.7164, byte miss ratio 0.7164
tencentBlock.ns23944 S3FIFO-0.3500-1.9000 cache size       48, 12448943 req, miss ratio 0.6944, byte miss ratio 0.6944
tencentBlock.ns23944 S3FIFO-0.3500-1.9000 cache size       96, 12448943 req, miss ratio 0.3845, byte miss ratio 0.3845
tencentBlock.ns23944 S3FIFO-0.0050-0.9000 cache size       12, 12448943 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23944 S3FIFO-0.0050-0.9000 cache size       24, 12448943 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23944 S3FIFO-0.0050-0.9000 cache size       48, 12448943 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23944 S3FIFO-0.0050-0.9000 cache size       96, 12448943 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23944 S3FIFO-0.3000-0.9000 cache size       12, 12448943 req, miss ratio 0.7331, byte miss ratio 0.7331
tencentBlock.ns23944 S3FIFO-0.3000-0.9000 cache size       24, 12448943 req, miss ratio 0.7051, byte miss ratio 0.7051
tencentBlock.ns23944 S3FIFO-0.3000-0.9000 cache size       48, 12448943 req, miss ratio 0.5592, byte miss ratio 0.5592
tencentBlock.ns23944 S3FIFO-0.3000-0.9000 cache size       96, 12448943 req, miss ratio 0.3812, byte miss ratio 0.3812
tencentBlock.ns23944 S3FIFO-0.2500-0.9000 cache size       12, 12448943 req, miss ratio 0.7331, byte miss ratio 0.7331
tencentBlock.ns23944 S3FIFO-0.2500-0.9000 cache size       24, 12448943 req, miss ratio 0.7009, byte miss ratio 0.7009
tencentBlock.ns23944 S3FIFO-0.2500-0.9000 cache size       48, 12448943 req, miss ratio 0.5421, byte miss ratio 0.5421
tencentBlock.ns23944 S3FIFO-0.2500-0.9000 cache size       96, 12448943 req, miss ratio 0.3785, byte miss ratio 0.3785
tencentBlock.ns23944 S3FIFO-0.2000-1.9000 cache size       12, 12448943 req, miss ratio 0.7299, byte miss ratio 0.7299
tencentBlock.ns23944 S3FIFO-0.2000-1.9000 cache size       24, 12448943 req, miss ratio 0.7069, byte miss ratio 0.7069
tencentBlock.ns23944 S3FIFO-0.2000-1.9000 cache size       48, 12448943 req, miss ratio 0.6822, byte miss ratio 0.6822
