io_traces.ns749 S3FIFO-0.3000-0.9000 cache size     6039, 14200000 req, miss ratio 0.9541, byte miss ratio 0.9541
io_traces.ns749 S3FIFO-0.9500-1.9000 cache size  1207804, 14200000 req, miss ratio 0.5679, byte miss ratio 0.5679
io_traces.ns749 S3FIFO-0.9500-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4903, byte miss ratio 0.4903
io_traces.ns749 S3FIFO-0.9500-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4369, byte miss ratio 0.4369
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size     6039, 14200000 req, miss ratio 0.9547, byte miss ratio 0.9547
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size    18117, 14200000 req, miss ratio 0.9485, byte miss ratio 0.9485
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size    60390, 14200000 req, miss ratio 0.8697, byte miss ratio 0.8697
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size   181170, 14200000 req, miss ratio 0.7377, byte miss ratio 0.7377
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size   603902, 14200000 req, miss ratio 0.5376, byte miss ratio 0.5376
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size  1207804, 14200000 req, miss ratio 0.4840, byte miss ratio 0.4840
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.4000-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size     6039, 14200000 req, miss ratio 0.9583, byte miss ratio 0.9583
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size    18117, 14200000 req, miss ratio 0.9514, byte miss ratio 0.9514
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size    60390, 14200000 req, miss ratio 0.9265, byte miss ratio 0.9265
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size   181170, 14200000 req, miss ratio 0.8547, byte miss ratio 0.8547
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size   603902, 14200000 req, miss ratio 0.6055, byte miss ratio 0.6055
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size  1207804, 14200000 req, miss ratio 0.5147, byte miss ratio 0.5147
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size  2415608, 14200000 req, miss ratio 0.4595, byte miss ratio 0.4595
io_traces.ns749 S3FIFO-0.7500-0.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size     6039, 14200000 req, miss ratio 0.9540, byte miss ratio 0.9540
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size    18117, 14200000 req, miss ratio 0.9515, byte miss ratio 0.9515
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size    60390, 14200000 req, miss ratio 0.8987, byte miss ratio 0.8987
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size   181170, 14200000 req, miss ratio 0.6734, byte miss ratio 0.6734
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size   603902, 14200000 req, miss ratio 0.5290, byte miss ratio 0.5290
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size  1207804, 14200000 req, miss ratio 0.4825, byte miss ratio 0.4825
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.0500-0.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size     6039, 14200000 req, miss ratio 0.9601, byte miss ratio 0.9601
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size    18117, 14200000 req, miss ratio 0.9535, byte miss ratio 0.9535
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size    60390, 14200000 req, miss ratio 0.9507, byte miss ratio 0.9507
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size   181170, 14200000 req, miss ratio 0.8927, byte miss ratio 0.8927
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size   603902, 14200000 req, miss ratio 0.6428, byte miss ratio 0.6428
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size  1207804, 14200000 req, miss ratio 0.5367, byte miss ratio 0.5367
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4710, byte miss ratio 0.4710
io_traces.ns749 S3FIFO-0.8500-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4288, byte miss ratio 0.4288
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size     6039, 14200000 req, miss ratio 0.9541, byte miss ratio 0.9541
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size    18117, 14200000 req, miss ratio 0.9515, byte miss ratio 0.9515
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size    60390, 14200000 req, miss ratio 0.8987, byte miss ratio 0.8987
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size   181170, 14200000 req, miss ratio 0.6706, byte miss ratio 0.6706
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size   603902, 14200000 req, miss ratio 0.5284, byte miss ratio 0.5284
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size  1207804, 14200000 req, miss ratio 0.4825, byte miss ratio 0.4825
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.0050-0.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size     6039, 14200000 req, miss ratio 0.9548, byte miss ratio 0.9548
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size    18117, 14200000 req, miss ratio 0.9515, byte miss ratio 0.9515
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size    60390, 14200000 req, miss ratio 0.9003, byte miss ratio 0.9003
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size   181170, 14200000 req, miss ratio 0.7306, byte miss ratio 0.7306
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size   603902, 14200000 req, miss ratio 0.5395, byte miss ratio 0.5395
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size  1207804, 14200000 req, miss ratio 0.4844, byte miss ratio 0.4844
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.4500-0.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size     6039, 14200000 req, miss ratio 0.9553, byte miss ratio 0.9553
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size    18117, 14200000 req, miss ratio 0.9485, byte miss ratio 0.9485
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size    60390, 14200000 req, miss ratio 0.8961, byte miss ratio 0.8961
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size   181170, 14200000 req, miss ratio 0.7828, byte miss ratio 0.7828
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size   603902, 14200000 req, miss ratio 0.5623, byte miss ratio 0.5623
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size  1207804, 14200000 req, miss ratio 0.4902, byte miss ratio 0.4902
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4550, byte miss ratio 0.4550
io_traces.ns749 S3FIFO-0.5500-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size     6039, 14200000 req, miss ratio 0.9610, byte miss ratio 0.9610
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size    18117, 14200000 req, miss ratio 0.9563, byte miss ratio 0.9563
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size    60390, 14200000 req, miss ratio 0.9463, byte miss ratio 0.9463
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size   181170, 14200000 req, miss ratio 0.8839, byte miss ratio 0.8839
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size   603902, 14200000 req, miss ratio 0.6583, byte miss ratio 0.6583
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size  1207804, 14200000 req, miss ratio 0.5501, byte miss ratio 0.5501
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size  2415608, 14200000 req, miss ratio 0.4789, byte miss ratio 0.4789
io_traces.ns749 S3FIFO-0.9000-0.9000 cache size  4831216, 14200000 req, miss ratio 0.4307, byte miss ratio 0.4307
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size     6039, 14200000 req, miss ratio 0.9540, byte miss ratio 0.9540
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size    18117, 14200000 req, miss ratio 0.9515, byte miss ratio 0.9515
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size    60390, 14200000 req, miss ratio 0.8987, byte miss ratio 0.8987
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size   181170, 14200000 req, miss ratio 0.6810, byte miss ratio 0.6810
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size   603902, 14200000 req, miss ratio 0.5232, byte miss ratio 0.5232
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size  1207804, 14200000 req, miss ratio 0.4824, byte miss ratio 0.4824
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.1500-0.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size     6039, 14200000 req, miss ratio 0.9540, byte miss ratio 0.9540
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size    18117, 14200000 req, miss ratio 0.9485, byte miss ratio 0.9485
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size    60390, 14200000 req, miss ratio 0.8245, byte miss ratio 0.8245
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size   181170, 14200000 req, miss ratio 0.6641, byte miss ratio 0.6641
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size   603902, 14200000 req, miss ratio 0.5237, byte miss ratio 0.5237
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size  1207804, 14200000 req, miss ratio 0.4847, byte miss ratio 0.4847
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.0250-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size     6039, 14200000 req, miss ratio 0.9540, byte miss ratio 0.9540
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size    18117, 14200000 req, miss ratio 0.9485, byte miss ratio 0.9485
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size    60390, 14200000 req, miss ratio 0.8548, byte miss ratio 0.8548
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size   181170, 14200000 req, miss ratio 0.7123, byte miss ratio 0.7123
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size   603902, 14200000 req, miss ratio 0.5271, byte miss ratio 0.5271
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size  1207804, 14200000 req, miss ratio 0.4824, byte miss ratio 0.4824
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.3000-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size     6039, 14200000 req, miss ratio 0.9540, byte miss ratio 0.9540
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size    18117, 14200000 req, miss ratio 0.9485, byte miss ratio 0.9485
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size    60390, 14200000 req, miss ratio 0.8495, byte miss ratio 0.8495
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size   181170, 14200000 req, miss ratio 0.7010, byte miss ratio 0.7010
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size   603902, 14200000 req, miss ratio 0.5219, byte miss ratio 0.5219
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size  1207804, 14200000 req, miss ratio 0.4819, byte miss ratio 0.4819
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.2500-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size     6039, 14200000 req, miss ratio 0.9540, byte miss ratio 0.9540
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size    18117, 14200000 req, miss ratio 0.9485, byte miss ratio 0.9485
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size    60390, 14200000 req, miss ratio 0.8259, byte miss ratio 0.8259
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size   181170, 14200000 req, miss ratio 0.6673, byte miss ratio 0.6673
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size   603902, 14200000 req, miss ratio 0.5245, byte miss ratio 0.5245
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size  1207804, 14200000 req, miss ratio 0.4837, byte miss ratio 0.4837
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size  2415608, 14200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns749 S3FIFO-0.0500-1.9000 cache size  4831216, 14200000 req, miss ratio 0.4286, byte miss ratio 0.4286
