tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size       69, 2409628 req, miss ratio 0.5166, byte miss ratio 0.5166
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size      207, 2409628 req, miss ratio 0.4278, byte miss ratio 0.4278
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size      692, 2409628 req, miss ratio 0.3647, byte miss ratio 0.3647
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size     2076, 2409628 req, miss ratio 0.3590, byte miss ratio 0.3590
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size     6920, 2409628 req, miss ratio 0.1801, byte miss ratio 0.1801
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size    13841, 2409628 req, miss ratio 0.1800, byte miss ratio 0.1800
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size    27682, 2409628 req, miss ratio 0.1676, byte miss ratio 0.1676
tencentBlock.ns11441 S3FIFO-0.5000-1.9000 cache size    55364, 2409628 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size       69, 2409628 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size      207, 2409628 req, miss ratio 0.4099, byte miss ratio 0.4099
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size      692, 2409628 req, miss ratio 0.3676, byte miss ratio 0.3676
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size     2076, 2409628 req, miss ratio 0.2613, byte miss ratio 0.2613
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size     6920, 2409628 req, miss ratio 0.1750, byte miss ratio 0.1750
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size    13841, 2409628 req, miss ratio 0.1737, byte miss ratio 0.1737
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size    27682, 2409628 req, miss ratio 0.1378, byte miss ratio 0.1378
tencentBlock.ns11441 S3FIFO-0.0100-1.9000 cache size    55364, 2409628 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns11441 S3FIFO-0.7500-0.9000 cache size       69, 2409628 req, miss ratio 0.5656, byte miss ratio 0.5656
tencentBlock.ns11441 S3FIFO-0.7500-0.9000 cache size      207, 2409628 req, miss ratio 0.4635, byte miss ratio 0.4635
tencentBlock.ns11441 S3FIFO-0.7500-0.9000 cache size      692, 2409628 req, miss ratio 0.3748, byte miss ratio 0.3748
tencentBlock.ns11441 S3FIFO-0.7500-0.9000 cache size     2076, 2409628 req, miss ratio 0.3583, byte miss ratio 0.3583
tencentBlock.ns11441 S3FIFO-0.7500-0.9000 cache size     6920, 2409628 req, miss ratio 0.2036, byte miss ratio 0.2036
