tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size      466, 4379962 req, miss ratio 0.4934, byte miss ratio 0.4934
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size     1398, 4379962 req, miss ratio 0.3958, byte miss ratio 0.3958
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size     4660, 4379962 req, miss ratio 0.2922, byte miss ratio 0.2922
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size    13981, 4379962 req, miss ratio 0.2727, byte miss ratio 0.2727
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size    46604, 4379962 req, miss ratio 0.2142, byte miss ratio 0.2142
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size    93209, 4379962 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size   186419, 4379962 req, miss ratio 0.1221, byte miss ratio 0.1221
tencentBlock.ns1308 S3FIFO-0.5000-1.9000 cache size   372839, 4379962 req, miss ratio 0.1089, byte miss ratio 0.1089
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size      466, 4379962 req, miss ratio 0.5022, byte miss ratio 0.5022
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size     1398, 4379962 req, miss ratio 0.3447, byte miss ratio 0.3447
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size     4660, 4379962 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size    13981, 4379962 req, miss ratio 0.2603, byte miss ratio 0.2603
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size    46604, 4379962 req, miss ratio 0.2180, byte miss ratio 0.2180
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size    93209, 4379962 req, miss ratio 0.1687, byte miss ratio 0.1687
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size   186419, 4379962 req, miss ratio 0.1203, byte miss ratio 0.1203
tencentBlock.ns1308 S3FIFO-0.1500-0.9000 cache size   372839, 4379962 req, miss ratio 0.1072, byte miss ratio 0.1072
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size      466, 4379962 req, miss ratio 0.4906, byte miss ratio 0.4906
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size     1398, 4379962 req, miss ratio 0.3813, byte miss ratio 0.3813
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size     4660, 4379962 req, miss ratio 0.2922, byte miss ratio 0.2922
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size    13981, 4379962 req, miss ratio 0.2679, byte miss ratio 0.2679
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size    46604, 4379962 req, miss ratio 0.2150, byte miss ratio 0.2150
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size    93209, 4379962 req, miss ratio 0.1772, byte miss ratio 0.1772
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size   186419, 4379962 req, miss ratio 0.1201, byte miss ratio 0.1201
tencentBlock.ns1308 S3FIFO-0.4000-0.9000 cache size   372839, 4379962 req, miss ratio 0.1086, byte miss ratio 0.1086
tencentBlock.ns1308 S3FIFO-0.0050-1.9000 cache size      466, 4379962 req, miss ratio 0.5447, byte miss ratio 0.5447
tencentBlock.ns1308 S3FIFO-0.0050-1.9000 cache size     1398, 4379962 req, miss ratio 0.3996, byte miss ratio 0.3996
