cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size       72, 3382916 req, miss ratio 0.4184, byte miss ratio 0.4184
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size      217, 3382916 req, miss ratio 0.2780, byte miss ratio 0.2780
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size      726, 3382916 req, miss ratio 0.1643, byte miss ratio 0.1643
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size     2179, 3382916 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size     7263, 3382916 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size    14527, 3382916 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size    29054, 3382916 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns1237 S3FIFO-0.4000-0.9000 cache size    58108, 3382916 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size       72, 3382916 req, miss ratio 0.4551, byte miss ratio 0.4551
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size      217, 3382916 req, miss ratio 0.3045, byte miss ratio 0.3045
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size      726, 3382916 req, miss ratio 0.1797, byte miss ratio 0.1797
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size     2179, 3382916 req, miss ratio 0.0995, byte miss ratio 0.0995
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size     7263, 3382916 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size    14527, 3382916 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size    29054, 3382916 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns1237 S3FIFO-0.6000-1.9000 cache size    58108, 3382916 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size       72, 3382916 req, miss ratio 0.3888, byte miss ratio 0.3888
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size      217, 3382916 req, miss ratio 0.2561, byte miss ratio 0.2561
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size      726, 3382916 req, miss ratio 0.1490, byte miss ratio 0.1490
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size     2179, 3382916 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size     7263, 3382916 req, miss ratio 0.0373, byte miss ratio 0.0373
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size    14527, 3382916 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size    29054, 3382916 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns1237 S3FIFO-0.0250-1.9000 cache size    58108, 3382916 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns1237 S3FIFO-0.9500-0.9000 cache size       72, 3382916 req, miss ratio 0.5198, byte miss ratio 0.5198
cdn1_allcolo.ns1237 S3FIFO-0.9500-0.9000 cache size      217, 3382916 req, miss ratio 0.3547, byte miss ratio 0.3547
cdn1_allcolo.ns1237 S3FIFO-0.9500-0.9000 cache size      726, 3382916 req, miss ratio 0.2121, byte miss ratio 0.2121
cdn1_allcolo.ns1237 S3FIFO-0.9500-0.9000 cache size     2179, 3382916 req, miss ratio 0.1198, byte miss ratio 0.1198
cdn1_allcolo.ns1237 S3FIFO-0.9500-0.9000 cache size     7263, 3382916 req, miss ratio 0.0583, byte miss ratio 0.0583
