cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size        7, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size       24, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size       74, 10221625 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size      247, 10221625 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size      495, 10221625 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size      990, 10221625 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1866 S3FIFO-0.0250-1.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size        7, 10221625 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size       24, 10221625 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size       74, 10221625 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size      247, 10221625 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size      495, 10221625 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size      990, 10221625 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1866 S3FIFO-0.5000-1.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size        7, 10221625 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size       24, 10221625 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size       74, 10221625 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size      247, 10221625 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size      495, 10221625 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size      990, 10221625 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1866 S3FIFO-0.7000-0.9000 cache size     1980, 10221625 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size        7, 10221625 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size       24, 10221625 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size       74, 10221625 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size      247, 10221625 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size      495, 10221625 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size      990, 10221625 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1866 S3FIFO-0.1500-1.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size        7, 10221625 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size       24, 10221625 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size       74, 10221625 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size      247, 10221625 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size      495, 10221625 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size      990, 10221625 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1866 S3FIFO-0.6000-0.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size        7, 10221625 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size       24, 10221625 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size       74, 10221625 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size      247, 10221625 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size      495, 10221625 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size      990, 10221625 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1866 S3FIFO-0.6000-1.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size        7, 10221625 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size       24, 10221625 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size       74, 10221625 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size      247, 10221625 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size      495, 10221625 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size      990, 10221625 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1866 S3FIFO-0.2500-0.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size        7, 10221625 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size       24, 10221625 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size       74, 10221625 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size      247, 10221625 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size      495, 10221625 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size      990, 10221625 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1866 S3FIFO-0.8500-1.9000 cache size     1980, 10221625 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size        7, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size       24, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size       74, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size      247, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size      495, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size      990, 10221625 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1866 S3FIFO-0.0010-1.9000 cache size     1980, 10221625 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1866 S3FIFO-0.3500-0.9000 cache size        7, 10221625 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns1866 S3FIFO-0.3500-0.9000 cache size       24, 10221625 req, miss ratio 0.0102, byte miss ratio 0.0102
