io_traces.ns700 S3FIFO-0.4500-0.9000 cache size      147, 2800000 req, miss ratio 0.5014, byte miss ratio 0.5014
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size      443, 2800000 req, miss ratio 0.3707, byte miss ratio 0.3707
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size     1478, 2800000 req, miss ratio 0.3152, byte miss ratio 0.3152
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size     4435, 2800000 req, miss ratio 0.2724, byte miss ratio 0.2724
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size    14783, 2800000 req, miss ratio 0.2384, byte miss ratio 0.2384
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size    29567, 2800000 req, miss ratio 0.1564, byte miss ratio 0.1564
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size    59134, 2800000 req, miss ratio 0.0638, byte miss ratio 0.0638
io_traces.ns700 S3FIFO-0.4500-0.9000 cache size   118269, 2800000 req, miss ratio 0.0528, byte miss ratio 0.0528
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size      147, 2800000 req, miss ratio 0.4284, byte miss ratio 0.4284
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size      443, 2800000 req, miss ratio 0.3685, byte miss ratio 0.3685
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size     1478, 2800000 req, miss ratio 0.3037, byte miss ratio 0.3037
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size     4435, 2800000 req, miss ratio 0.2708, byte miss ratio 0.2708
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size    14783, 2800000 req, miss ratio 0.2319, byte miss ratio 0.2319
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size    29567, 2800000 req, miss ratio 0.1519, byte miss ratio 0.1519
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size    59134, 2800000 req, miss ratio 0.0573, byte miss ratio 0.0573
io_traces.ns700 S3FIFO-0.3000-0.9000 cache size   118269, 2800000 req, miss ratio 0.0528, byte miss ratio 0.0528
