cdn1_colo28.ns290 S3FIFO-0.0250-0.9000 cache size     6085, 9434426 req, miss ratio 0.8182, byte miss ratio 0.8182
cdn1_colo28.ns290 S3FIFO-0.1500-1.9000 cache size   182572, 9434426 req, miss ratio 0.7287, byte miss ratio 0.7287
cdn1_colo28.ns290 S3FIFO-0.1500-1.9000 cache size   608575, 9434426 req, miss ratio 0.6959, byte miss ratio 0.6959
cdn1_colo28.ns290 S3FIFO-0.1500-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6730, byte miss ratio 0.6730
cdn1_colo28.ns290 S3FIFO-0.1500-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.1500-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size     6085, 9434426 req, miss ratio 0.8207, byte miss ratio 0.8207
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size    18257, 9434426 req, miss ratio 0.7950, byte miss ratio 0.7950
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size    60857, 9434426 req, miss ratio 0.7650, byte miss ratio 0.7650
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size   182572, 9434426 req, miss ratio 0.7351, byte miss ratio 0.7351
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size   608575, 9434426 req, miss ratio 0.7021, byte miss ratio 0.7021
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6736, byte miss ratio 0.6736
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0100-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size     6085, 9434426 req, miss ratio 0.8164, byte miss ratio 0.8164
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size    18257, 9434426 req, miss ratio 0.7935, byte miss ratio 0.7935
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size    60857, 9434426 req, miss ratio 0.7641, byte miss ratio 0.7641
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size   182572, 9434426 req, miss ratio 0.7353, byte miss ratio 0.7353
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size   608575, 9434426 req, miss ratio 0.6945, byte miss ratio 0.6945
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6719, byte miss ratio 0.6719
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6567, byte miss ratio 0.6567
cdn1_colo28.ns290 S3FIFO-0.6500-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size     6085, 9434426 req, miss ratio 0.8145, byte miss ratio 0.8145
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size    18257, 9434426 req, miss ratio 0.7889, byte miss ratio 0.7889
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size    60857, 9434426 req, miss ratio 0.7588, byte miss ratio 0.7588
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size   182572, 9434426 req, miss ratio 0.7305, byte miss ratio 0.7305
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size   608575, 9434426 req, miss ratio 0.6977, byte miss ratio 0.6977
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6731, byte miss ratio 0.6731
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0500-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size     6085, 9434426 req, miss ratio 0.8239, byte miss ratio 0.8239
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size    18257, 9434426 req, miss ratio 0.8015, byte miss ratio 0.8015
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size    60857, 9434426 req, miss ratio 0.7736, byte miss ratio 0.7736
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size   182572, 9434426 req, miss ratio 0.7447, byte miss ratio 0.7447
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size   608575, 9434426 req, miss ratio 0.7000, byte miss ratio 0.7000
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6789, byte miss ratio 0.6789
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns290 S3FIFO-0.8500-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size     6085, 9434426 req, miss ratio 0.8160, byte miss ratio 0.8160
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size    18257, 9434426 req, miss ratio 0.7905, byte miss ratio 0.7905
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size    60857, 9434426 req, miss ratio 0.7604, byte miss ratio 0.7604
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size   182572, 9434426 req, miss ratio 0.7317, byte miss ratio 0.7317
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size   608575, 9434426 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6731, byte miss ratio 0.6731
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0250-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size     6085, 9434426 req, miss ratio 0.8132, byte miss ratio 0.8132
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size    18257, 9434426 req, miss ratio 0.7887, byte miss ratio 0.7887
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size    60857, 9434426 req, miss ratio 0.7584, byte miss ratio 0.7584
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size   182572, 9434426 req, miss ratio 0.7303, byte miss ratio 0.7303
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size   608575, 9434426 req, miss ratio 0.6950, byte miss ratio 0.6950
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6734, byte miss ratio 0.6734
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.3500-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size     6085, 9434426 req, miss ratio 0.8173, byte miss ratio 0.8173
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size    18257, 9434426 req, miss ratio 0.7948, byte miss ratio 0.7948
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size    60857, 9434426 req, miss ratio 0.7659, byte miss ratio 0.7659
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size   182572, 9434426 req, miss ratio 0.7375, byte miss ratio 0.7375
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size   608575, 9434426 req, miss ratio 0.6953, byte miss ratio 0.6953
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6723, byte miss ratio 0.6723
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6569, byte miss ratio 0.6569
cdn1_colo28.ns290 S3FIFO-0.7000-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size     6085, 9434426 req, miss ratio 0.8184, byte miss ratio 0.8184
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size    18257, 9434426 req, miss ratio 0.7925, byte miss ratio 0.7925
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size    60857, 9434426 req, miss ratio 0.7625, byte miss ratio 0.7625
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size   182572, 9434426 req, miss ratio 0.7333, byte miss ratio 0.7333
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size   608575, 9434426 req, miss ratio 0.7001, byte miss ratio 0.7001
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6731, byte miss ratio 0.6731
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0100-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size     6085, 9434426 req, miss ratio 0.8189, byte miss ratio 0.8189
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size    18257, 9434426 req, miss ratio 0.7967, byte miss ratio 0.7967
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size    60857, 9434426 req, miss ratio 0.7678, byte miss ratio 0.7678
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size   182572, 9434426 req, miss ratio 0.7385, byte miss ratio 0.7385
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size   608575, 9434426 req, miss ratio 0.6966, byte miss ratio 0.6966
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6734, byte miss ratio 0.6734
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6573, byte miss ratio 0.6573
cdn1_colo28.ns290 S3FIFO-0.7500-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size     6085, 9434426 req, miss ratio 0.8143, byte miss ratio 0.8143
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size    18257, 9434426 req, miss ratio 0.7905, byte miss ratio 0.7905
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size    60857, 9434426 req, miss ratio 0.7610, byte miss ratio 0.7610
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size   182572, 9434426 req, miss ratio 0.7333, byte miss ratio 0.7333
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size   608575, 9434426 req, miss ratio 0.6949, byte miss ratio 0.6949
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6713, byte miss ratio 0.6713
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.5500-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size     6085, 9434426 req, miss ratio 0.8283, byte miss ratio 0.8283
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size    18257, 9434426 req, miss ratio 0.8042, byte miss ratio 0.8042
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size    60857, 9434426 req, miss ratio 0.7768, byte miss ratio 0.7768
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size   182572, 9434426 req, miss ratio 0.7475, byte miss ratio 0.7475
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size   608575, 9434426 req, miss ratio 0.7019, byte miss ratio 0.7019
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6813, byte miss ratio 0.6813
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6614, byte miss ratio 0.6614
cdn1_colo28.ns290 S3FIFO-0.9000-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size     6085, 9434426 req, miss ratio 0.8210, byte miss ratio 0.8210
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size    18257, 9434426 req, miss ratio 0.7989, byte miss ratio 0.7989
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size    60857, 9434426 req, miss ratio 0.7706, byte miss ratio 0.7706
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size   182572, 9434426 req, miss ratio 0.7417, byte miss ratio 0.7417
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size   608575, 9434426 req, miss ratio 0.6982, byte miss ratio 0.6982
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size  1217151, 9434426 req, miss ratio 0.6766, byte miss ratio 0.6766
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size  2434303, 9434426 req, miss ratio 0.6580, byte miss ratio 0.6580
cdn1_colo28.ns290 S3FIFO-0.8000-1.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size     6085, 9434426 req, miss ratio 0.8236, byte miss ratio 0.8236
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size    18257, 9434426 req, miss ratio 0.7966, byte miss ratio 0.7966
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size    60857, 9434426 req, miss ratio 0.7663, byte miss ratio 0.7663
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size   182572, 9434426 req, miss ratio 0.7363, byte miss ratio 0.7363
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size   608575, 9434426 req, miss ratio 0.7026, byte miss ratio 0.7026
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6736, byte miss ratio 0.6736
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0050-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size     6085, 9434426 req, miss ratio 0.8397, byte miss ratio 0.8397
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size    18257, 9434426 req, miss ratio 0.8149, byte miss ratio 0.8149
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size    60857, 9434426 req, miss ratio 0.7874, byte miss ratio 0.7874
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size   182572, 9434426 req, miss ratio 0.7574, byte miss ratio 0.7574
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size   608575, 9434426 req, miss ratio 0.7108, byte miss ratio 0.7108
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6891, byte miss ratio 0.6891
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6664, byte miss ratio 0.6664
cdn1_colo28.ns290 S3FIFO-0.9900-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6483, byte miss ratio 0.6483
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size     6085, 9434426 req, miss ratio 0.8275, byte miss ratio 0.8275
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size    18257, 9434426 req, miss ratio 0.8024, byte miss ratio 0.8024
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size    60857, 9434426 req, miss ratio 0.7693, byte miss ratio 0.7693
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size   182572, 9434426 req, miss ratio 0.7386, byte miss ratio 0.7386
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size   608575, 9434426 req, miss ratio 0.7041, byte miss ratio 0.7041
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6736, byte miss ratio 0.6736
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0010-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size     6085, 9434426 req, miss ratio 0.8208, byte miss ratio 0.8208
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size    18257, 9434426 req, miss ratio 0.7987, byte miss ratio 0.7987
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size    60857, 9434426 req, miss ratio 0.7702, byte miss ratio 0.7702
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size   182572, 9434426 req, miss ratio 0.7407, byte miss ratio 0.7407
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size   608575, 9434426 req, miss ratio 0.6980, byte miss ratio 0.6980
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6765, byte miss ratio 0.6765
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6580, byte miss ratio 0.6580
cdn1_colo28.ns290 S3FIFO-0.8000-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size     6085, 9434426 req, miss ratio 0.8147, byte miss ratio 0.8147
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size    18257, 9434426 req, miss ratio 0.7895, byte miss ratio 0.7895
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size    60857, 9434426 req, miss ratio 0.7597, byte miss ratio 0.7597
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size   182572, 9434426 req, miss ratio 0.7304, byte miss ratio 0.7304
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size   608575, 9434426 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6736, byte miss ratio 0.6736
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.1000-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size     6085, 9434426 req, miss ratio 0.8165, byte miss ratio 0.8165
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size    18257, 9434426 req, miss ratio 0.7912, byte miss ratio 0.7912
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size    60857, 9434426 req, miss ratio 0.7611, byte miss ratio 0.7611
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size   182572, 9434426 req, miss ratio 0.7325, byte miss ratio 0.7325
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size   608575, 9434426 req, miss ratio 0.6995, byte miss ratio 0.6995
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size  1217151, 9434426 req, miss ratio 0.6736, byte miss ratio 0.6736
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size  2434303, 9434426 req, miss ratio 0.6566, byte miss ratio 0.6566
cdn1_colo28.ns290 S3FIFO-0.0500-0.9000 cache size  4868606, 9434426 req, miss ratio 0.6456, byte miss ratio 0.6456
cdn1_colo28.ns290 S3FIFO-0.6000-0.9000 cache size     6085, 9434426 req, miss ratio 0.8155, byte miss ratio 0.8155
cdn1_colo28.ns290 S3FIFO-0.6000-0.9000 cache size    18257, 9434426 req, miss ratio 0.7922, byte miss ratio 0.7922
cdn1_colo28.ns290 S3FIFO-0.6000-0.9000 cache size    60857, 9434426 req, miss ratio 0.7627, byte miss ratio 0.7627
