io_traces.ns140 S3FIFO-0.1500-1.9000 cache size      140, 2400000 req, miss ratio 0.8261, byte miss ratio 0.8261
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size      420, 2400000 req, miss ratio 0.8206, byte miss ratio 0.8206
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size     1400, 2400000 req, miss ratio 0.8181, byte miss ratio 0.8181
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size     4202, 2400000 req, miss ratio 0.4883, byte miss ratio 0.4883
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size    14009, 2400000 req, miss ratio 0.3665, byte miss ratio 0.3665
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size    28018, 2400000 req, miss ratio 0.2575, byte miss ratio 0.2575
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size    56037, 2400000 req, miss ratio 0.1050, byte miss ratio 0.1050
io_traces.ns140 S3FIFO-0.1500-1.9000 cache size   112075, 2400000 req, miss ratio 0.0602, byte miss ratio 0.0602
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size      140, 2400000 req, miss ratio 0.8262, byte miss ratio 0.8262
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size      420, 2400000 req, miss ratio 0.8206, byte miss ratio 0.8206
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size     1400, 2400000 req, miss ratio 0.8182, byte miss ratio 0.8182
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size     4202, 2400000 req, miss ratio 0.6176, byte miss ratio 0.6176
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size    14009, 2400000 req, miss ratio 0.3950, byte miss ratio 0.3950
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size    28018, 2400000 req, miss ratio 0.2738, byte miss ratio 0.2738
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size    56037, 2400000 req, miss ratio 0.1262, byte miss ratio 0.1262
io_traces.ns140 S3FIFO-0.4500-1.9000 cache size   112075, 2400000 req, miss ratio 0.0632, byte miss ratio 0.0632
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size      140, 2400000 req, miss ratio 0.8476, byte miss ratio 0.8476
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size      420, 2400000 req, miss ratio 0.8289, byte miss ratio 0.8289
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size     1400, 2400000 req, miss ratio 0.8203, byte miss ratio 0.8203
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size     4202, 2400000 req, miss ratio 0.7076, byte miss ratio 0.7076
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size    14009, 2400000 req, miss ratio 0.4253, byte miss ratio 0.4253
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size    28018, 2400000 req, miss ratio 0.2942, byte miss ratio 0.2942
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size    56037, 2400000 req, miss ratio 0.1503, byte miss ratio 0.1503
io_traces.ns140 S3FIFO-0.9000-1.9000 cache size   112075, 2400000 req, miss ratio 0.0756, byte miss ratio 0.0756
