cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size       35, 14825198 req, miss ratio 0.7023, byte miss ratio 0.7023
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size      107, 14825198 req, miss ratio 0.5900, byte miss ratio 0.5900
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size      358, 14825198 req, miss ratio 0.4219, byte miss ratio 0.4219
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size     1075, 14825198 req, miss ratio 0.2331, byte miss ratio 0.2331
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size     3586, 14825198 req, miss ratio 0.0690, byte miss ratio 0.0690
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size     7173, 14825198 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size    14346, 14825198 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns182 S3FIFO-0.7500-1.9000 cache size    28692, 14825198 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size       35, 14825198 req, miss ratio 0.6510, byte miss ratio 0.6510
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size      107, 14825198 req, miss ratio 0.5271, byte miss ratio 0.5271
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size      358, 14825198 req, miss ratio 0.3662, byte miss ratio 0.3662
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size     1075, 14825198 req, miss ratio 0.1977, byte miss ratio 0.1977
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size     3586, 14825198 req, miss ratio 0.0553, byte miss ratio 0.0553
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size     7173, 14825198 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size    14346, 14825198 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns182 S3FIFO-0.3500-0.9000 cache size    28692, 14825198 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns182 S3FIFO-0.6000-1.9000 cache size       35, 14825198 req, miss ratio 0.6807, byte miss ratio 0.6807
cdn1_allcolo.ns182 S3FIFO-0.6000-1.9000 cache size      107, 14825198 req, miss ratio 0.5676, byte miss ratio 0.5676
cdn1_allcolo.ns182 S3FIFO-0.6000-1.9000 cache size      358, 14825198 req, miss ratio 0.4033, byte miss ratio 0.4033
