cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size       26, 2470385 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size       79, 2470385 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size      264, 2470385 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size      792, 2470385 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size     2642, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size     5284, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size    10568, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1000-0.9000 cache size    21136, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size       26, 2470385 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size       79, 2470385 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size      264, 2470385 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size      792, 2470385 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size     2642, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size     5284, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size    10568, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.8000-1.9000 cache size    21136, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size       26, 2470385 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size       79, 2470385 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size      264, 2470385 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size      792, 2470385 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size     2642, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size     5284, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size    10568, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.1500-0.9000 cache size    21136, 2470385 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns17242 S3FIFO-0.2000-1.9000 cache size       26, 2470385 req, miss ratio 0.0111, byte miss ratio 0.0111
