cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size      186, 4773685 req, miss ratio 0.3722, byte miss ratio 0.3722
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size      560, 4773685 req, miss ratio 0.2568, byte miss ratio 0.2568
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size     1869, 4773685 req, miss ratio 0.1562, byte miss ratio 0.1562
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size     5607, 4773685 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size    18690, 4773685 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size    37380, 4773685 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size    74761, 4773685 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns432 S3FIFO-0.8500-1.9000 cache size   149523, 4773685 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size      186, 4773685 req, miss ratio 0.3635, byte miss ratio 0.3635
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size      560, 4773685 req, miss ratio 0.2510, byte miss ratio 0.2510
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size     1869, 4773685 req, miss ratio 0.1522, byte miss ratio 0.1522
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size     5607, 4773685 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size    18690, 4773685 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size    37380, 4773685 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size    74761, 4773685 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_allcolo.ns432 S3FIFO-0.8000-1.9000 cache size   149523, 4773685 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size      186, 4773685 req, miss ratio 0.2917, byte miss ratio 0.2917
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size      560, 4773685 req, miss ratio 0.1963, byte miss ratio 0.1963
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size     1869, 4773685 req, miss ratio 0.1149, byte miss ratio 0.1149
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size     5607, 4773685 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size    18690, 4773685 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size    37380, 4773685 req, miss ratio 0.0413, byte miss ratio 0.0413
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size    74761, 4773685 req, miss ratio 0.0401, byte miss ratio 0.0401
cdn1_allcolo.ns432 S3FIFO-0.1500-1.9000 cache size   149523, 4773685 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size      186, 4773685 req, miss ratio 0.3045, byte miss ratio 0.3045
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size      560, 4773685 req, miss ratio 0.2058, byte miss ratio 0.2058
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size     1869, 4773685 req, miss ratio 0.1220, byte miss ratio 0.1220
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size     5607, 4773685 req, miss ratio 0.0709, byte miss ratio 0.0709
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size    18690, 4773685 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size    37380, 4773685 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size    74761, 4773685 req, miss ratio 0.0401, byte miss ratio 0.0401
cdn1_allcolo.ns432 S3FIFO-0.3500-0.9000 cache size   149523, 4773685 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size      186, 4773685 req, miss ratio 0.2830, byte miss ratio 0.2830
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size      560, 4773685 req, miss ratio 0.1883, byte miss ratio 0.1883
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size     1869, 4773685 req, miss ratio 0.1099, byte miss ratio 0.1099
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size     5607, 4773685 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size    18690, 4773685 req, miss ratio 0.0442, byte miss ratio 0.0442
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size    37380, 4773685 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns432 S3FIFO-0.0500-0.9000 cache size    74761, 4773685 req, miss ratio 0.0401, byte miss ratio 0.0401
