tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size     1236, 3178794 req, miss ratio 0.8015, byte miss ratio 0.8015
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size     3708, 3178794 req, miss ratio 0.7973, byte miss ratio 0.7973
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size    12362, 3178794 req, miss ratio 0.7922, byte miss ratio 0.7922
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size    37086, 3178794 req, miss ratio 0.7761, byte miss ratio 0.7761
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size   123621, 3178794 req, miss ratio 0.7182, byte miss ratio 0.7182
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size   247243, 3178794 req, miss ratio 0.6292, byte miss ratio 0.6292
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size   494486, 3178794 req, miss ratio 0.5178, byte miss ratio 0.5178
tencentBlock.ns17009 S3FIFO-0.8000-1.9000 cache size   988972, 3178794 req, miss ratio 0.4050, byte miss ratio 0.4050
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size     1236, 3178794 req, miss ratio 0.8010, byte miss ratio 0.8010
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size     3708, 3178794 req, miss ratio 0.7962, byte miss ratio 0.7962
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size    12362, 3178794 req, miss ratio 0.7907, byte miss ratio 0.7907
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size    37086, 3178794 req, miss ratio 0.7731, byte miss ratio 0.7731
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size   123621, 3178794 req, miss ratio 0.7138, byte miss ratio 0.7138
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size   247243, 3178794 req, miss ratio 0.6239, byte miss ratio 0.6239
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size   494486, 3178794 req, miss ratio 0.5084, byte miss ratio 0.5084
tencentBlock.ns17009 S3FIFO-0.7000-1.9000 cache size   988972, 3178794 req, miss ratio 0.4025, byte miss ratio 0.4025
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size     1236, 3178794 req, miss ratio 0.8866, byte miss ratio 0.8866
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size     3708, 3178794 req, miss ratio 0.8452, byte miss ratio 0.8452
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size    12362, 3178794 req, miss ratio 0.7897, byte miss ratio 0.7897
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size    37086, 3178794 req, miss ratio 0.7403, byte miss ratio 0.7403
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size   123621, 3178794 req, miss ratio 0.6459, byte miss ratio 0.6459
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size   247243, 3178794 req, miss ratio 0.5825, byte miss ratio 0.5825
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size   494486, 3178794 req, miss ratio 0.4959, byte miss ratio 0.4959
tencentBlock.ns17009 S3FIFO-0.0050-1.9000 cache size   988972, 3178794 req, miss ratio 0.4014, byte miss ratio 0.4014
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size     1236, 3178794 req, miss ratio 0.8011, byte miss ratio 0.8011
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size     3708, 3178794 req, miss ratio 0.7957, byte miss ratio 0.7957
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size    12362, 3178794 req, miss ratio 0.7889, byte miss ratio 0.7889
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size    37086, 3178794 req, miss ratio 0.7699, byte miss ratio 0.7699
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size   123621, 3178794 req, miss ratio 0.6971, byte miss ratio 0.6971
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size   247243, 3178794 req, miss ratio 0.6110, byte miss ratio 0.6110
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size   494486, 3178794 req, miss ratio 0.5074, byte miss ratio 0.5074
tencentBlock.ns17009 S3FIFO-0.6000-0.9000 cache size   988972, 3178794 req, miss ratio 0.4018, byte miss ratio 0.4018
tencentBlock.ns17009 S3FIFO-0.8500-0.9000 cache size     1236, 3178794 req, miss ratio 0.8021, byte miss ratio 0.8021
tencentBlock.ns17009 S3FIFO-0.8500-0.9000 cache size     3708, 3178794 req, miss ratio 0.7979, byte miss ratio 0.7979
tencentBlock.ns17009 S3FIFO-0.8500-0.9000 cache size    12362, 3178794 req, miss ratio 0.7929, byte miss ratio 0.7929
tencentBlock.ns17009 S3FIFO-0.8500-0.9000 cache size    37086, 3178794 req, miss ratio 0.7765, byte miss ratio 0.7765
tencentBlock.ns17009 S3FIFO-0.8500-0.9000 cache size   123621, 3178794 req, miss ratio 0.7203, byte miss ratio 0.7203
