io_traces.ns615 S3FIFO-0.0250-0.9000 cache size      106, 1600000 req, miss ratio 0.4297, byte miss ratio 0.4297
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size      318, 1600000 req, miss ratio 0.4075, byte miss ratio 0.4075
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size     1062, 1600000 req, miss ratio 0.3865, byte miss ratio 0.3865
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size     3187, 1600000 req, miss ratio 0.3664, byte miss ratio 0.3664
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size    10625, 1600000 req, miss ratio 0.3071, byte miss ratio 0.3071
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size    21251, 1600000 req, miss ratio 0.2306, byte miss ratio 0.2306
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size    42502, 1600000 req, miss ratio 0.0877, byte miss ratio 0.0877
io_traces.ns615 S3FIFO-0.0250-0.9000 cache size    85004, 1600000 req, miss ratio 0.0664, byte miss ratio 0.0664
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size      106, 1600000 req, miss ratio 0.5887, byte miss ratio 0.5887
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size      318, 1600000 req, miss ratio 0.4847, byte miss ratio 0.4847
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size     1062, 1600000 req, miss ratio 0.4200, byte miss ratio 0.4200
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size     3187, 1600000 req, miss ratio 0.3957, byte miss ratio 0.3957
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size    10625, 1600000 req, miss ratio 0.3249, byte miss ratio 0.3249
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size    21251, 1600000 req, miss ratio 0.2612, byte miss ratio 0.2612
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size    42502, 1600000 req, miss ratio 0.1360, byte miss ratio 0.1360
io_traces.ns615 S3FIFO-0.9900-1.9000 cache size    85004, 1600000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size      106, 1600000 req, miss ratio 0.4634, byte miss ratio 0.4634
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size      318, 1600000 req, miss ratio 0.4010, byte miss ratio 0.4010
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size     1062, 1600000 req, miss ratio 0.3874, byte miss ratio 0.3874
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size     3187, 1600000 req, miss ratio 0.3657, byte miss ratio 0.3657
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size    10625, 1600000 req, miss ratio 0.3601, byte miss ratio 0.3601
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size    21251, 1600000 req, miss ratio 0.2615, byte miss ratio 0.2615
io_traces.ns615 S3FIFO-0.5500-0.9000 cache size    42502, 1600000 req, miss ratio 0.1159, byte miss ratio 0.1159
