tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size     2883, 50146804 req, miss ratio 0.7258, byte miss ratio 0.7258
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size     8649, 50146804 req, miss ratio 0.6144, byte miss ratio 0.6144
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size    28833, 50146804 req, miss ratio 0.4867, byte miss ratio 0.4867
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size    86499, 50146804 req, miss ratio 0.3600, byte miss ratio 0.3600
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size   288333, 50146804 req, miss ratio 0.2007, byte miss ratio 0.2007
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size   576666, 50146804 req, miss ratio 0.1266, byte miss ratio 0.1266
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size  1153332, 50146804 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns3886 S3FIFO-0.1500-1.9000 cache size  2306664, 50146804 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size     2883, 50146804 req, miss ratio 0.7230, byte miss ratio 0.7230
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size     8649, 50146804 req, miss ratio 0.6145, byte miss ratio 0.6145
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size    28833, 50146804 req, miss ratio 0.5086, byte miss ratio 0.5086
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size    86499, 50146804 req, miss ratio 0.3820, byte miss ratio 0.3820
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size   288333, 50146804 req, miss ratio 0.2156, byte miss ratio 0.2156
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size   576666, 50146804 req, miss ratio 0.1479, byte miss ratio 0.1479
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size  1153332, 50146804 req, miss ratio 0.0885, byte miss ratio 0.0885
tencentBlock.ns3886 S3FIFO-0.7000-0.9000 cache size  2306664, 50146804 req, miss ratio 0.0610, byte miss ratio 0.0610
tencentBlock.ns3886 S3FIFO-0.8500-1.9000 cache size     2883, 50146804 req, miss ratio 0.7345, byte miss ratio 0.7345
tencentBlock.ns3886 S3FIFO-0.8500-1.9000 cache size     8649, 50146804 req, miss ratio 0.6273, byte miss ratio 0.6273
