tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size      483, 5068107 req, miss ratio 0.4194, byte miss ratio 0.4194
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size     1449, 5068107 req, miss ratio 0.3920, byte miss ratio 0.3920
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size     4832, 5068107 req, miss ratio 0.3812, byte miss ratio 0.3812
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size    14497, 5068107 req, miss ratio 0.3605, byte miss ratio 0.3605
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size    48325, 5068107 req, miss ratio 0.3191, byte miss ratio 0.3191
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size    96651, 5068107 req, miss ratio 0.2682, byte miss ratio 0.2682
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size   193302, 5068107 req, miss ratio 0.2209, byte miss ratio 0.2209
tencentBlock.ns17878 S3FIFO-0.5000-0.9000 cache size   386605, 5068107 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size      483, 5068107 req, miss ratio 0.4159, byte miss ratio 0.4159
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size     1449, 5068107 req, miss ratio 0.3913, byte miss ratio 0.3913
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size     4832, 5068107 req, miss ratio 0.3810, byte miss ratio 0.3810
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size    14497, 5068107 req, miss ratio 0.3600, byte miss ratio 0.3600
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size    48325, 5068107 req, miss ratio 0.3163, byte miss ratio 0.3163
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size    96651, 5068107 req, miss ratio 0.2641, byte miss ratio 0.2641
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size   193302, 5068107 req, miss ratio 0.2173, byte miss ratio 0.2173
tencentBlock.ns17878 S3FIFO-0.4500-0.9000 cache size   386605, 5068107 req, miss ratio 0.1715, byte miss ratio 0.1715
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size      483, 5068107 req, miss ratio 0.4877, byte miss ratio 0.4877
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size     1449, 5068107 req, miss ratio 0.3993, byte miss ratio 0.3993
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size     4832, 5068107 req, miss ratio 0.3831, byte miss ratio 0.3831
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size    14497, 5068107 req, miss ratio 0.3669, byte miss ratio 0.3669
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size    48325, 5068107 req, miss ratio 0.3286, byte miss ratio 0.3286
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size    96651, 5068107 req, miss ratio 0.2946, byte miss ratio 0.2946
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size   193302, 5068107 req, miss ratio 0.2445, byte miss ratio 0.2445
tencentBlock.ns17878 S3FIFO-0.7500-0.9000 cache size   386605, 5068107 req, miss ratio 0.1695, byte miss ratio 0.1695
