cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size      788, 8241144 req, miss ratio 0.1000, byte miss ratio 0.1000
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size     2366, 8241144 req, miss ratio 0.0973, byte miss ratio 0.0973
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size     7887, 8241144 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size    23662, 8241144 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size    78876, 8241144 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size   157753, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size   315506, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.9900-0.9000 cache size   631012, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size      788, 8241144 req, miss ratio 0.0993, byte miss ratio 0.0993
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size     2366, 8241144 req, miss ratio 0.0972, byte miss ratio 0.0972
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size     7887, 8241144 req, miss ratio 0.0966, byte miss ratio 0.0966
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size    23662, 8241144 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size    78876, 8241144 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size   157753, 8241144 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size   315506, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.3500-1.9000 cache size   631012, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size      788, 8241144 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size     2366, 8241144 req, miss ratio 0.0970, byte miss ratio 0.0970
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size     7887, 8241144 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size    23662, 8241144 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size    78876, 8241144 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size   157753, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size   315506, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.7500-0.9000 cache size   631012, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size      788, 8241144 req, miss ratio 0.0991, byte miss ratio 0.0991
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size     2366, 8241144 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size     7887, 8241144 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size    23662, 8241144 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size    78876, 8241144 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size   157753, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size   315506, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.9000-1.9000 cache size   631012, 8241144 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size      788, 8241144 req, miss ratio 0.0998, byte miss ratio 0.0998
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size     2366, 8241144 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size     7887, 8241144 req, miss ratio 0.0966, byte miss ratio 0.0966
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size    23662, 8241144 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size    78876, 8241144 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size   157753, 8241144 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_allcolo.ns509 S3FIFO-0.2500-1.9000 cache size   315506, 8241144 req, miss ratio 0.0958, byte miss ratio 0.0958
