cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size      289, 1234324 req, miss ratio 0.4257, byte miss ratio 0.4257
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size      867, 1234324 req, miss ratio 0.4066, byte miss ratio 0.4066
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size     2892, 1234324 req, miss ratio 0.3807, byte miss ratio 0.3807
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size     8676, 1234324 req, miss ratio 0.3474, byte miss ratio 0.3474
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size    28920, 1234324 req, miss ratio 0.2948, byte miss ratio 0.2948
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size    57841, 1234324 req, miss ratio 0.2649, byte miss ratio 0.2649
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size   115683, 1234324 req, miss ratio 0.2428, byte miss ratio 0.2428
cdn1_allcolo.ns2702 S3FIFO-0.5500-0.9000 cache size   231367, 1234324 req, miss ratio 0.2351, byte miss ratio 0.2351
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size      289, 1234324 req, miss ratio 0.4274, byte miss ratio 0.4274
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size      867, 1234324 req, miss ratio 0.4084, byte miss ratio 0.4084
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size     2892, 1234324 req, miss ratio 0.3829, byte miss ratio 0.3829
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size     8676, 1234324 req, miss ratio 0.3500, byte miss ratio 0.3500
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size    28920, 1234324 req, miss ratio 0.2979, byte miss ratio 0.2979
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size    57841, 1234324 req, miss ratio 0.2671, byte miss ratio 0.2671
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size   115683, 1234324 req, miss ratio 0.2435, byte miss ratio 0.2435
cdn1_allcolo.ns2702 S3FIFO-0.7000-0.9000 cache size   231367, 1234324 req, miss ratio 0.2351, byte miss ratio 0.2351
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size      289, 1234324 req, miss ratio 0.4280, byte miss ratio 0.4280
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size      867, 1234324 req, miss ratio 0.4091, byte miss ratio 0.4091
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size     2892, 1234324 req, miss ratio 0.3837, byte miss ratio 0.3837
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size     8676, 1234324 req, miss ratio 0.3508, byte miss ratio 0.3508
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size    28920, 1234324 req, miss ratio 0.2991, byte miss ratio 0.2991
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size    57841, 1234324 req, miss ratio 0.2681, byte miss ratio 0.2681
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size   115683, 1234324 req, miss ratio 0.2438, byte miss ratio 0.2438
cdn1_allcolo.ns2702 S3FIFO-0.7500-0.9000 cache size   231367, 1234324 req, miss ratio 0.2351, byte miss ratio 0.2351
cdn1_allcolo.ns2702 S3FIFO-0.9900-0.9000 cache size      289, 1234324 req, miss ratio 0.4307, byte miss ratio 0.4307
