cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size      191, 4432307 req, miss ratio 0.7545, byte miss ratio 0.7545
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size      573, 4432307 req, miss ratio 0.6412, byte miss ratio 0.6412
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size     1910, 4432307 req, miss ratio 0.4939, byte miss ratio 0.4939
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size     5732, 4432307 req, miss ratio 0.3439, byte miss ratio 0.3439
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size    19108, 4432307 req, miss ratio 0.1818, byte miss ratio 0.1818
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size    38216, 4432307 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size    76432, 4432307 req, miss ratio 0.0630, byte miss ratio 0.0630
cdn1_allcolo.ns1832 S3FIFO-0.2000-1.9000 cache size   152864, 4432307 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size      191, 4432307 req, miss ratio 0.8202, byte miss ratio 0.8202
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size      573, 4432307 req, miss ratio 0.7239, byte miss ratio 0.7239
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size     1910, 4432307 req, miss ratio 0.5771, byte miss ratio 0.5771
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size     5732, 4432307 req, miss ratio 0.4124, byte miss ratio 0.4124
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size    19108, 4432307 req, miss ratio 0.2249, byte miss ratio 0.2249
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size    38216, 4432307 req, miss ratio 0.1371, byte miss ratio 0.1371
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size    76432, 4432307 req, miss ratio 0.0775, byte miss ratio 0.0775
cdn1_allcolo.ns1832 S3FIFO-0.7500-1.9000 cache size   152864, 4432307 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns1832 S3FIFO-0.0010-0.9000 cache size      191, 4432307 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1832 S3FIFO-0.0010-0.9000 cache size      573, 4432307 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1832 S3FIFO-0.0010-0.9000 cache size     1910, 4432307 req, miss ratio 0.4723, byte miss ratio 0.4723
cdn1_allcolo.ns1832 S3FIFO-0.0010-0.9000 cache size     5732, 4432307 req, miss ratio 0.3214, byte miss ratio 0.3214
