cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size       27, 4197036 req, miss ratio 0.1746, byte miss ratio 0.1746
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size       82, 4197036 req, miss ratio 0.1029, byte miss ratio 0.1029
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size      275, 4197036 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size      826, 4197036 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size     2756, 4197036 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size     5512, 4197036 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size    11025, 4197036 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns3548 S3FIFO-0.8000-1.9000 cache size    22051, 4197036 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size       27, 4197036 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size       82, 4197036 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size      275, 4197036 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size      826, 4197036 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size     2756, 4197036 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size     5512, 4197036 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size    11025, 4197036 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns3548 S3FIFO-0.0050-1.9000 cache size    22051, 4197036 req, miss ratio 0.0066, byte miss ratio 0.0066
