io_traces.ns410 S3FIFO-0.8000-1.9000 cache size      131, 1400000 req, miss ratio 0.8532, byte miss ratio 0.8532
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size      393, 1400000 req, miss ratio 0.6901, byte miss ratio 0.6901
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size     1312, 1400000 req, miss ratio 0.6624, byte miss ratio 0.6624
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size     3937, 1400000 req, miss ratio 0.6342, byte miss ratio 0.6342
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size    13123, 1400000 req, miss ratio 0.5922, byte miss ratio 0.5922
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size    26247, 1400000 req, miss ratio 0.4150, byte miss ratio 0.4150
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size    52495, 1400000 req, miss ratio 0.1755, byte miss ratio 0.1755
io_traces.ns410 S3FIFO-0.8000-1.9000 cache size   104990, 1400000 req, miss ratio 0.1082, byte miss ratio 0.1082
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size      131, 1400000 req, miss ratio 0.8181, byte miss ratio 0.8181
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size      393, 1400000 req, miss ratio 0.6822, byte miss ratio 0.6822
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size     1312, 1400000 req, miss ratio 0.6585, byte miss ratio 0.6585
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size     3937, 1400000 req, miss ratio 0.6180, byte miss ratio 0.6180
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size    13123, 1400000 req, miss ratio 0.5894, byte miss ratio 0.5894
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size    26247, 1400000 req, miss ratio 0.4100, byte miss ratio 0.4100
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size    52495, 1400000 req, miss ratio 0.1671, byte miss ratio 0.1671
io_traces.ns410 S3FIFO-0.7000-1.9000 cache size   104990, 1400000 req, miss ratio 0.1011, byte miss ratio 0.1011
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size      131, 1400000 req, miss ratio 0.6943, byte miss ratio 0.6943
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size      393, 1400000 req, miss ratio 0.6767, byte miss ratio 0.6767
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size     1312, 1400000 req, miss ratio 0.6327, byte miss ratio 0.6327
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size     3937, 1400000 req, miss ratio 0.5691, byte miss ratio 0.5691
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size    13123, 1400000 req, miss ratio 0.5505, byte miss ratio 0.5505
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size    26247, 1400000 req, miss ratio 0.3587, byte miss ratio 0.3587
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size    52495, 1400000 req, miss ratio 0.1081, byte miss ratio 0.1081
io_traces.ns410 S3FIFO-0.2000-1.9000 cache size   104990, 1400000 req, miss ratio 0.0938, byte miss ratio 0.0938
io_traces.ns410 S3FIFO-0.0050-1.9000 cache size      131, 1400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns410 S3FIFO-0.0050-1.9000 cache size      393, 1400000 req, miss ratio 0.6886, byte miss ratio 0.6886
io_traces.ns410 S3FIFO-0.0050-1.9000 cache size     1312, 1400000 req, miss ratio 0.6375, byte miss ratio 0.6375
io_traces.ns410 S3FIFO-0.0050-1.9000 cache size     3937, 1400000 req, miss ratio 0.5664, byte miss ratio 0.5664
io_traces.ns410 S3FIFO-0.0050-1.9000 cache size    13123, 1400000 req, miss ratio 0.5269, byte miss ratio 0.5269
io_traces.ns410 S3FIFO-0.0050-1.9000 cache size    26247, 1400000 req, miss ratio 0.3175, byte miss ratio 0.3175
