tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size      195, 1697450 req, miss ratio 0.4513, byte miss ratio 0.4513
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size      585, 1697450 req, miss ratio 0.4298, byte miss ratio 0.4298
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size     1951, 1697450 req, miss ratio 0.4027, byte miss ratio 0.4027
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size     5854, 1697450 req, miss ratio 0.3598, byte miss ratio 0.3598
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size    19515, 1697450 req, miss ratio 0.3527, byte miss ratio 0.3527
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size    39030, 1697450 req, miss ratio 0.2947, byte miss ratio 0.2947
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size    78060, 1697450 req, miss ratio 0.1993, byte miss ratio 0.1993
tencentBlock.ns13750 S3FIFO-0.6000-1.9000 cache size   156120, 1697450 req, miss ratio 0.1247, byte miss ratio 0.1247
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size      195, 1697450 req, miss ratio 0.4465, byte miss ratio 0.4465
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size      585, 1697450 req, miss ratio 0.4256, byte miss ratio 0.4256
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size     1951, 1697450 req, miss ratio 0.3757, byte miss ratio 0.3757
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size     5854, 1697450 req, miss ratio 0.3575, byte miss ratio 0.3575
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size    19515, 1697450 req, miss ratio 0.3260, byte miss ratio 0.3260
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size    39030, 1697450 req, miss ratio 0.2881, byte miss ratio 0.2881
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size    78060, 1697450 req, miss ratio 0.1807, byte miss ratio 0.1807
tencentBlock.ns13750 S3FIFO-0.1500-1.9000 cache size   156120, 1697450 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size      195, 1697450 req, miss ratio 0.5412, byte miss ratio 0.5412
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size      585, 1697450 req, miss ratio 0.4363, byte miss ratio 0.4363
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size     1951, 1697450 req, miss ratio 0.4155, byte miss ratio 0.4155
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size     5854, 1697450 req, miss ratio 0.3833, byte miss ratio 0.3833
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size    19515, 1697450 req, miss ratio 0.3377, byte miss ratio 0.3377
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size    39030, 1697450 req, miss ratio 0.3026, byte miss ratio 0.3026
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size    78060, 1697450 req, miss ratio 0.2042, byte miss ratio 0.2042
tencentBlock.ns13750 S3FIFO-0.8500-1.9000 cache size   156120, 1697450 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size      195, 1697450 req, miss ratio 0.4436, byte miss ratio 0.4436
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size      585, 1697450 req, miss ratio 0.4284, byte miss ratio 0.4284
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size     1951, 1697450 req, miss ratio 0.3967, byte miss ratio 0.3967
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size     5854, 1697450 req, miss ratio 0.3586, byte miss ratio 0.3586
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size    19515, 1697450 req, miss ratio 0.3521, byte miss ratio 0.3521
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size    39030, 1697450 req, miss ratio 0.2979, byte miss ratio 0.2979
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size    78060, 1697450 req, miss ratio 0.1946, byte miss ratio 0.1946
tencentBlock.ns13750 S3FIFO-0.5000-1.9000 cache size   156120, 1697450 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size      195, 1697450 req, miss ratio 0.4495, byte miss ratio 0.4495
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size      585, 1697450 req, miss ratio 0.4303, byte miss ratio 0.4303
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size     1951, 1697450 req, miss ratio 0.3756, byte miss ratio 0.3756
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size     5854, 1697450 req, miss ratio 0.3580, byte miss ratio 0.3580
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size    19515, 1697450 req, miss ratio 0.3193, byte miss ratio 0.3193
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size    39030, 1697450 req, miss ratio 0.2853, byte miss ratio 0.2853
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size    78060, 1697450 req, miss ratio 0.1754, byte miss ratio 0.1754
tencentBlock.ns13750 S3FIFO-0.1000-0.9000 cache size   156120, 1697450 req, miss ratio 0.1164, byte miss ratio 0.1164
tencentBlock.ns13750 S3FIFO-0.8500-0.9000 cache size      195, 1697450 req, miss ratio 0.5404, byte miss ratio 0.5404
tencentBlock.ns13750 S3FIFO-0.8500-0.9000 cache size      585, 1697450 req, miss ratio 0.4357, byte miss ratio 0.4357
tencentBlock.ns13750 S3FIFO-0.8500-0.9000 cache size     1951, 1697450 req, miss ratio 0.4146, byte miss ratio 0.4146
tencentBlock.ns13750 S3FIFO-0.8500-0.9000 cache size     5854, 1697450 req, miss ratio 0.3827, byte miss ratio 0.3827
