cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size       19, 5395203 req, miss ratio 0.8835, byte miss ratio 0.8835
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size       57, 5395203 req, miss ratio 0.7250, byte miss ratio 0.7250
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size      192, 5395203 req, miss ratio 0.4431, byte miss ratio 0.4431
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size      576, 5395203 req, miss ratio 0.2313, byte miss ratio 0.2313
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size     1923, 5395203 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size     3846, 5395203 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size     7692, 5395203 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_colo28.ns320 S3FIFO-0.9500-0.9000 cache size    15384, 5395203 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size       19, 5395203 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size       57, 5395203 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size      192, 5395203 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size      576, 5395203 req, miss ratio 0.1415, byte miss ratio 0.1415
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size     1923, 5395203 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size     3846, 5395203 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size     7692, 5395203 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns320 S3FIFO-0.0050-0.9000 cache size    15384, 5395203 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns320 S3FIFO-0.1500-0.9000 cache size       19, 5395203 req, miss ratio 0.7712, byte miss ratio 0.7712
cdn1_colo28.ns320 S3FIFO-0.1500-0.9000 cache size       57, 5395203 req, miss ratio 0.5545, byte miss ratio 0.5545
cdn1_colo28.ns320 S3FIFO-0.1500-0.9000 cache size      192, 5395203 req, miss ratio 0.2895, byte miss ratio 0.2895
