io_traces.ns579 S3FIFO-0.5500-1.9000 cache size      195, 2200000 req, miss ratio 0.6253, byte miss ratio 0.6253
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size      585, 2200000 req, miss ratio 0.6020, byte miss ratio 0.6020
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size     1951, 2200000 req, miss ratio 0.5797, byte miss ratio 0.5797
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size     5853, 2200000 req, miss ratio 0.5491, byte miss ratio 0.5491
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size    19513, 2200000 req, miss ratio 0.4166, byte miss ratio 0.4166
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size    39026, 2200000 req, miss ratio 0.2057, byte miss ratio 0.2057
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size    78052, 2200000 req, miss ratio 0.0939, byte miss ratio 0.0939
io_traces.ns579 S3FIFO-0.5500-1.9000 cache size   156105, 2200000 req, miss ratio 0.0887, byte miss ratio 0.0887
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size      195, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size      585, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size     1951, 2200000 req, miss ratio 0.5882, byte miss ratio 0.5882
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size     5853, 2200000 req, miss ratio 0.5753, byte miss ratio 0.5753
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size    19513, 2200000 req, miss ratio 0.3641, byte miss ratio 0.3641
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size    39026, 2200000 req, miss ratio 0.1127, byte miss ratio 0.1127
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size    78052, 2200000 req, miss ratio 0.0931, byte miss ratio 0.0931
io_traces.ns579 S3FIFO-0.0010-1.9000 cache size   156105, 2200000 req, miss ratio 0.0887, byte miss ratio 0.0887
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size      195, 2200000 req, miss ratio 0.6401, byte miss ratio 0.6401
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size      585, 2200000 req, miss ratio 0.6178, byte miss ratio 0.6178
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size     1951, 2200000 req, miss ratio 0.5618, byte miss ratio 0.5618
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size     5853, 2200000 req, miss ratio 0.5502, byte miss ratio 0.5502
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size    19513, 2200000 req, miss ratio 0.3652, byte miss ratio 0.3652
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size    39026, 2200000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size    78052, 2200000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns579 S3FIFO-0.0250-1.9000 cache size   156105, 2200000 req, miss ratio 0.0887, byte miss ratio 0.0887
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size      195, 2200000 req, miss ratio 0.6239, byte miss ratio 0.6239
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size      585, 2200000 req, miss ratio 0.6019, byte miss ratio 0.6019
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size     1951, 2200000 req, miss ratio 0.5673, byte miss ratio 0.5673
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size     5853, 2200000 req, miss ratio 0.5489, byte miss ratio 0.5489
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size    19513, 2200000 req, miss ratio 0.3755, byte miss ratio 0.3755
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size    39026, 2200000 req, miss ratio 0.1305, byte miss ratio 0.1305
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size    78052, 2200000 req, miss ratio 0.0922, byte miss ratio 0.0922
io_traces.ns579 S3FIFO-0.1000-0.9000 cache size   156105, 2200000 req, miss ratio 0.0887, byte miss ratio 0.0887
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size      195, 2200000 req, miss ratio 0.6506, byte miss ratio 0.6506
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size      585, 2200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size     1951, 2200000 req, miss ratio 0.5845, byte miss ratio 0.5845
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size     5853, 2200000 req, miss ratio 0.5518, byte miss ratio 0.5518
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size    19513, 2200000 req, miss ratio 0.4254, byte miss ratio 0.4254
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size    39026, 2200000 req, miss ratio 0.2152, byte miss ratio 0.2152
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size    78052, 2200000 req, miss ratio 0.1025, byte miss ratio 0.1025
io_traces.ns579 S3FIFO-0.6500-0.9000 cache size   156105, 2200000 req, miss ratio 0.0887, byte miss ratio 0.0887
io_traces.ns579 S3FIFO-0.4500-1.9000 cache size      195, 2200000 req, miss ratio 0.6189, byte miss ratio 0.6189
io_traces.ns579 S3FIFO-0.4500-1.9000 cache size      585, 2200000 req, miss ratio 0.6032, byte miss ratio 0.6032
io_traces.ns579 S3FIFO-0.4500-1.9000 cache size     1951, 2200000 req, miss ratio 0.5754, byte miss ratio 0.5754
