tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size     1595, 2082392 req, miss ratio 0.9778, byte miss ratio 0.9778
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size     4786, 2082392 req, miss ratio 0.9777, byte miss ratio 0.9777
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size    15955, 2082392 req, miss ratio 0.9776, byte miss ratio 0.9776
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size    47867, 2082392 req, miss ratio 0.9754, byte miss ratio 0.9754
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size   159556, 2082392 req, miss ratio 0.9624, byte miss ratio 0.9624
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size   319113, 2082392 req, miss ratio 0.9178, byte miss ratio 0.9178
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size   638227, 2082392 req, miss ratio 0.8418, byte miss ratio 0.8418
tencentBlock.ns2035 S3FIFO-0.6000-0.9000 cache size  1276454, 2082392 req, miss ratio 0.7716, byte miss ratio 0.7716
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size     1595, 2082392 req, miss ratio 0.9778, byte miss ratio 0.9778
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size     4786, 2082392 req, miss ratio 0.9777, byte miss ratio 0.9777
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size    15955, 2082392 req, miss ratio 0.9773, byte miss ratio 0.9773
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size    47867, 2082392 req, miss ratio 0.9749, byte miss ratio 0.9749
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size   159556, 2082392 req, miss ratio 0.9569, byte miss ratio 0.9569
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size   319113, 2082392 req, miss ratio 0.9153, byte miss ratio 0.9153
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size   638227, 2082392 req, miss ratio 0.8418, byte miss ratio 0.8418
tencentBlock.ns2035 S3FIFO-0.0250-1.9000 cache size  1276454, 2082392 req, miss ratio 0.7716, byte miss ratio 0.7716
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size     1595, 2082392 req, miss ratio 0.9779, byte miss ratio 0.9779
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size     4786, 2082392 req, miss ratio 0.9778, byte miss ratio 0.9778
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size    15955, 2082392 req, miss ratio 0.9778, byte miss ratio 0.9778
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size    47867, 2082392 req, miss ratio 0.9762, byte miss ratio 0.9762
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size   159556, 2082392 req, miss ratio 0.9680, byte miss ratio 0.9680
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size   319113, 2082392 req, miss ratio 0.8999, byte miss ratio 0.8999
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size   638227, 2082392 req, miss ratio 0.8359, byte miss ratio 0.8359
tencentBlock.ns2035 S3FIFO-0.9900-1.9000 cache size  1276454, 2082392 req, miss ratio 0.7740, byte miss ratio 0.7740
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size     1595, 2082392 req, miss ratio 0.9778, byte miss ratio 0.9778
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size     4786, 2082392 req, miss ratio 0.9777, byte miss ratio 0.9777
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size    15955, 2082392 req, miss ratio 0.9776, byte miss ratio 0.9776
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size    47867, 2082392 req, miss ratio 0.9754, byte miss ratio 0.9754
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size   159556, 2082392 req, miss ratio 0.9623, byte miss ratio 0.9623
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size   319113, 2082392 req, miss ratio 0.9172, byte miss ratio 0.9172
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size   638227, 2082392 req, miss ratio 0.8420, byte miss ratio 0.8420
tencentBlock.ns2035 S3FIFO-0.6500-0.9000 cache size  1276454, 2082392 req, miss ratio 0.7716, byte miss ratio 0.7716
tencentBlock.ns2035 S3FIFO-0.7000-1.9000 cache size     1595, 2082392 req, miss ratio 0.9778, byte miss ratio 0.9778
