cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size       64, 5953581 req, miss ratio 0.1938, byte miss ratio 0.1938
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size      194, 5953581 req, miss ratio 0.1017, byte miss ratio 0.1017
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size      647, 5953581 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size     1943, 5953581 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size     6478, 5953581 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size    12956, 5953581 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size    25913, 5953581 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_colo28.ns906 S3FIFO-0.8500-1.9000 cache size    51826, 5953581 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size       64, 5953581 req, miss ratio 0.1608, byte miss ratio 0.1608
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size      194, 5953581 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size      647, 5953581 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size     1943, 5953581 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size     6478, 5953581 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size    12956, 5953581 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size    25913, 5953581 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_colo28.ns906 S3FIFO-0.5000-0.9000 cache size    51826, 5953581 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns906 S3FIFO-0.2500-0.9000 cache size       64, 5953581 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_colo28.ns906 S3FIFO-0.2500-0.9000 cache size      194, 5953581 req, miss ratio 0.0725, byte miss ratio 0.0725
cdn1_colo28.ns906 S3FIFO-0.2500-0.9000 cache size      647, 5953581 req, miss ratio 0.0479, byte miss ratio 0.0479
