cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size       35, 1411478 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size      106, 1411478 req, miss ratio 0.1315, byte miss ratio 0.1315
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size      353, 1411478 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size     1061, 1411478 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size     3537, 1411478 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size     7074, 1411478 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size    14148, 1411478 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns10933 S3FIFO-0.2000-0.9000 cache size    28296, 1411478 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size       35, 1411478 req, miss ratio 0.1474, byte miss ratio 0.1474
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size      106, 1411478 req, miss ratio 0.1306, byte miss ratio 0.1306
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size      353, 1411478 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size     1061, 1411478 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size     3537, 1411478 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size     7074, 1411478 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size    14148, 1411478 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns10933 S3FIFO-0.1000-1.9000 cache size    28296, 1411478 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size       35, 1411478 req, miss ratio 0.1762, byte miss ratio 0.1762
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size      106, 1411478 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size      353, 1411478 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size     1061, 1411478 req, miss ratio 0.0860, byte miss ratio 0.0860
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size     3537, 1411478 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size     7074, 1411478 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size    14148, 1411478 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns10933 S3FIFO-0.8500-1.9000 cache size    28296, 1411478 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size       35, 1411478 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size      106, 1411478 req, miss ratio 0.1363, byte miss ratio 0.1363
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size      353, 1411478 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size     1061, 1411478 req, miss ratio 0.0726, byte miss ratio 0.0726
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size     3537, 1411478 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size     7074, 1411478 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size    14148, 1411478 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns10933 S3FIFO-0.0100-0.9000 cache size    28296, 1411478 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns10933 S3FIFO-0.5500-1.9000 cache size       35, 1411478 req, miss ratio 0.1516, byte miss ratio 0.1516
cdn1_colo28.ns10933 S3FIFO-0.5500-1.9000 cache size      106, 1411478 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_colo28.ns10933 S3FIFO-0.5500-1.9000 cache size      353, 1411478 req, miss ratio 0.1106, byte miss ratio 0.1106
cdn1_colo28.ns10933 S3FIFO-0.5500-1.9000 cache size     1061, 1411478 req, miss ratio 0.0805, byte miss ratio 0.0805
cdn1_colo28.ns10933 S3FIFO-0.5500-1.9000 cache size     3537, 1411478 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_colo28.ns10933 S3FIFO-0.5500-1.9000 cache size     7074, 1411478 req, miss ratio 0.0331, byte miss ratio 0.0331
