tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size      346, 12821027 req, miss ratio 0.1456, byte miss ratio 0.1456
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size     1040, 12821027 req, miss ratio 0.0985, byte miss ratio 0.0985
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size     3467, 12821027 req, miss ratio 0.0899, byte miss ratio 0.0899
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size    10403, 12821027 req, miss ratio 0.0802, byte miss ratio 0.0802
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size    34677, 12821027 req, miss ratio 0.0640, byte miss ratio 0.0640
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size    69354, 12821027 req, miss ratio 0.0512, byte miss ratio 0.0512
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size   138708, 12821027 req, miss ratio 0.0339, byte miss ratio 0.0339
tencentBlock.ns10905 S3FIFO-0.6500-1.9000 cache size   277416, 12821027 req, miss ratio 0.0281, byte miss ratio 0.0281
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size      346, 12821027 req, miss ratio 0.1240, byte miss ratio 0.1240
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size     1040, 12821027 req, miss ratio 0.0967, byte miss ratio 0.0967
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size     3467, 12821027 req, miss ratio 0.0897, byte miss ratio 0.0897
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size    10403, 12821027 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size    34677, 12821027 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size    69354, 12821027 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size   138708, 12821027 req, miss ratio 0.0300, byte miss ratio 0.0300
tencentBlock.ns10905 S3FIFO-0.0250-1.9000 cache size   277416, 12821027 req, miss ratio 0.0271, byte miss ratio 0.0271
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size      346, 12821027 req, miss ratio 0.1207, byte miss ratio 0.1207
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size     1040, 12821027 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size     3467, 12821027 req, miss ratio 0.0888, byte miss ratio 0.0888
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size    10403, 12821027 req, miss ratio 0.0742, byte miss ratio 0.0742
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size    34677, 12821027 req, miss ratio 0.0619, byte miss ratio 0.0619
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size    69354, 12821027 req, miss ratio 0.0487, byte miss ratio 0.0487
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size   138708, 12821027 req, miss ratio 0.0297, byte miss ratio 0.0297
tencentBlock.ns10905 S3FIFO-0.2500-0.9000 cache size   277416, 12821027 req, miss ratio 0.0272, byte miss ratio 0.0272
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size      346, 12821027 req, miss ratio 0.1313, byte miss ratio 0.1313
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size     1040, 12821027 req, miss ratio 0.0948, byte miss ratio 0.0948
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size     3467, 12821027 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size    10403, 12821027 req, miss ratio 0.0738, byte miss ratio 0.0738
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size    34677, 12821027 req, miss ratio 0.0632, byte miss ratio 0.0632
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size    69354, 12821027 req, miss ratio 0.0524, byte miss ratio 0.0524
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size   138708, 12821027 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns10905 S3FIFO-0.4500-0.9000 cache size   277416, 12821027 req, miss ratio 0.0273, byte miss ratio 0.0273
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size      346, 12821027 req, miss ratio 0.1832, byte miss ratio 0.1832
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size     1040, 12821027 req, miss ratio 0.1184, byte miss ratio 0.1184
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size     3467, 12821027 req, miss ratio 0.0952, byte miss ratio 0.0952
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size    10403, 12821027 req, miss ratio 0.0808, byte miss ratio 0.0808
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size    34677, 12821027 req, miss ratio 0.0659, byte miss ratio 0.0659
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size    69354, 12821027 req, miss ratio 0.0500, byte miss ratio 0.0500
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size   138708, 12821027 req, miss ratio 0.0371, byte miss ratio 0.0371
tencentBlock.ns10905 S3FIFO-0.9900-1.9000 cache size   277416, 12821027 req, miss ratio 0.0305, byte miss ratio 0.0305
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size      346, 12821027 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size     1040, 12821027 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size     3467, 12821027 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size    10403, 12821027 req, miss ratio 0.0735, byte miss ratio 0.0735
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size    34677, 12821027 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size    69354, 12821027 req, miss ratio 0.0501, byte miss ratio 0.0501
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size   138708, 12821027 req, miss ratio 0.0297, byte miss ratio 0.0297
tencentBlock.ns10905 S3FIFO-0.3000-1.9000 cache size   277416, 12821027 req, miss ratio 0.0272, byte miss ratio 0.0272
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size      346, 12821027 req, miss ratio 0.1187, byte miss ratio 0.1187
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size     1040, 12821027 req, miss ratio 0.0945, byte miss ratio 0.0945
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size     3467, 12821027 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size    10403, 12821027 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size    34677, 12821027 req, miss ratio 0.0612, byte miss ratio 0.0612
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size    69354, 12821027 req, miss ratio 0.0455, byte miss ratio 0.0455
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size   138708, 12821027 req, miss ratio 0.0298, byte miss ratio 0.0298
tencentBlock.ns10905 S3FIFO-0.1000-0.9000 cache size   277416, 12821027 req, miss ratio 0.0271, byte miss ratio 0.0271
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size      346, 12821027 req, miss ratio 0.1703, byte miss ratio 0.1703
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size     1040, 12821027 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size     3467, 12821027 req, miss ratio 0.0913, byte miss ratio 0.0913
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size    10403, 12821027 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size    34677, 12821027 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size    69354, 12821027 req, miss ratio 0.0498, byte miss ratio 0.0498
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size   138708, 12821027 req, miss ratio 0.0367, byte miss ratio 0.0367
tencentBlock.ns10905 S3FIFO-0.9000-1.9000 cache size   277416, 12821027 req, miss ratio 0.0299, byte miss ratio 0.0299
