cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size       13, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size       40, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size      135, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size      405, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size     1350, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size     2700, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size     5400, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.0010-0.9000 cache size    10801, 1769473 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size       13, 1769473 req, miss ratio 0.9679, byte miss ratio 0.9679
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size       40, 1769473 req, miss ratio 0.9377, byte miss ratio 0.9377
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size      135, 1769473 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size      405, 1769473 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size     1350, 1769473 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size     2700, 1769473 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size     5400, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.9500-0.9000 cache size    10801, 1769473 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size       13, 1769473 req, miss ratio 0.8861, byte miss ratio 0.8861
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size       40, 1769473 req, miss ratio 0.9354, byte miss ratio 0.9354
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size      135, 1769473 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size      405, 1769473 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size     1350, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size     2700, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size     5400, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.2500-1.9000 cache size    10801, 1769473 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size       13, 1769473 req, miss ratio 0.8690, byte miss ratio 0.8690
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size       40, 1769473 req, miss ratio 0.6909, byte miss ratio 0.6909
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size      135, 1769473 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size      405, 1769473 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size     1350, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size     2700, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size     5400, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.1500-0.9000 cache size    10801, 1769473 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size       13, 1769473 req, miss ratio 0.9683, byte miss ratio 0.9683
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size       40, 1769473 req, miss ratio 0.9476, byte miss ratio 0.9476
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size      135, 1769473 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size      405, 1769473 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size     1350, 1769473 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size     2700, 1769473 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size     5400, 1769473 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns209 S3FIFO-0.9500-1.9000 cache size    10801, 1769473 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns209 S3FIFO-0.0050-0.9000 cache size       13, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0050-0.9000 cache size       40, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0050-0.9000 cache size      135, 1769473 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns209 S3FIFO-0.0050-0.9000 cache size      405, 1769473 req, miss ratio 0.0078, byte miss ratio 0.0078
