io_traces.ns583 S3FIFO-0.3000-1.9000 cache size      106, 2200000 req, miss ratio 0.4770, byte miss ratio 0.4770
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size      320, 2200000 req, miss ratio 0.3996, byte miss ratio 0.3996
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size     1066, 2200000 req, miss ratio 0.3599, byte miss ratio 0.3599
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size     3200, 2200000 req, miss ratio 0.3289, byte miss ratio 0.3289
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size    10668, 2200000 req, miss ratio 0.2896, byte miss ratio 0.2896
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size    21336, 2200000 req, miss ratio 0.2087, byte miss ratio 0.2087
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size    42672, 2200000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns583 S3FIFO-0.3000-1.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size      106, 2200000 req, miss ratio 0.4872, byte miss ratio 0.4872
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size      320, 2200000 req, miss ratio 0.4025, byte miss ratio 0.4025
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size     1066, 2200000 req, miss ratio 0.3625, byte miss ratio 0.3625
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size     3200, 2200000 req, miss ratio 0.3301, byte miss ratio 0.3301
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size    10668, 2200000 req, miss ratio 0.2989, byte miss ratio 0.2989
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size    21336, 2200000 req, miss ratio 0.2247, byte miss ratio 0.2247
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size    42672, 2200000 req, miss ratio 0.0869, byte miss ratio 0.0869
io_traces.ns583 S3FIFO-0.4000-0.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size      106, 2200000 req, miss ratio 0.5618, byte miss ratio 0.5618
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size      320, 2200000 req, miss ratio 0.4101, byte miss ratio 0.4101
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size     1066, 2200000 req, miss ratio 0.3680, byte miss ratio 0.3680
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size     3200, 2200000 req, miss ratio 0.3420, byte miss ratio 0.3420
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size    10668, 2200000 req, miss ratio 0.3012, byte miss ratio 0.3012
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size    21336, 2200000 req, miss ratio 0.2113, byte miss ratio 0.2113
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size    42672, 2200000 req, miss ratio 0.1004, byte miss ratio 0.1004
io_traces.ns583 S3FIFO-0.6500-1.9000 cache size    85344, 2200000 req, miss ratio 0.0508, byte miss ratio 0.0508
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size      106, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size      320, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size     1066, 2200000 req, miss ratio 0.3580, byte miss ratio 0.3580
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size     3200, 2200000 req, miss ratio 0.3335, byte miss ratio 0.3335
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size    10668, 2200000 req, miss ratio 0.2813, byte miss ratio 0.2813
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size    21336, 2200000 req, miss ratio 0.1983, byte miss ratio 0.1983
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size    42672, 2200000 req, miss ratio 0.0647, byte miss ratio 0.0647
io_traces.ns583 S3FIFO-0.0010-1.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size      106, 2200000 req, miss ratio 0.5472, byte miss ratio 0.5472
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size      320, 2200000 req, miss ratio 0.4040, byte miss ratio 0.4040
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size     1066, 2200000 req, miss ratio 0.3650, byte miss ratio 0.3650
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size     3200, 2200000 req, miss ratio 0.3343, byte miss ratio 0.3343
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size    10668, 2200000 req, miss ratio 0.3176, byte miss ratio 0.3176
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size    21336, 2200000 req, miss ratio 0.2161, byte miss ratio 0.2161
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size    42672, 2200000 req, miss ratio 0.0954, byte miss ratio 0.0954
io_traces.ns583 S3FIFO-0.5500-1.9000 cache size    85344, 2200000 req, miss ratio 0.0487, byte miss ratio 0.0487
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size      106, 2200000 req, miss ratio 0.4264, byte miss ratio 0.4264
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size      320, 2200000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size     1066, 2200000 req, miss ratio 0.3566, byte miss ratio 0.3566
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size     3200, 2200000 req, miss ratio 0.3303, byte miss ratio 0.3303
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size    10668, 2200000 req, miss ratio 0.2786, byte miss ratio 0.2786
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size    21336, 2200000 req, miss ratio 0.2002, byte miss ratio 0.2002
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size    42672, 2200000 req, miss ratio 0.0655, byte miss ratio 0.0655
io_traces.ns583 S3FIFO-0.0500-1.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size      106, 2200000 req, miss ratio 0.6265, byte miss ratio 0.6265
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size      320, 2200000 req, miss ratio 0.4833, byte miss ratio 0.4833
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size     1066, 2200000 req, miss ratio 0.4024, byte miss ratio 0.4024
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size     3200, 2200000 req, miss ratio 0.3624, byte miss ratio 0.3624
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size    10668, 2200000 req, miss ratio 0.3054, byte miss ratio 0.3054
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size    21336, 2200000 req, miss ratio 0.2257, byte miss ratio 0.2257
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size    42672, 2200000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns583 S3FIFO-0.9000-1.9000 cache size    85344, 2200000 req, miss ratio 0.0598, byte miss ratio 0.0598
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size      106, 2200000 req, miss ratio 0.5739, byte miss ratio 0.5739
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size      320, 2200000 req, miss ratio 0.4518, byte miss ratio 0.4518
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size     1066, 2200000 req, miss ratio 0.3850, byte miss ratio 0.3850
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size     3200, 2200000 req, miss ratio 0.3536, byte miss ratio 0.3536
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size    10668, 2200000 req, miss ratio 0.2956, byte miss ratio 0.2956
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size    21336, 2200000 req, miss ratio 0.2230, byte miss ratio 0.2230
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size    42672, 2200000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns583 S3FIFO-0.8000-0.9000 cache size    85344, 2200000 req, miss ratio 0.0563, byte miss ratio 0.0563
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size      106, 2200000 req, miss ratio 0.4347, byte miss ratio 0.4347
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size      320, 2200000 req, miss ratio 0.4008, byte miss ratio 0.4008
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size     1066, 2200000 req, miss ratio 0.3597, byte miss ratio 0.3597
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size     3200, 2200000 req, miss ratio 0.3304, byte miss ratio 0.3304
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size    10668, 2200000 req, miss ratio 0.2728, byte miss ratio 0.2728
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size    21336, 2200000 req, miss ratio 0.2055, byte miss ratio 0.2055
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size    42672, 2200000 req, miss ratio 0.0683, byte miss ratio 0.0683
io_traces.ns583 S3FIFO-0.1000-0.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size      106, 2200000 req, miss ratio 0.4457, byte miss ratio 0.4457
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size      320, 2200000 req, miss ratio 0.3987, byte miss ratio 0.3987
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size     1066, 2200000 req, miss ratio 0.3576, byte miss ratio 0.3576
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size     3200, 2200000 req, miss ratio 0.3290, byte miss ratio 0.3290
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size    10668, 2200000 req, miss ratio 0.2873, byte miss ratio 0.2873
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size    21336, 2200000 req, miss ratio 0.2004, byte miss ratio 0.2004
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size    42672, 2200000 req, miss ratio 0.0757, byte miss ratio 0.0757
io_traces.ns583 S3FIFO-0.2000-1.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size      106, 2200000 req, miss ratio 0.4444, byte miss ratio 0.4444
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size      320, 2200000 req, miss ratio 0.4008, byte miss ratio 0.4008
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size     1066, 2200000 req, miss ratio 0.3591, byte miss ratio 0.3591
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size     3200, 2200000 req, miss ratio 0.3301, byte miss ratio 0.3301
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size    10668, 2200000 req, miss ratio 0.2787, byte miss ratio 0.2787
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size    21336, 2200000 req, miss ratio 0.1998, byte miss ratio 0.1998
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size    42672, 2200000 req, miss ratio 0.0757, byte miss ratio 0.0757
io_traces.ns583 S3FIFO-0.2000-0.9000 cache size    85344, 2200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns583 S3FIFO-0.9500-1.9000 cache size      106, 2200000 req, miss ratio 0.6393, byte miss ratio 0.6393
io_traces.ns583 S3FIFO-0.9500-1.9000 cache size      320, 2200000 req, miss ratio 0.5007, byte miss ratio 0.5007
io_traces.ns583 S3FIFO-0.9500-1.9000 cache size     1066, 2200000 req, miss ratio 0.4183, byte miss ratio 0.4183
