io_traces.ns688 S3FIFO-0.3000-1.9000 cache size      293, 4400000 req, miss ratio 0.3572, byte miss ratio 0.3572
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size      880, 4400000 req, miss ratio 0.3169, byte miss ratio 0.3169
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size     2933, 4400000 req, miss ratio 0.2561, byte miss ratio 0.2561
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size     8801, 4400000 req, miss ratio 0.2380, byte miss ratio 0.2380
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size    29339, 4400000 req, miss ratio 0.1601, byte miss ratio 0.1601
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size    58678, 4400000 req, miss ratio 0.0832, byte miss ratio 0.0832
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size   117357, 4400000 req, miss ratio 0.0714, byte miss ratio 0.0714
io_traces.ns688 S3FIFO-0.3000-1.9000 cache size   234715, 4400000 req, miss ratio 0.0671, byte miss ratio 0.0671
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size      293, 4400000 req, miss ratio 0.3579, byte miss ratio 0.3579
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size      880, 4400000 req, miss ratio 0.3240, byte miss ratio 0.3240
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size     2933, 4400000 req, miss ratio 0.2575, byte miss ratio 0.2575
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size     8801, 4400000 req, miss ratio 0.2400, byte miss ratio 0.2400
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size    29339, 4400000 req, miss ratio 0.1627, byte miss ratio 0.1627
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size    58678, 4400000 req, miss ratio 0.0918, byte miss ratio 0.0918
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size   117357, 4400000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns688 S3FIFO-0.4500-0.9000 cache size   234715, 4400000 req, miss ratio 0.0671, byte miss ratio 0.0671
io_traces.ns688 S3FIFO-0.3500-0.9000 cache size      293, 4400000 req, miss ratio 0.3577, byte miss ratio 0.3577
io_traces.ns688 S3FIFO-0.3500-0.9000 cache size      880, 4400000 req, miss ratio 0.3198, byte miss ratio 0.3198
io_traces.ns688 S3FIFO-0.3500-0.9000 cache size     2933, 4400000 req, miss ratio 0.2569, byte miss ratio 0.2569
io_traces.ns688 S3FIFO-0.3500-0.9000 cache size     8801, 4400000 req, miss ratio 0.2386, byte miss ratio 0.2386
io_traces.ns688 S3FIFO-0.3500-0.9000 cache size    29339, 4400000 req, miss ratio 0.1619, byte miss ratio 0.1619
