cdn1_colo28.ns455 S3FIFO-0.4000-1.9000 cache size       10, 4593734 req, miss ratio 0.1412, byte miss ratio 0.1412
cdn1_colo28.ns455 S3FIFO-0.4000-1.9000 cache size       36, 4593734 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns455 S3FIFO-0.4000-1.9000 cache size       72, 4593734 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns455 S3FIFO-0.4000-1.9000 cache size      144, 4593734 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns455 S3FIFO-0.4000-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.7000-1.9000 cache size       10, 4593734 req, miss ratio 0.1599, byte miss ratio 0.1599
cdn1_colo28.ns455 S3FIFO-0.7000-1.9000 cache size       36, 4593734 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns455 S3FIFO-0.7000-1.9000 cache size       72, 4593734 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns455 S3FIFO-0.7000-1.9000 cache size      144, 4593734 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns455 S3FIFO-0.7000-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.7000-0.9000 cache size       10, 4593734 req, miss ratio 0.1599, byte miss ratio 0.1599
cdn1_colo28.ns455 S3FIFO-0.7000-0.9000 cache size       36, 4593734 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns455 S3FIFO-0.7000-0.9000 cache size       72, 4593734 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns455 S3FIFO-0.7000-0.9000 cache size      144, 4593734 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns455 S3FIFO-0.7000-0.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.4500-1.9000 cache size       10, 4593734 req, miss ratio 0.1412, byte miss ratio 0.1412
cdn1_colo28.ns455 S3FIFO-0.4500-1.9000 cache size       36, 4593734 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns455 S3FIFO-0.4500-1.9000 cache size       72, 4593734 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns455 S3FIFO-0.4500-1.9000 cache size      144, 4593734 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns455 S3FIFO-0.4500-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.9900-0.9000 cache size       10, 4593734 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns455 S3FIFO-0.9900-0.9000 cache size       36, 4593734 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_colo28.ns455 S3FIFO-0.9900-0.9000 cache size       72, 4593734 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns455 S3FIFO-0.9900-0.9000 cache size      144, 4593734 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns455 S3FIFO-0.9900-0.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.5000-0.9000 cache size       10, 4593734 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns455 S3FIFO-0.5000-0.9000 cache size       36, 4593734 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns455 S3FIFO-0.5000-0.9000 cache size       72, 4593734 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns455 S3FIFO-0.5000-0.9000 cache size      144, 4593734 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns455 S3FIFO-0.5000-0.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.5000-1.9000 cache size       10, 4593734 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns455 S3FIFO-0.5000-1.9000 cache size       36, 4593734 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns455 S3FIFO-0.5000-1.9000 cache size       72, 4593734 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns455 S3FIFO-0.5000-1.9000 cache size      144, 4593734 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns455 S3FIFO-0.5000-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.9500-1.9000 cache size       10, 4593734 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns455 S3FIFO-0.9500-1.9000 cache size       36, 4593734 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_colo28.ns455 S3FIFO-0.9500-1.9000 cache size       72, 4593734 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns455 S3FIFO-0.9500-1.9000 cache size      144, 4593734 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns455 S3FIFO-0.9500-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.5500-1.9000 cache size       10, 4593734 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns455 S3FIFO-0.5500-1.9000 cache size       36, 4593734 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns455 S3FIFO-0.5500-1.9000 cache size       72, 4593734 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns455 S3FIFO-0.5500-1.9000 cache size      144, 4593734 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns455 S3FIFO-0.5500-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.9000-1.9000 cache size       10, 4593734 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns455 S3FIFO-0.9000-1.9000 cache size       36, 4593734 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_colo28.ns455 S3FIFO-0.9000-1.9000 cache size       72, 4593734 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns455 S3FIFO-0.9000-1.9000 cache size      144, 4593734 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns455 S3FIFO-0.9000-1.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.3500-0.9000 cache size       10, 4593734 req, miss ratio 0.1345, byte miss ratio 0.1345
cdn1_colo28.ns455 S3FIFO-0.3500-0.9000 cache size       36, 4593734 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns455 S3FIFO-0.3500-0.9000 cache size       72, 4593734 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns455 S3FIFO-0.3500-0.9000 cache size      144, 4593734 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns455 S3FIFO-0.3500-0.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.0050-0.9000 cache size       10, 4593734 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns455 S3FIFO-0.0050-0.9000 cache size       36, 4593734 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns455 S3FIFO-0.0050-0.9000 cache size       72, 4593734 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns455 S3FIFO-0.0050-0.9000 cache size      144, 4593734 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns455 S3FIFO-0.0050-0.9000 cache size      288, 4593734 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns455 S3FIFO-0.2500-1.9000 cache size       10, 4593734 req, miss ratio 0.1281, byte miss ratio 0.1281
cdn1_colo28.ns455 S3FIFO-0.2500-1.9000 cache size       36, 4593734 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns455 S3FIFO-0.2500-1.9000 cache size       72, 4593734 req, miss ratio 0.0018, byte miss ratio 0.0018
