cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size       27, 2613023 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size       83, 2613023 req, miss ratio 0.3692, byte miss ratio 0.3692
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size      278, 2613023 req, miss ratio 0.2788, byte miss ratio 0.2788
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size      834, 2613023 req, miss ratio 0.2018, byte miss ratio 0.2018
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size     2781, 2613023 req, miss ratio 0.1047, byte miss ratio 0.1047
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size     5563, 2613023 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size    11126, 2613023 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_colo28.ns1196 S3FIFO-0.0250-1.9000 cache size    22252, 2613023 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size       27, 2613023 req, miss ratio 0.6145, byte miss ratio 0.6145
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size       83, 2613023 req, miss ratio 0.3664, byte miss ratio 0.3664
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size      278, 2613023 req, miss ratio 0.2757, byte miss ratio 0.2757
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size      834, 2613023 req, miss ratio 0.1975, byte miss ratio 0.1975
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size     2781, 2613023 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size     5563, 2613023 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size    11126, 2613023 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns1196 S3FIFO-0.0500-0.9000 cache size    22252, 2613023 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size       27, 2613023 req, miss ratio 0.7769, byte miss ratio 0.7769
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size       83, 2613023 req, miss ratio 0.5018, byte miss ratio 0.5018
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size      278, 2613023 req, miss ratio 0.3169, byte miss ratio 0.3169
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size      834, 2613023 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size     2781, 2613023 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size     5563, 2613023 req, miss ratio 0.0684, byte miss ratio 0.0684
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size    11126, 2613023 req, miss ratio 0.0289, byte miss ratio 0.0289
cdn1_colo28.ns1196 S3FIFO-0.6000-1.9000 cache size    22252, 2613023 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size       27, 2613023 req, miss ratio 0.7136, byte miss ratio 0.7136
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size       83, 2613023 req, miss ratio 0.4377, byte miss ratio 0.4377
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size      278, 2613023 req, miss ratio 0.3000, byte miss ratio 0.3000
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size      834, 2613023 req, miss ratio 0.2203, byte miss ratio 0.2203
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size     2781, 2613023 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size     5563, 2613023 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size    11126, 2613023 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_colo28.ns1196 S3FIFO-0.4000-1.9000 cache size    22252, 2613023 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns1196 S3FIFO-0.6500-1.9000 cache size       27, 2613023 req, miss ratio 0.7865, byte miss ratio 0.7865
cdn1_colo28.ns1196 S3FIFO-0.6500-1.9000 cache size       83, 2613023 req, miss ratio 0.5148, byte miss ratio 0.5148
