cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size      741, 1403986 req, miss ratio 0.5323, byte miss ratio 0.5323
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size     2225, 1403986 req, miss ratio 0.5304, byte miss ratio 0.5304
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size     7419, 1403986 req, miss ratio 0.5292, byte miss ratio 0.5292
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size    22259, 1403986 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size    74199, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size   148398, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size   296797, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6000-1.9000 cache size   593594, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size      741, 1403986 req, miss ratio 0.5322, byte miss ratio 0.5322
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size     2225, 1403986 req, miss ratio 0.5303, byte miss ratio 0.5303
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size     7419, 1403986 req, miss ratio 0.5291, byte miss ratio 0.5291
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size    22259, 1403986 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size    74199, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size   148398, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size   296797, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.9500-1.9000 cache size   593594, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size      741, 1403986 req, miss ratio 0.5352, byte miss ratio 0.5352
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size     2225, 1403986 req, miss ratio 0.5318, byte miss ratio 0.5318
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size     7419, 1403986 req, miss ratio 0.5300, byte miss ratio 0.5300
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size    22259, 1403986 req, miss ratio 0.5290, byte miss ratio 0.5290
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size    74199, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size   148398, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size   296797, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2000-1.9000 cache size   593594, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size      741, 1403986 req, miss ratio 0.5322, byte miss ratio 0.5322
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size     2225, 1403986 req, miss ratio 0.5303, byte miss ratio 0.5303
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size     7419, 1403986 req, miss ratio 0.5291, byte miss ratio 0.5291
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size    22259, 1403986 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size    74199, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size   148398, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size   296797, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.6500-0.9000 cache size   593594, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size      741, 1403986 req, miss ratio 0.5343, byte miss ratio 0.5343
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size     2225, 1403986 req, miss ratio 0.5314, byte miss ratio 0.5314
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size     7419, 1403986 req, miss ratio 0.5298, byte miss ratio 0.5298
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size    22259, 1403986 req, miss ratio 0.5289, byte miss ratio 0.5289
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size    74199, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size   148398, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size   296797, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2500-0.9000 cache size   593594, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2000-0.9000 cache size      741, 1403986 req, miss ratio 0.5354, byte miss ratio 0.5354
cdn1_allcolo.ns4397 S3FIFO-0.2000-0.9000 cache size     2225, 1403986 req, miss ratio 0.5318, byte miss ratio 0.5318
cdn1_allcolo.ns4397 S3FIFO-0.2000-0.9000 cache size     7419, 1403986 req, miss ratio 0.5300, byte miss ratio 0.5300
cdn1_allcolo.ns4397 S3FIFO-0.2000-0.9000 cache size    22259, 1403986 req, miss ratio 0.5290, byte miss ratio 0.5290
cdn1_allcolo.ns4397 S3FIFO-0.2000-0.9000 cache size    74199, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
cdn1_allcolo.ns4397 S3FIFO-0.2000-0.9000 cache size   148398, 1403986 req, miss ratio 0.5285, byte miss ratio 0.5285
