cdn1_colo28.ns1341 S3FIFO-0.0100-1.9000 cache size      356, 2330272 req, miss ratio 0.2835, byte miss ratio 0.2835
cdn1_colo28.ns1341 S3FIFO-0.6500-0.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size      356, 2330272 req, miss ratio 0.2850, byte miss ratio 0.2850
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size     1068, 2330272 req, miss ratio 0.2593, byte miss ratio 0.2593
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size     3560, 2330272 req, miss ratio 0.2313, byte miss ratio 0.2313
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size    10681, 2330272 req, miss ratio 0.2079, byte miss ratio 0.2079
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size    35606, 2330272 req, miss ratio 0.1840, byte miss ratio 0.1840
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size    71212, 2330272 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size   142424, 2330272 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns1341 S3FIFO-0.0050-1.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size      356, 2330272 req, miss ratio 0.2829, byte miss ratio 0.2829
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size     1068, 2330272 req, miss ratio 0.2594, byte miss ratio 0.2594
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size     3560, 2330272 req, miss ratio 0.2318, byte miss ratio 0.2318
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size    10681, 2330272 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size    35606, 2330272 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size    71212, 2330272 req, miss ratio 0.1727, byte miss ratio 0.1727
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size   142424, 2330272 req, miss ratio 0.1635, byte miss ratio 0.1635
cdn1_colo28.ns1341 S3FIFO-0.1000-0.9000 cache size   284848, 2330272 req, miss ratio 0.1549, byte miss ratio 0.1549
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size      356, 2330272 req, miss ratio 0.3023, byte miss ratio 0.3023
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size     1068, 2330272 req, miss ratio 0.2744, byte miss ratio 0.2744
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size     3560, 2330272 req, miss ratio 0.2471, byte miss ratio 0.2471
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size    10681, 2330272 req, miss ratio 0.2230, byte miss ratio 0.2230
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size    35606, 2330272 req, miss ratio 0.1973, byte miss ratio 0.1973
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size    71212, 2330272 req, miss ratio 0.1820, byte miss ratio 0.1820
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size   142424, 2330272 req, miss ratio 0.1676, byte miss ratio 0.1676
cdn1_colo28.ns1341 S3FIFO-0.9500-0.9000 cache size   284848, 2330272 req, miss ratio 0.1555, byte miss ratio 0.1555
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size      356, 2330272 req, miss ratio 0.2991, byte miss ratio 0.2991
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size     1068, 2330272 req, miss ratio 0.2729, byte miss ratio 0.2729
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size     3560, 2330272 req, miss ratio 0.2459, byte miss ratio 0.2459
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size    10681, 2330272 req, miss ratio 0.2220, byte miss ratio 0.2220
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size    35606, 2330272 req, miss ratio 0.1964, byte miss ratio 0.1964
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size    71212, 2330272 req, miss ratio 0.1812, byte miss ratio 0.1812
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size   142424, 2330272 req, miss ratio 0.1669, byte miss ratio 0.1669
cdn1_colo28.ns1341 S3FIFO-0.9000-0.9000 cache size   284848, 2330272 req, miss ratio 0.1552, byte miss ratio 0.1552
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size      356, 2330272 req, miss ratio 0.2949, byte miss ratio 0.2949
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size     1068, 2330272 req, miss ratio 0.2706, byte miss ratio 0.2706
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size     3560, 2330272 req, miss ratio 0.2440, byte miss ratio 0.2440
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size    10681, 2330272 req, miss ratio 0.2198, byte miss ratio 0.2198
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size    35606, 2330272 req, miss ratio 0.1944, byte miss ratio 0.1944
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size    71212, 2330272 req, miss ratio 0.1794, byte miss ratio 0.1794
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size   142424, 2330272 req, miss ratio 0.1658, byte miss ratio 0.1658
cdn1_colo28.ns1341 S3FIFO-0.8000-0.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size      356, 2330272 req, miss ratio 0.2829, byte miss ratio 0.2829
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size     1068, 2330272 req, miss ratio 0.2594, byte miss ratio 0.2594
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size     3560, 2330272 req, miss ratio 0.2318, byte miss ratio 0.2318
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size    10681, 2330272 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size    35606, 2330272 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size    71212, 2330272 req, miss ratio 0.1727, byte miss ratio 0.1727
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size   142424, 2330272 req, miss ratio 0.1635, byte miss ratio 0.1635
cdn1_colo28.ns1341 S3FIFO-0.1000-1.9000 cache size   284848, 2330272 req, miss ratio 0.1549, byte miss ratio 0.1549
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size      356, 2330272 req, miss ratio 0.2848, byte miss ratio 0.2848
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size     1068, 2330272 req, miss ratio 0.2611, byte miss ratio 0.2611
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size     3560, 2330272 req, miss ratio 0.2339, byte miss ratio 0.2339
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size    10681, 2330272 req, miss ratio 0.2104, byte miss ratio 0.2104
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size    35606, 2330272 req, miss ratio 0.1862, byte miss ratio 0.1862
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size    71212, 2330272 req, miss ratio 0.1733, byte miss ratio 0.1733
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size   142424, 2330272 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns1341 S3FIFO-0.2500-0.9000 cache size   284848, 2330272 req, miss ratio 0.1549, byte miss ratio 0.1549
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size      356, 2330272 req, miss ratio 0.3023, byte miss ratio 0.3023
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size     1068, 2330272 req, miss ratio 0.2744, byte miss ratio 0.2744
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size     3560, 2330272 req, miss ratio 0.2471, byte miss ratio 0.2471
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size    10681, 2330272 req, miss ratio 0.2230, byte miss ratio 0.2230
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size    35606, 2330272 req, miss ratio 0.1973, byte miss ratio 0.1973
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size    71212, 2330272 req, miss ratio 0.1820, byte miss ratio 0.1820
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size   142424, 2330272 req, miss ratio 0.1676, byte miss ratio 0.1676
cdn1_colo28.ns1341 S3FIFO-0.9500-1.9000 cache size   284848, 2330272 req, miss ratio 0.1555, byte miss ratio 0.1555
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size      356, 2330272 req, miss ratio 0.2887, byte miss ratio 0.2887
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size     1068, 2330272 req, miss ratio 0.2648, byte miss ratio 0.2648
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size     3560, 2330272 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size    10681, 2330272 req, miss ratio 0.2139, byte miss ratio 0.2139
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size    35606, 2330272 req, miss ratio 0.1892, byte miss ratio 0.1892
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size    71212, 2330272 req, miss ratio 0.1752, byte miss ratio 0.1752
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size   142424, 2330272 req, miss ratio 0.1642, byte miss ratio 0.1642
cdn1_colo28.ns1341 S3FIFO-0.5000-1.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size      356, 2330272 req, miss ratio 0.2871, byte miss ratio 0.2871
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size     1068, 2330272 req, miss ratio 0.2633, byte miss ratio 0.2633
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size     3560, 2330272 req, miss ratio 0.2362, byte miss ratio 0.2362
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size    10681, 2330272 req, miss ratio 0.2124, byte miss ratio 0.2124
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size    35606, 2330272 req, miss ratio 0.1878, byte miss ratio 0.1878
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size    71212, 2330272 req, miss ratio 0.1744, byte miss ratio 0.1744
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size   142424, 2330272 req, miss ratio 0.1639, byte miss ratio 0.1639
cdn1_colo28.ns1341 S3FIFO-0.4000-1.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size      356, 2330272 req, miss ratio 0.2887, byte miss ratio 0.2887
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size     1068, 2330272 req, miss ratio 0.2648, byte miss ratio 0.2648
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size     3560, 2330272 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size    10681, 2330272 req, miss ratio 0.2139, byte miss ratio 0.2139
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size    35606, 2330272 req, miss ratio 0.1892, byte miss ratio 0.1892
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size    71212, 2330272 req, miss ratio 0.1752, byte miss ratio 0.1752
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size   142424, 2330272 req, miss ratio 0.1642, byte miss ratio 0.1642
cdn1_colo28.ns1341 S3FIFO-0.5000-0.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size      356, 2330272 req, miss ratio 0.2879, byte miss ratio 0.2879
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size     1068, 2330272 req, miss ratio 0.2640, byte miss ratio 0.2640
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size     3560, 2330272 req, miss ratio 0.2370, byte miss ratio 0.2370
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size    10681, 2330272 req, miss ratio 0.2132, byte miss ratio 0.2132
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size    35606, 2330272 req, miss ratio 0.1885, byte miss ratio 0.1885
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size    71212, 2330272 req, miss ratio 0.1748, byte miss ratio 0.1748
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size   142424, 2330272 req, miss ratio 0.1640, byte miss ratio 0.1640
cdn1_colo28.ns1341 S3FIFO-0.4500-0.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size      356, 2330272 req, miss ratio 0.2938, byte miss ratio 0.2938
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size     1068, 2330272 req, miss ratio 0.2695, byte miss ratio 0.2695
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size     3560, 2330272 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size    10681, 2330272 req, miss ratio 0.2187, byte miss ratio 0.2187
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size    35606, 2330272 req, miss ratio 0.1935, byte miss ratio 0.1935
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size    71212, 2330272 req, miss ratio 0.1785, byte miss ratio 0.1785
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size   142424, 2330272 req, miss ratio 0.1654, byte miss ratio 0.1654
cdn1_colo28.ns1341 S3FIFO-0.7500-0.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size      356, 2330272 req, miss ratio 0.2855, byte miss ratio 0.2855
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size     1068, 2330272 req, miss ratio 0.2618, byte miss ratio 0.2618
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size     3560, 2330272 req, miss ratio 0.2346, byte miss ratio 0.2346
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size    10681, 2330272 req, miss ratio 0.2110, byte miss ratio 0.2110
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size    35606, 2330272 req, miss ratio 0.1866, byte miss ratio 0.1866
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size    71212, 2330272 req, miss ratio 0.1737, byte miss ratio 0.1737
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size   142424, 2330272 req, miss ratio 0.1637, byte miss ratio 0.1637
cdn1_colo28.ns1341 S3FIFO-0.3000-1.9000 cache size   284848, 2330272 req, miss ratio 0.1549, byte miss ratio 0.1549
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size      356, 2330272 req, miss ratio 0.2841, byte miss ratio 0.2841
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size     1068, 2330272 req, miss ratio 0.2605, byte miss ratio 0.2605
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size     3560, 2330272 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size    10681, 2330272 req, miss ratio 0.2097, byte miss ratio 0.2097
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size    35606, 2330272 req, miss ratio 0.1857, byte miss ratio 0.1857
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size    71212, 2330272 req, miss ratio 0.1731, byte miss ratio 0.1731
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size   142424, 2330272 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns1341 S3FIFO-0.2000-1.9000 cache size   284848, 2330272 req, miss ratio 0.1549, byte miss ratio 0.1549
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size      356, 2330272 req, miss ratio 0.3050, byte miss ratio 0.3050
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size     1068, 2330272 req, miss ratio 0.2766, byte miss ratio 0.2766
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size     3560, 2330272 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size    10681, 2330272 req, miss ratio 0.2236, byte miss ratio 0.2236
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size    35606, 2330272 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size    71212, 2330272 req, miss ratio 0.1826, byte miss ratio 0.1826
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size   142424, 2330272 req, miss ratio 0.1680, byte miss ratio 0.1680
cdn1_colo28.ns1341 S3FIFO-0.9900-0.9000 cache size   284848, 2330272 req, miss ratio 0.1559, byte miss ratio 0.1559
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size      356, 2330272 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size     1068, 2330272 req, miss ratio 0.2614, byte miss ratio 0.2614
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size     3560, 2330272 req, miss ratio 0.2323, byte miss ratio 0.2323
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size    10681, 2330272 req, miss ratio 0.2082, byte miss ratio 0.2082
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size    35606, 2330272 req, miss ratio 0.1841, byte miss ratio 0.1841
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size    71212, 2330272 req, miss ratio 0.1725, byte miss ratio 0.1725
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size   142424, 2330272 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns1341 S3FIFO-0.0010-1.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size      356, 2330272 req, miss ratio 0.2926, byte miss ratio 0.2926
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size     1068, 2330272 req, miss ratio 0.2684, byte miss ratio 0.2684
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size     3560, 2330272 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size    10681, 2330272 req, miss ratio 0.2176, byte miss ratio 0.2176
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size    35606, 2330272 req, miss ratio 0.1926, byte miss ratio 0.1926
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size    71212, 2330272 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size   142424, 2330272 req, miss ratio 0.1651, byte miss ratio 0.1651
cdn1_colo28.ns1341 S3FIFO-0.7000-1.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size      356, 2330272 req, miss ratio 0.2896, byte miss ratio 0.2896
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size     1068, 2330272 req, miss ratio 0.2656, byte miss ratio 0.2656
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size     3560, 2330272 req, miss ratio 0.2388, byte miss ratio 0.2388
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size    10681, 2330272 req, miss ratio 0.2147, byte miss ratio 0.2147
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size    35606, 2330272 req, miss ratio 0.1900, byte miss ratio 0.1900
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size    71212, 2330272 req, miss ratio 0.1757, byte miss ratio 0.1757
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size   142424, 2330272 req, miss ratio 0.1644, byte miss ratio 0.1644
cdn1_colo28.ns1341 S3FIFO-0.5500-1.9000 cache size   284848, 2330272 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1341 S3FIFO-0.6500-1.9000 cache size      356, 2330272 req, miss ratio 0.2915, byte miss ratio 0.2915
cdn1_colo28.ns1341 S3FIFO-0.6500-1.9000 cache size     1068, 2330272 req, miss ratio 0.2674, byte miss ratio 0.2674
