cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size       21, 138963865 req, miss ratio 0.1032, byte miss ratio 0.1032
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size       65, 138963865 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size      218, 138963865 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size      656, 138963865 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size     2189, 138963865 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size     4378, 138963865 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size     8757, 138963865 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2 S3FIFO-0.8500-0.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size       21, 138963865 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size       65, 138963865 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size      218, 138963865 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size      656, 138963865 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size     2189, 138963865 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size     4378, 138963865 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.2500-1.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size       21, 138963865 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size       65, 138963865 req, miss ratio 0.0442, byte miss ratio 0.0442
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size      218, 138963865 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size      656, 138963865 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size     2189, 138963865 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size     4378, 138963865 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.6500-0.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size       21, 138963865 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size       65, 138963865 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size      218, 138963865 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size      656, 138963865 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size     2189, 138963865 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size     4378, 138963865 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.5500-1.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size       21, 138963865 req, miss ratio 0.1004, byte miss ratio 0.1004
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size       65, 138963865 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size      218, 138963865 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size      656, 138963865 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size     2189, 138963865 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size     4378, 138963865 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.8000-0.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size       21, 138963865 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size       65, 138963865 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size      218, 138963865 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size      656, 138963865 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size     2189, 138963865 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size     4378, 138963865 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.6000-1.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size       21, 138963865 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size       65, 138963865 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size      218, 138963865 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size      656, 138963865 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size     2189, 138963865 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size     4378, 138963865 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.4500-0.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size       21, 138963865 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size       65, 138963865 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size      218, 138963865 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size      656, 138963865 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size     2189, 138963865 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size     4378, 138963865 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.4000-0.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size       21, 138963865 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size       65, 138963865 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size      218, 138963865 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size      656, 138963865 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size     2189, 138963865 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size     4378, 138963865 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2 S3FIFO-0.3500-1.9000 cache size    17515, 138963865 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size       21, 138963865 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size       65, 138963865 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size      218, 138963865 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size      656, 138963865 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size     2189, 138963865 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size     4378, 138963865 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns2 S3FIFO-0.2000-1.9000 cache size     8757, 138963865 req, miss ratio 0.0003, byte miss ratio 0.0003
