cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size      102, 1244890 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size      307, 1244890 req, miss ratio 0.0946, byte miss ratio 0.0946
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size     1024, 1244890 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size     3074, 1244890 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size    10247, 1244890 req, miss ratio 0.0834, byte miss ratio 0.0834
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size    20495, 1244890 req, miss ratio 0.0826, byte miss ratio 0.0826
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size    40990, 1244890 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns1569 S3FIFO-0.2000-0.9000 cache size    81981, 1244890 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns1569 S3FIFO-0.4000-1.9000 cache size      102, 1244890 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_allcolo.ns1569 S3FIFO-0.4000-1.9000 cache size      307, 1244890 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_allcolo.ns1569 S3FIFO-0.4000-1.9000 cache size     1024, 1244890 req, miss ratio 0.0872, byte miss ratio 0.0872
cdn1_allcolo.ns1569 S3FIFO-0.4000-1.9000 cache size     3074, 1244890 req, miss ratio 0.0845, byte miss ratio 0.0845
cdn1_allcolo.ns1569 S3FIFO-0.4000-1.9000 cache size    10247, 1244890 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns1569 S3FIFO-0.4000-1.9000 cache size    20495, 1244890 req, miss ratio 0.0825, byte miss ratio 0.0825
