cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size       15, 2274561 req, miss ratio 0.8892, byte miss ratio 0.8892
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size       46, 2274561 req, miss ratio 0.7810, byte miss ratio 0.7810
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size      156, 2274561 req, miss ratio 0.5778, byte miss ratio 0.5778
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size      469, 2274561 req, miss ratio 0.3486, byte miss ratio 0.3486
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size     1566, 2274561 req, miss ratio 0.1805, byte miss ratio 0.1805
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size     3133, 2274561 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size     6266, 2274561 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns592 S3FIFO-0.2500-0.9000 cache size    12532, 2274561 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size       15, 2274561 req, miss ratio 0.8955, byte miss ratio 0.8955
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size       46, 2274561 req, miss ratio 0.7855, byte miss ratio 0.7855
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size      156, 2274561 req, miss ratio 0.5821, byte miss ratio 0.5821
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size      469, 2274561 req, miss ratio 0.3510, byte miss ratio 0.3510
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size     1566, 2274561 req, miss ratio 0.1821, byte miss ratio 0.1821
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size     3133, 2274561 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size     6266, 2274561 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns592 S3FIFO-0.3000-0.9000 cache size    12532, 2274561 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns592 S3FIFO-0.7000-0.9000 cache size       15, 2274561 req, miss ratio 0.9375, byte miss ratio 0.9375
cdn1_colo28.ns592 S3FIFO-0.7000-0.9000 cache size       46, 2274561 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_colo28.ns592 S3FIFO-0.7000-0.9000 cache size      156, 2274561 req, miss ratio 0.6364, byte miss ratio 0.6364
cdn1_colo28.ns592 S3FIFO-0.7000-0.9000 cache size      469, 2274561 req, miss ratio 0.3952, byte miss ratio 0.3952
cdn1_colo28.ns592 S3FIFO-0.7000-0.9000 cache size     1566, 2274561 req, miss ratio 0.2040, byte miss ratio 0.2040
