tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size      154, 1059335 req, miss ratio 0.4976, byte miss ratio 0.4976
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size      462, 1059335 req, miss ratio 0.4229, byte miss ratio 0.4229
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size     1541, 1059335 req, miss ratio 0.2927, byte miss ratio 0.2927
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size     4623, 1059335 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size    15410, 1059335 req, miss ratio 0.2388, byte miss ratio 0.2388
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size    30820, 1059335 req, miss ratio 0.2193, byte miss ratio 0.2193
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size    61640, 1059335 req, miss ratio 0.1934, byte miss ratio 0.1934
tencentBlock.ns20932 S3FIFO-0.0500-0.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size      154, 1059335 req, miss ratio 0.5101, byte miss ratio 0.5101
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size      462, 1059335 req, miss ratio 0.4457, byte miss ratio 0.4457
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size     1541, 1059335 req, miss ratio 0.3174, byte miss ratio 0.3174
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size     4623, 1059335 req, miss ratio 0.2706, byte miss ratio 0.2706
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size    15410, 1059335 req, miss ratio 0.2377, byte miss ratio 0.2377
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size    30820, 1059335 req, miss ratio 0.2205, byte miss ratio 0.2205
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size    61640, 1059335 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns20932 S3FIFO-0.0100-1.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size      154, 1059335 req, miss ratio 0.7090, byte miss ratio 0.7090
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size      462, 1059335 req, miss ratio 0.4956, byte miss ratio 0.4956
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size     1541, 1059335 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size     4623, 1059335 req, miss ratio 0.3099, byte miss ratio 0.3099
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size    15410, 1059335 req, miss ratio 0.2660, byte miss ratio 0.2660
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size    30820, 1059335 req, miss ratio 0.2307, byte miss ratio 0.2307
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size    61640, 1059335 req, miss ratio 0.1922, byte miss ratio 0.1922
tencentBlock.ns20932 S3FIFO-0.9500-0.9000 cache size   123280, 1059335 req, miss ratio 0.1514, byte miss ratio 0.1514
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size      154, 1059335 req, miss ratio 0.4917, byte miss ratio 0.4917
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size      462, 1059335 req, miss ratio 0.4162, byte miss ratio 0.4162
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size     1541, 1059335 req, miss ratio 0.2943, byte miss ratio 0.2943
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size     4623, 1059335 req, miss ratio 0.2672, byte miss ratio 0.2672
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size    15410, 1059335 req, miss ratio 0.2384, byte miss ratio 0.2384
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size    30820, 1059335 req, miss ratio 0.2191, byte miss ratio 0.2191
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size    61640, 1059335 req, miss ratio 0.1938, byte miss ratio 0.1938
tencentBlock.ns20932 S3FIFO-0.1000-0.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size      154, 1059335 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size      462, 1059335 req, miss ratio 0.4490, byte miss ratio 0.4490
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size     1541, 1059335 req, miss ratio 0.3346, byte miss ratio 0.3346
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size     4623, 1059335 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size    15410, 1059335 req, miss ratio 0.2384, byte miss ratio 0.2384
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size    30820, 1059335 req, miss ratio 0.2209, byte miss ratio 0.2209
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size    61640, 1059335 req, miss ratio 0.1935, byte miss ratio 0.1935
tencentBlock.ns20932 S3FIFO-0.0050-1.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size      154, 1059335 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size      462, 1059335 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size     1541, 1059335 req, miss ratio 0.3542, byte miss ratio 0.3542
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size     4623, 1059335 req, miss ratio 0.3050, byte miss ratio 0.3050
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size    15410, 1059335 req, miss ratio 0.2487, byte miss ratio 0.2487
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size    30820, 1059335 req, miss ratio 0.2239, byte miss ratio 0.2239
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size    61640, 1059335 req, miss ratio 0.1935, byte miss ratio 0.1935
tencentBlock.ns20932 S3FIFO-0.0010-0.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size      154, 1059335 req, miss ratio 0.5056, byte miss ratio 0.5056
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size      462, 1059335 req, miss ratio 0.4082, byte miss ratio 0.4082
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size     1541, 1059335 req, miss ratio 0.3084, byte miss ratio 0.3084
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size     4623, 1059335 req, miss ratio 0.2667, byte miss ratio 0.2667
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size    15410, 1059335 req, miss ratio 0.2382, byte miss ratio 0.2382
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size    30820, 1059335 req, miss ratio 0.2204, byte miss ratio 0.2204
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size    61640, 1059335 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns20932 S3FIFO-0.2500-0.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size      154, 1059335 req, miss ratio 0.4978, byte miss ratio 0.4978
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size      462, 1059335 req, miss ratio 0.4079, byte miss ratio 0.4079
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size     1541, 1059335 req, miss ratio 0.2984, byte miss ratio 0.2984
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size     4623, 1059335 req, miss ratio 0.2662, byte miss ratio 0.2662
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size    15410, 1059335 req, miss ratio 0.2365, byte miss ratio 0.2365
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size    30820, 1059335 req, miss ratio 0.2201, byte miss ratio 0.2201
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size    61640, 1059335 req, miss ratio 0.1940, byte miss ratio 0.1940
tencentBlock.ns20932 S3FIFO-0.1500-1.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size      154, 1059335 req, miss ratio 0.5075, byte miss ratio 0.5075
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size      462, 1059335 req, miss ratio 0.4501, byte miss ratio 0.4501
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size     1541, 1059335 req, miss ratio 0.3194, byte miss ratio 0.3194
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size     4623, 1059335 req, miss ratio 0.2717, byte miss ratio 0.2717
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size    15410, 1059335 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size    30820, 1059335 req, miss ratio 0.2205, byte miss ratio 0.2205
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size    61640, 1059335 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns20932 S3FIFO-0.0100-0.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size      154, 1059335 req, miss ratio 0.6947, byte miss ratio 0.6947
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size      462, 1059335 req, miss ratio 0.4508, byte miss ratio 0.4508
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size     1541, 1059335 req, miss ratio 0.3621, byte miss ratio 0.3621
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size     4623, 1059335 req, miss ratio 0.2906, byte miss ratio 0.2906
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size    15410, 1059335 req, miss ratio 0.2563, byte miss ratio 0.2563
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size    30820, 1059335 req, miss ratio 0.2266, byte miss ratio 0.2266
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size    61640, 1059335 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns20932 S3FIFO-0.8000-1.9000 cache size   123280, 1059335 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size      154, 1059335 req, miss ratio 0.4949, byte miss ratio 0.4949
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size      462, 1059335 req, miss ratio 0.4118, byte miss ratio 0.4118
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size     1541, 1059335 req, miss ratio 0.2939, byte miss ratio 0.2939
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size     4623, 1059335 req, miss ratio 0.2663, byte miss ratio 0.2663
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size    15410, 1059335 req, miss ratio 0.2365, byte miss ratio 0.2365
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size    30820, 1059335 req, miss ratio 0.2194, byte miss ratio 0.2194
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size    61640, 1059335 req, miss ratio 0.1938, byte miss ratio 0.1938
tencentBlock.ns20932 S3FIFO-0.1000-1.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size      154, 1059335 req, miss ratio 0.5028, byte miss ratio 0.5028
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size      462, 1059335 req, miss ratio 0.4063, byte miss ratio 0.4063
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size     1541, 1059335 req, miss ratio 0.3034, byte miss ratio 0.3034
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size     4623, 1059335 req, miss ratio 0.2660, byte miss ratio 0.2660
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size    15410, 1059335 req, miss ratio 0.2366, byte miss ratio 0.2366
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size    30820, 1059335 req, miss ratio 0.2210, byte miss ratio 0.2210
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size    61640, 1059335 req, miss ratio 0.1957, byte miss ratio 0.1957
tencentBlock.ns20932 S3FIFO-0.2000-1.9000 cache size   123280, 1059335 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size      154, 1059335 req, miss ratio 0.6834, byte miss ratio 0.6834
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size      462, 1059335 req, miss ratio 0.4387, byte miss ratio 0.4387
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size     1541, 1059335 req, miss ratio 0.3582, byte miss ratio 0.3582
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size     4623, 1059335 req, miss ratio 0.2830, byte miss ratio 0.2830
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size    15410, 1059335 req, miss ratio 0.2562, byte miss ratio 0.2562
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size    30820, 1059335 req, miss ratio 0.2260, byte miss ratio 0.2260
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size    61640, 1059335 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns20932 S3FIFO-0.7500-1.9000 cache size   123280, 1059335 req, miss ratio 0.1515, byte miss ratio 0.1515
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size      154, 1059335 req, miss ratio 0.7008, byte miss ratio 0.7008
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size      462, 1059335 req, miss ratio 0.4649, byte miss ratio 0.4649
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size     1541, 1059335 req, miss ratio 0.3660, byte miss ratio 0.3660
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size     4623, 1059335 req, miss ratio 0.2979, byte miss ratio 0.2979
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size    15410, 1059335 req, miss ratio 0.2574, byte miss ratio 0.2574
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size    30820, 1059335 req, miss ratio 0.2271, byte miss ratio 0.2271
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size    61640, 1059335 req, miss ratio 0.1928, byte miss ratio 0.1928
tencentBlock.ns20932 S3FIFO-0.8500-1.9000 cache size   123280, 1059335 req, miss ratio 0.1504, byte miss ratio 0.1504
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size      154, 1059335 req, miss ratio 0.7039, byte miss ratio 0.7039
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size      462, 1059335 req, miss ratio 0.4808, byte miss ratio 0.4808
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size     1541, 1059335 req, miss ratio 0.3715, byte miss ratio 0.3715
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size     4623, 1059335 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size    15410, 1059335 req, miss ratio 0.2609, byte miss ratio 0.2609
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size    30820, 1059335 req, miss ratio 0.2279, byte miss ratio 0.2279
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size    61640, 1059335 req, miss ratio 0.1921, byte miss ratio 0.1921
tencentBlock.ns20932 S3FIFO-0.9000-1.9000 cache size   123280, 1059335 req, miss ratio 0.1507, byte miss ratio 0.1507
tencentBlock.ns20932 S3FIFO-0.3000-0.9000 cache size      154, 1059335 req, miss ratio 0.5169, byte miss ratio 0.5169
tencentBlock.ns20932 S3FIFO-0.3000-0.9000 cache size      462, 1059335 req, miss ratio 0.4080, byte miss ratio 0.4080
tencentBlock.ns20932 S3FIFO-0.3000-0.9000 cache size     1541, 1059335 req, miss ratio 0.3140, byte miss ratio 0.3140
tencentBlock.ns20932 S3FIFO-0.3000-0.9000 cache size     4623, 1059335 req, miss ratio 0.2668, byte miss ratio 0.2668
tencentBlock.ns20932 S3FIFO-0.3000-0.9000 cache size    15410, 1059335 req, miss ratio 0.2384, byte miss ratio 0.2384
