cdn1_allcolo.ns10960 S3FIFO-0.7000-0.9000 cache size        5, 1155303 req, miss ratio 0.5615, byte miss ratio 0.5615
cdn1_allcolo.ns10960 S3FIFO-0.7000-0.9000 cache size       16, 1155303 req, miss ratio 0.0403, byte miss ratio 0.0403
cdn1_allcolo.ns10960 S3FIFO-0.7000-0.9000 cache size       53, 1155303 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns10960 S3FIFO-0.7000-0.9000 cache size      107, 1155303 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns10960 S3FIFO-0.7000-0.9000 cache size      214, 1155303 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns10960 S3FIFO-0.7000-0.9000 cache size      429, 1155303 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10960 S3FIFO-0.8500-0.9000 cache size        5, 1155303 req, miss ratio 0.5618, byte miss ratio 0.5618
cdn1_allcolo.ns10960 S3FIFO-0.8500-0.9000 cache size       16, 1155303 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_allcolo.ns10960 S3FIFO-0.8500-0.9000 cache size       53, 1155303 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns10960 S3FIFO-0.8500-0.9000 cache size      107, 1155303 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns10960 S3FIFO-0.8500-0.9000 cache size      214, 1155303 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns10960 S3FIFO-0.8500-0.9000 cache size      429, 1155303 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10960 S3FIFO-0.5500-0.9000 cache size        5, 1155303 req, miss ratio 0.5442, byte miss ratio 0.5442
cdn1_allcolo.ns10960 S3FIFO-0.5500-0.9000 cache size       16, 1155303 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns10960 S3FIFO-0.5500-0.9000 cache size       53, 1155303 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns10960 S3FIFO-0.5500-0.9000 cache size      107, 1155303 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns10960 S3FIFO-0.5500-0.9000 cache size      214, 1155303 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns10960 S3FIFO-0.5500-0.9000 cache size      429, 1155303 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10960 S3FIFO-0.2500-0.9000 cache size        5, 1155303 req, miss ratio 0.5097, byte miss ratio 0.5097
cdn1_allcolo.ns10960 S3FIFO-0.2500-0.9000 cache size       16, 1155303 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns10960 S3FIFO-0.2500-0.9000 cache size       53, 1155303 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns10960 S3FIFO-0.2500-0.9000 cache size      107, 1155303 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns10960 S3FIFO-0.2500-0.9000 cache size      214, 1155303 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns10960 S3FIFO-0.2500-0.9000 cache size      429, 1155303 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10960 S3FIFO-0.9500-1.9000 cache size        5, 1155303 req, miss ratio 0.5617, byte miss ratio 0.5617
cdn1_allcolo.ns10960 S3FIFO-0.9500-1.9000 cache size       16, 1155303 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_allcolo.ns10960 S3FIFO-0.9500-1.9000 cache size       53, 1155303 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns10960 S3FIFO-0.9500-1.9000 cache size      107, 1155303 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns10960 S3FIFO-0.9500-1.9000 cache size      214, 1155303 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns10960 S3FIFO-0.9500-1.9000 cache size      429, 1155303 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns10960 S3FIFO-0.6000-1.9000 cache size        5, 1155303 req, miss ratio 0.5657, byte miss ratio 0.5657
