tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size      230, 3275454 req, miss ratio 0.3967, byte miss ratio 0.3967
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size      691, 3275454 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size     2304, 3275454 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size     6912, 3275454 req, miss ratio 0.1891, byte miss ratio 0.1891
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size    23040, 3275454 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size    46080, 3275454 req, miss ratio 0.1080, byte miss ratio 0.1080
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size    92161, 3275454 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns5430 S3FIFO-0.5000-1.9000 cache size   184322, 3275454 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size      230, 3275454 req, miss ratio 0.2893, byte miss ratio 0.2893
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size      691, 3275454 req, miss ratio 0.2344, byte miss ratio 0.2344
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size     2304, 3275454 req, miss ratio 0.2069, byte miss ratio 0.2069
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size     6912, 3275454 req, miss ratio 0.1813, byte miss ratio 0.1813
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size    23040, 3275454 req, miss ratio 0.1370, byte miss ratio 0.1370
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size    46080, 3275454 req, miss ratio 0.0892, byte miss ratio 0.0892
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size    92161, 3275454 req, miss ratio 0.0738, byte miss ratio 0.0738
tencentBlock.ns5430 S3FIFO-0.0500-1.9000 cache size   184322, 3275454 req, miss ratio 0.0705, byte miss ratio 0.0705
