io_traces.ns64 S3FIFO-0.9900-1.9000 cache size      956, 21800000 req, miss ratio 0.8075, byte miss ratio 0.8075
io_traces.ns64 S3FIFO-0.4500-0.9000 cache size   382412, 21800000 req, miss ratio 0.0505, byte miss ratio 0.0505
io_traces.ns64 S3FIFO-0.4500-0.9000 cache size   764824, 21800000 req, miss ratio 0.0440, byte miss ratio 0.0440
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size      956, 21800000 req, miss ratio 0.8066, byte miss ratio 0.8066
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size     2868, 21800000 req, miss ratio 0.7413, byte miss ratio 0.7413
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size     9560, 21800000 req, miss ratio 0.4866, byte miss ratio 0.4866
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size    28680, 21800000 req, miss ratio 0.2378, byte miss ratio 0.2378
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size    95603, 21800000 req, miss ratio 0.1055, byte miss ratio 0.1055
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size   191206, 21800000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size   382412, 21800000 req, miss ratio 0.0586, byte miss ratio 0.0586
io_traces.ns64 S3FIFO-0.9900-0.9000 cache size   764824, 21800000 req, miss ratio 0.0468, byte miss ratio 0.0468
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size      956, 21800000 req, miss ratio 0.7680, byte miss ratio 0.7680
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size     2868, 21800000 req, miss ratio 0.7181, byte miss ratio 0.7181
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size     9560, 21800000 req, miss ratio 0.4484, byte miss ratio 0.4484
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size    28680, 21800000 req, miss ratio 0.2127, byte miss ratio 0.2127
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size    95603, 21800000 req, miss ratio 0.0952, byte miss ratio 0.0952
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size   191206, 21800000 req, miss ratio 0.0634, byte miss ratio 0.0634
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size   382412, 21800000 req, miss ratio 0.0531, byte miss ratio 0.0531
io_traces.ns64 S3FIFO-0.8000-1.9000 cache size   764824, 21800000 req, miss ratio 0.0443, byte miss ratio 0.0443
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size      956, 21800000 req, miss ratio 0.7259, byte miss ratio 0.7259
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size     2868, 21800000 req, miss ratio 0.6585, byte miss ratio 0.6585
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size     9560, 21800000 req, miss ratio 0.3656, byte miss ratio 0.3656
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size    28680, 21800000 req, miss ratio 0.1850, byte miss ratio 0.1850
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size    95603, 21800000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size   191206, 21800000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size   382412, 21800000 req, miss ratio 0.0502, byte miss ratio 0.0502
io_traces.ns64 S3FIFO-0.4000-1.9000 cache size   764824, 21800000 req, miss ratio 0.0440, byte miss ratio 0.0440
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size      956, 21800000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size     2868, 21800000 req, miss ratio 0.5910, byte miss ratio 0.5910
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size     9560, 21800000 req, miss ratio 0.3074, byte miss ratio 0.3074
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size    28680, 21800000 req, miss ratio 0.1782, byte miss ratio 0.1782
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size    95603, 21800000 req, miss ratio 0.0705, byte miss ratio 0.0705
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size   191206, 21800000 req, miss ratio 0.0597, byte miss ratio 0.0597
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size   382412, 21800000 req, miss ratio 0.0499, byte miss ratio 0.0499
io_traces.ns64 S3FIFO-0.0010-1.9000 cache size   764824, 21800000 req, miss ratio 0.0440, byte miss ratio 0.0440
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size      956, 21800000 req, miss ratio 0.7825, byte miss ratio 0.7825
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size     2868, 21800000 req, miss ratio 0.7325, byte miss ratio 0.7325
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size     9560, 21800000 req, miss ratio 0.4610, byte miss ratio 0.4610
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size    28680, 21800000 req, miss ratio 0.2238, byte miss ratio 0.2238
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size    95603, 21800000 req, miss ratio 0.0997, byte miss ratio 0.0997
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size   191206, 21800000 req, miss ratio 0.0675, byte miss ratio 0.0675
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size   382412, 21800000 req, miss ratio 0.0559, byte miss ratio 0.0559
io_traces.ns64 S3FIFO-0.9000-1.9000 cache size   764824, 21800000 req, miss ratio 0.0447, byte miss ratio 0.0447
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size      956, 21800000 req, miss ratio 0.7083, byte miss ratio 0.7083
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size     2868, 21800000 req, miss ratio 0.6206, byte miss ratio 0.6206
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size     9560, 21800000 req, miss ratio 0.3293, byte miss ratio 0.3293
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size    28680, 21800000 req, miss ratio 0.1834, byte miss ratio 0.1834
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size    95603, 21800000 req, miss ratio 0.0693, byte miss ratio 0.0693
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size   191206, 21800000 req, miss ratio 0.0546, byte miss ratio 0.0546
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size   382412, 21800000 req, miss ratio 0.0495, byte miss ratio 0.0495
io_traces.ns64 S3FIFO-0.2000-1.9000 cache size   764824, 21800000 req, miss ratio 0.0440, byte miss ratio 0.0440
io_traces.ns64 S3FIFO-0.8500-0.9000 cache size      956, 21800000 req, miss ratio 0.7718, byte miss ratio 0.7718
io_traces.ns64 S3FIFO-0.8500-0.9000 cache size     2868, 21800000 req, miss ratio 0.7180, byte miss ratio 0.7180
