io_traces.ns712 S3FIFO-0.9900-0.9000 cache size      153, 2400000 req, miss ratio 0.5410, byte miss ratio 0.5410
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size      459, 2400000 req, miss ratio 0.4998, byte miss ratio 0.4998
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size     1532, 2400000 req, miss ratio 0.4822, byte miss ratio 0.4822
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size     4597, 2400000 req, miss ratio 0.4605, byte miss ratio 0.4605
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size    15324, 2400000 req, miss ratio 0.3851, byte miss ratio 0.3851
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size    30649, 2400000 req, miss ratio 0.2997, byte miss ratio 0.2997
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size    61299, 2400000 req, miss ratio 0.1608, byte miss ratio 0.1608
io_traces.ns712 S3FIFO-0.9900-0.9000 cache size   122599, 2400000 req, miss ratio 0.0788, byte miss ratio 0.0788
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size      153, 2400000 req, miss ratio 0.4828, byte miss ratio 0.4828
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size      459, 2400000 req, miss ratio 0.4782, byte miss ratio 0.4782
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size     1532, 2400000 req, miss ratio 0.4563, byte miss ratio 0.4563
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size     4597, 2400000 req, miss ratio 0.4320, byte miss ratio 0.4320
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size    15324, 2400000 req, miss ratio 0.3765, byte miss ratio 0.3765
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size    30649, 2400000 req, miss ratio 0.2931, byte miss ratio 0.2931
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size    61299, 2400000 req, miss ratio 0.1269, byte miss ratio 0.1269
io_traces.ns712 S3FIFO-0.3000-0.9000 cache size   122599, 2400000 req, miss ratio 0.0693, byte miss ratio 0.0693
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size      153, 2400000 req, miss ratio 0.4935, byte miss ratio 0.4935
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size      459, 2400000 req, miss ratio 0.4796, byte miss ratio 0.4796
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size     1532, 2400000 req, miss ratio 0.4758, byte miss ratio 0.4758
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size     4597, 2400000 req, miss ratio 0.4450, byte miss ratio 0.4450
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size    15324, 2400000 req, miss ratio 0.3853, byte miss ratio 0.3853
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size    30649, 2400000 req, miss ratio 0.3100, byte miss ratio 0.3100
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size    61299, 2400000 req, miss ratio 0.1558, byte miss ratio 0.1558
io_traces.ns712 S3FIFO-0.7500-1.9000 cache size   122599, 2400000 req, miss ratio 0.0680, byte miss ratio 0.0680
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size      153, 2400000 req, miss ratio 0.5525, byte miss ratio 0.5525
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size      459, 2400000 req, miss ratio 0.5105, byte miss ratio 0.5105
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size     1532, 2400000 req, miss ratio 0.4508, byte miss ratio 0.4508
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size     4597, 2400000 req, miss ratio 0.4280, byte miss ratio 0.4280
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size    15324, 2400000 req, miss ratio 0.3622, byte miss ratio 0.3622
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size    30649, 2400000 req, miss ratio 0.2577, byte miss ratio 0.2577
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size    61299, 2400000 req, miss ratio 0.1127, byte miss ratio 0.1127
io_traces.ns712 S3FIFO-0.0100-1.9000 cache size   122599, 2400000 req, miss ratio 0.0705, byte miss ratio 0.0705
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size      153, 2400000 req, miss ratio 0.4904, byte miss ratio 0.4904
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size      459, 2400000 req, miss ratio 0.4793, byte miss ratio 0.4793
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size     1532, 2400000 req, miss ratio 0.4750, byte miss ratio 0.4750
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size     4597, 2400000 req, miss ratio 0.4438, byte miss ratio 0.4438
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size    15324, 2400000 req, miss ratio 0.3945, byte miss ratio 0.3945
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size    30649, 2400000 req, miss ratio 0.3080, byte miss ratio 0.3080
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size    61299, 2400000 req, miss ratio 0.1537, byte miss ratio 0.1537
io_traces.ns712 S3FIFO-0.7000-0.9000 cache size   122599, 2400000 req, miss ratio 0.0668, byte miss ratio 0.0668
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size      153, 2400000 req, miss ratio 0.5034, byte miss ratio 0.5034
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size      459, 2400000 req, miss ratio 0.4797, byte miss ratio 0.4797
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size     1532, 2400000 req, miss ratio 0.4646, byte miss ratio 0.4646
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size     4597, 2400000 req, miss ratio 0.4293, byte miss ratio 0.4293
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size    15324, 2400000 req, miss ratio 0.3635, byte miss ratio 0.3635
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size    30649, 2400000 req, miss ratio 0.2625, byte miss ratio 0.2625
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size    61299, 2400000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns712 S3FIFO-0.0500-0.9000 cache size   122599, 2400000 req, miss ratio 0.0701, byte miss ratio 0.0701
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size      153, 2400000 req, miss ratio 0.4828, byte miss ratio 0.4828
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size      459, 2400000 req, miss ratio 0.4780, byte miss ratio 0.4780
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size     1532, 2400000 req, miss ratio 0.4470, byte miss ratio 0.4470
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size     4597, 2400000 req, miss ratio 0.4283, byte miss ratio 0.4283
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size    15324, 2400000 req, miss ratio 0.3697, byte miss ratio 0.3697
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size    30649, 2400000 req, miss ratio 0.2969, byte miss ratio 0.2969
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size    61299, 2400000 req, miss ratio 0.1214, byte miss ratio 0.1214
io_traces.ns712 S3FIFO-0.2000-1.9000 cache size   122599, 2400000 req, miss ratio 0.0693, byte miss ratio 0.0693
io_traces.ns712 S3FIFO-0.9500-0.9000 cache size      153, 2400000 req, miss ratio 0.5290, byte miss ratio 0.5290
io_traces.ns712 S3FIFO-0.9500-0.9000 cache size      459, 2400000 req, miss ratio 0.4870, byte miss ratio 0.4870
