cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size       10, 1303667 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size       30, 1303667 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size      102, 1303667 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size      306, 1303667 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size     1022, 1303667 req, miss ratio 0.0769, byte miss ratio 0.0769
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size     2045, 1303667 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size     4090, 1303667 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_colo28.ns1287 S3FIFO-0.0010-0.9000 cache size     8181, 1303667 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size       10, 1303667 req, miss ratio 0.7876, byte miss ratio 0.7876
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size       30, 1303667 req, miss ratio 0.5768, byte miss ratio 0.5768
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size      102, 1303667 req, miss ratio 0.4384, byte miss ratio 0.4384
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size      306, 1303667 req, miss ratio 0.2646, byte miss ratio 0.2646
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size     1022, 1303667 req, miss ratio 0.0980, byte miss ratio 0.0980
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size     2045, 1303667 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size     4090, 1303667 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_colo28.ns1287 S3FIFO-0.6000-1.9000 cache size     8181, 1303667 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size       10, 1303667 req, miss ratio 0.8113, byte miss ratio 0.8113
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size       30, 1303667 req, miss ratio 0.6140, byte miss ratio 0.6140
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size      102, 1303667 req, miss ratio 0.4509, byte miss ratio 0.4509
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size      306, 1303667 req, miss ratio 0.2804, byte miss ratio 0.2804
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size     1022, 1303667 req, miss ratio 0.1065, byte miss ratio 0.1065
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size     2045, 1303667 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size     4090, 1303667 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns1287 S3FIFO-0.7500-1.9000 cache size     8181, 1303667 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size       10, 1303667 req, miss ratio 0.6384, byte miss ratio 0.6384
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size       30, 1303667 req, miss ratio 0.5226, byte miss ratio 0.5226
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size      102, 1303667 req, miss ratio 0.3798, byte miss ratio 0.3798
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size      306, 1303667 req, miss ratio 0.2046, byte miss ratio 0.2046
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size     1022, 1303667 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size     2045, 1303667 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size     4090, 1303667 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_colo28.ns1287 S3FIFO-0.1000-0.9000 cache size     8181, 1303667 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size       10, 1303667 req, miss ratio 0.8210, byte miss ratio 0.8210
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size       30, 1303667 req, miss ratio 0.6370, byte miss ratio 0.6370
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size      102, 1303667 req, miss ratio 0.4619, byte miss ratio 0.4619
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size      306, 1303667 req, miss ratio 0.2928, byte miss ratio 0.2928
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size     1022, 1303667 req, miss ratio 0.1159, byte miss ratio 0.1159
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size     2045, 1303667 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_colo28.ns1287 S3FIFO-0.8500-0.9000 cache size     4090, 1303667 req, miss ratio 0.0249, byte miss ratio 0.0249
