cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size       29, 1074722 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size       87, 1074722 req, miss ratio 0.0593, byte miss ratio 0.0593
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size      290, 1074722 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size      872, 1074722 req, miss ratio 0.0417, byte miss ratio 0.0417
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size     2906, 1074722 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size     5813, 1074722 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size    11626, 1074722 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns642 S3FIFO-0.3500-1.9000 cache size    23253, 1074722 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size       29, 1074722 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size       87, 1074722 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size      290, 1074722 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size      872, 1074722 req, miss ratio 0.0439, byte miss ratio 0.0439
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size     2906, 1074722 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size     5813, 1074722 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size    11626, 1074722 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns642 S3FIFO-0.8000-1.9000 cache size    23253, 1074722 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size       29, 1074722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size       87, 1074722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size      290, 1074722 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size      872, 1074722 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size     2906, 1074722 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size     5813, 1074722 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size    11626, 1074722 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns642 S3FIFO-0.0050-0.9000 cache size    23253, 1074722 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size       29, 1074722 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size       87, 1074722 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size      290, 1074722 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size      872, 1074722 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size     2906, 1074722 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size     5813, 1074722 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size    11626, 1074722 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns642 S3FIFO-0.9000-0.9000 cache size    23253, 1074722 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size       29, 1074722 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size       87, 1074722 req, miss ratio 0.0698, byte miss ratio 0.0698
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size      290, 1074722 req, miss ratio 0.0544, byte miss ratio 0.0544
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size      872, 1074722 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size     2906, 1074722 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size     5813, 1074722 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size    11626, 1074722 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_allcolo.ns642 S3FIFO-0.9900-1.9000 cache size    23253, 1074722 req, miss ratio 0.0279, byte miss ratio 0.0279
