cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size       36, 1157677 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size      109, 1157677 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size      366, 1157677 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size     1099, 1157677 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size     3666, 1157677 req, miss ratio 0.0401, byte miss ratio 0.0401
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size     7333, 1157677 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size    14666, 1157677 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns3035 S3FIFO-0.0050-0.9000 cache size    29332, 1157677 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size       36, 1157677 req, miss ratio 0.1037, byte miss ratio 0.1037
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size      109, 1157677 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size      366, 1157677 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size     1099, 1157677 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size     3666, 1157677 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size     7333, 1157677 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size    14666, 1157677 req, miss ratio 0.0335, byte miss ratio 0.0335
cdn1_allcolo.ns3035 S3FIFO-0.2500-0.9000 cache size    29332, 1157677 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size       36, 1157677 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size      109, 1157677 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size      366, 1157677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size     1099, 1157677 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size     3666, 1157677 req, miss ratio 0.0494, byte miss ratio 0.0494
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size     7333, 1157677 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size    14666, 1157677 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns3035 S3FIFO-0.9900-0.9000 cache size    29332, 1157677 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns3035 S3FIFO-0.8500-0.9000 cache size       36, 1157677 req, miss ratio 0.1165, byte miss ratio 0.1165
cdn1_allcolo.ns3035 S3FIFO-0.8500-0.9000 cache size      109, 1157677 req, miss ratio 0.0951, byte miss ratio 0.0951
cdn1_allcolo.ns3035 S3FIFO-0.8500-0.9000 cache size      366, 1157677 req, miss ratio 0.0743, byte miss ratio 0.0743
